tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.2071650000289,None,329.87697769322364,1.0,0.00010632127908437066,0,"[0.5740866007952106, 0.4960742191776388, 0.7211036793455534, 0.43422242851842746]","[523.6470614103135, 466.51649576840384, 415.618948071394, 370.27438807164117]",Tone,"[8.00339701779453, 10.105712428777647, 11.823746365296673, 12.408253094745191]",False,804.2385042000096,807.057025999995,807.057025999995,808.2879143001046,None,0,3.2404693502467126,4.255350450053811,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.5428355000913,None,574.3491774985172,3.0,8.45350024333888e-05,1,"[0.5240897843815399, 0.5240897843815399, 0.5240897843815399, 0.5240897843815399]","[3837.4233589551677, 792.2630104155041, 2796.066621010447, 5693.1154752496595]",None,"[0.0, 5.363737063009177, 11.175891324766763, -8.0]",False,809.5607336999383,812.158291199943,812.158291199943,813.3636125000194,['space'],1,3.126087649958208,4.158420250052586,None,1,None,1,,[0.22387939994223416],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.7829952000175,None,287.17458874925893,2.0,0.0001612678756215627,1,"[0.4068846366609073, 0.4068846366609073, 0.4068846366609073, 0.4068846366609073]","[180.90865468004733, 203.06309908905897, 227.93062213955432, 255.84347299919386]",Tone,"[11.72279626284238, 11.489678846650868, 11.994205410041342, 12.341250460895301]",False,814.8024665000848,817.0688557000831,817.0688557000831,818.2991470000707,['space'],1,2.647888150298968,3.6836139501538128,None,1,None,1,,[0.25028280005790293],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.5517597999424,None,,,,,"[0.782451205626244, 0.782451205626244, 0.782451205626244, 0.782451205626244]","[1234.395443600023, 145.34522926588318, 964.0039862952498, 2267.679739893171]",None,"[9.649313447323593, 13.651682937384956, 7.0, 12.55667241725619]",True,819.5516643000301,822.9410224000458,822.9410224000458,824.172081900062,['space'],0,4.1578556501772255,5.170824050204828,None,1,None,1,,[0.36950880009680986],0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.7610438999254,None,130.47315464988677,8.392904251219491,0.0017713356122583746,1,"[0.7969669128383498, 0.7404268034128997, 0.5722946474885966, 0.5368821020651317]","[657.5434959583259, 438.8576321277332, 292.902328835395, 195.48885095435105]",Perfect_5th,"[5.583743565933323, 11.0, 12.884343599480179, 11.48691210644989]",False,825.7596724000759,828.9118461001199,828.9118461001199,830.1463570999913,['space'],1,3.6920780499931425,4.7237582500092685,None,1,None,1,,[0.25019420008175075],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.5404715000186,None,4002.426159164129,-8.121896644723027,3.301703017164487e-05,0,"[0.7471950763673211, 0.7471950763673211, 0.7471950763673211, 0.7471950763673211]","[6353.45549548218, 5660.285356686768, 5042.740968580774, 4492.571464822385]",Tone,"[-6.0, -8.116298065300079, -8.002661085914196, -6.0]",False,831.5353153001051,834.8200519001111,834.8200519001111,836.0531824000645,None,0,4.025234749773517,5.041123649803922,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.6219230999704,None,1231.1444133449168,4.0,8.51413334521805e-05,1,"[0.5512371303948799, 0.46877071971974527, 0.4721298473863985, 0.7145886217270603]","[2797.5753552822507, 4031.6197796040497, 1038.3123447126375, 248.35320451766734]",None,"[11.175891324766763, -2.1218966447230265, 8.0, 12.341250460895301]",False,837.6528853999916,840.1906536999159,840.1906536999159,841.4228574000299,['space'],1,3.223084550118074,4.227454249979928,None,1,None,1,,[0.21111119980923831],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.9424481999595,None,,,,,"[0.4968382027052148, 0.4968382027052148, 0.4968382027052148, 0.4968382027052148]","[1336.0285353643808, 1457.5587281707105, 1231.332137678714, 294.7526490232942]",None,"[10.132798210540699, 10.417032437983572, 9.649313447323593, 12.884343599480179]",True,842.9412920000032,845.4641734000761,845.4641734000761,846.6976986001246,None,1,3.0270374501124024,4.059832450002432,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0449149000924,None,251.96297002758936,6.341250460895301,0.0003432466052594966,1,"[0.4310755340630305, 0.523833294373554, 0.47651615511872025, 0.5479104596163336]","[1545.4021508519404, 848.1194564038109, 893.2709155320812, 276.1482827861878]",None,"[10.562014860488507, 5.81671246552616, 6.0, 12.652210799972767]",False,848.0507658999413,850.5051446999423,850.5051446999423,851.7348990000319,['space'],1,3.0255888500250876,4.057274949969724,None,1,None,1,,[0.2420901998411864],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.1634788000956,None,125.0,6.0,0.0014420157515633036,1,"[0.6885732270997109, 0.6885732270997109, 0.6885732270997109, 0.6885732270997109]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[6.0, 11.823746365296673, 12.884343599480179, 11.48691210644989]",False,853.175028800033,856.2775560000446,856.2775560000446,857.5050115000922,['space'],1,3.786525750067085,4.816790950251743,None,1,None,1,,[0.15515460004098713],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.110253199935,None,1943.2537859309898,5.616156682525062,0.00013792492943907132,1,"[0.6077224736455823, 0.6077224736455823, 0.6077224736455823, 0.6077224736455823]","[140.35175515895986, 323.19796341108395, 1172.9699926962992, 6360.512327853152]",None,"[14.0, 12.977149928426584, 9.0, -6.0]",False,859.0783786999527,861.9461308000609,861.9461308000609,863.1779422999825,['space'],1,3.4768671500496566,4.504501350224018,None,1,None,1,,[0.26768249995075166],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.6368259999435,None,6062.8662660415985,-15.0,2.1131731960402576e-05,0,"[0.7085449175485015, 0.5536012277104023, 0.4835771139664944, 0.4908329547228173]","[280.31346068782784, 614.2080043326363, 1044.4227740995675, 216.93339384885627]",None,"[12.884343599480179, 6.194639860553464, 8.0, 11.682205299554338]",False,864.6506797000766,867.4159774000291,867.4159774000291,868.6232261999976,None,0,3.2647690498270094,4.298709749942645,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,5,0,5,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0073681999929,None,217.63764082403114,6.0,0.0004606795947767153,1,"[0.4810463087317543, 0.4810463087317543, 0.4810463087317543, 0.4810463087317543]","[3767.6099461656504, 5045.472524568453, 406.8350815947471, 4738.1177331579765]",None,"[0.8961737469595663, -8.002661085914196, 11.823746365296673, -7.0]",False,870.0237453000154,872.4912441999186,872.4912441999186,873.7239496000111,['space'],1,2.959446650231257,3.9882042503450066,None,1,None,1,,[0.21467559994198382],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.37366069993,None,,,,,"[0.5766334547570593, 0.5766334547570593, 0.5766334547570593, 0.5766334547570593]","[2162.7449735118817, 2427.5991529389476, 2724.88791768195, 3058.583273494744]",Tone,"[12.140037333310634, 12.662837838969763, 12.0, 9.0]",True,879.3534965999424,882.1015258999541,882.1015258999541,883.335448600119,None,1,3.352981149684638,4.385849049780518,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.7840589000843,None,125.0,-1.0,0.000644124775846567,0,"[0.6781364594589965, 0.5740067800070106, 0.42299756089361507, 0.6815751794457463]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[6.0, 11.823746365296673, 12.884343599480179, 11.48691210644989]",False,884.809067599941,887.5107082999311,887.5107082999311,888.7433643001132,None,0,3.3831539500970393,4.4197782499250025,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.2950536999851,None,3135.376639090075,2.0,8.514783096656891e-05,1,"[0.5833218443595664, 0.5833218443595664, 0.5833218443595664, 0.5833218443595664]","[4977.100175208103, 4434.0921661489565, 3950.327026938226, 3519.3412845344033]",Tone,"[-8.002661085914196, -6.0, -2.0, 4.0]",False,890.2953149001114,893.0804880999494,893.0804880999494,894.3141375998966,['space'],1,3.3617156497202814,4.388121949741617,None,1,None,1,,[0.1819209000095725],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.7389923001174,None,767.9623161278367,-0.83758257481514,3.616383170779739e-05,0,"[0.6200675366598266, 0.6200675366598266, 0.6200675366598266, 0.6200675366598266]","[158.21702223924805, 1753.8079211165518, 2082.003743861913, 137.94157114815349]",None,"[12.880741781152295, 10.841202016064528, 12.0, 14.0]",False,895.7335671999026,898.6170997000299,898.6170997000299,899.8545449001249,None,0,3.5282451501116157,4.556585050188005,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.3526576999575,None,176.21364966795215,5.72279626284238,0.0006804101414901551,1,"[0.4112166901388238, 0.6897906751853349, 0.5935732464105367, 0.5337080944550152]","[279.7217328540631, 249.2037332356792, 222.01528649545367, 197.79313414635985]",Tone,"[12.884343599480179, 12.341250460895301, 11.682205299554338, 11.489678846650868]",False,901.3720275000669,904.0922489999793,904.0922489999793,905.3281648000702,['space'],1,3.260713149793446,4.287854749942198,None,1,None,1,,[0.19783359998837113],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.7126442999579,None,,,,,"[0.6234011845593526, 0.6059814451217698, 0.7971812340003862, 0.6977411427617435]","[986.1125554618186, 343.23553656574785, 130.65328717316174, 546.1624132942069]",None,"[7.0, 12.784698087435721, 14.392904251219491, 8.0]",True,906.7118190999608,909.7638640999794,909.7638640999794,911.0035178998951,None,1,3.7611486499663442,4.788715949980542,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.5432458999567,None,2828.42712474619,1.0,7.347646265424591e-05,0,"[0.7023146098806214, 0.7023146098806214, 0.7023146098806214, 0.7023146098806214]","[140.06375172752126, 232.99810248508197, 388.8549388439601, 438.4911003048467]",None,"[14.0, 11.994205410041342, 12.0, 11.0]",False,912.5694907000288,915.7045038000215,915.7045038000215,916.9392558999825,None,0,3.8276539500802755,4.861819250043482,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.4940764999483,None,535.8867312681471,-6.0,3.3001352261930974e-05,0,"[0.624518421959367, 0.41193739080709335, 0.777670081621722, 0.4162232950324278]","[850.6671609508566, 757.8582832551998, 675.1749730840957, 601.5125180410589]",Tone,"[5.81671246552616, 5.16241742518486, 5.583743565933323, 6.194639860553464]",False,918.5151760000736,921.3418334999587,921.3418334999587,922.577021199977,None,0,3.246688349870965,4.280438149813563,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.8602134000976,None,419.03460859039126,5.823746365296673,0.00014777615275828783,1,"[0.7368188521759413, 0.7086396854728381, 0.40924784354956834, 0.6180330245675614]","[253.9094821573032, 7175.495517235791, 2776.6262897067995, 320.5969519954809]",None,"[12.341250460895301, -3.0, 11.175891324766763, 12.977149928426584]",False,923.8651298000477,926.7489672999363,926.7489672999363,927.9824282999616,['space'],1,3.494228250114247,4.518091950332746,None,1,None,1,,[0.3287140999455005],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.4376791999675,None,186.1500253880619,5.486912106449889,0.0005941178118073922,1,"[0.6841928984860044, 0.6841928984860044, 0.6841928984860044, 0.6841928984860044]","[7254.194368396545, 228.74612011848888, 5757.956717458623, 150.88004707035964]",None,"[-3.0, 11.994205410041342, -8.0, 13.0]",False,929.4385917000473,932.5198699000757,932.5198699000757,933.7497129000258,['space'],1,3.789017349947244,4.813030649907887,None,1,None,1,,[0.21051410003565252],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.3038137000985,None,,,,,"[0.6677923290105199, 0.7261186154193741, 0.5728087044279931, 0.7533579947314479]","[239.14383017257947, 263.99935109415367, 427.6971882029378, 189.42853180453346]",None,"[12.0, 12.652210799972767, 11.04734342328066, 11.48691210644989]",True,935.3045747000724,938.2917492999695,938.2917492999695,939.4959166001063,None,1,3.7631323498208076,4.788734749890864,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.136855199933,None,535.8867312681471,-2.0,5.230361854194559e-05,0,"[0.4684622030452601, 0.4684622030452601, 0.4684622030452601, 0.4684622030452601]","[850.6671609508566, 757.8582832551998, 675.1749730840957, 601.5125180410589]",Tone,"[5.81671246552616, 5.16241742518486, 5.583743565933323, 6.194639860553464]",False,941.1655343000311,943.5924990000203,943.5924990000203,944.8284378999379,None,0,2.8809192499611527,3.9120883499272168,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.1436781999655,None,2612.0169384844285,6.254883937865648,0.00016218482863864555,1,"[0.6643240541501563, 0.5797542130282888, 0.45761293005791237, 0.5798364350484917]","[1645.4675617392465, 1846.9748897764644, 2073.1592179544687, 2327.042542256631]",Tone,"[10.667652715985808, 11.159676965648323, 12.0, 12.55667241725619]",False,946.1569409999065,948.8824360000435,948.8824360000435,950.0900807001162,['space'],1,3.3184937501791865,4.333357850089669,None,1,None,1,,[0.20626560016535223],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.5346687999554,None,1515.7165665103996,-1.0,4.4233032710320856e-05,0,"[0.5769759945361034, 0.6109851739577441, 0.6074245474991877, 0.43862696478804236]","[3819.3664156416708, 3031.4331330207997, 2406.050072164236, 1909.6832078208352]",Major_3rd,"[0.0, 9.378506373774725, 12.662837838969763, 11.159676965648323]",False,952.4821097999811,955.3043581999373,955.3043581999373,956.514145199908,None,0,3.241583699826151,4.278246299829334,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.8289377000183,None,535.8867312681471,-7.0,2.94124861631282e-05,0,"[0.7620678456398827, 0.5834648721231819, 0.6317104184175499, 0.7454608679580815]","[982.8194131308879, 3883.1142698533486, 133.5865043140951, 189.7153844053889]",None,"[7.0, -1.0, 14.392904251219491, 11.48691210644989]",False,957.8599189999513,960.8819927000441,960.8819927000441,962.119187500095,None,0,3.767646700143814,4.796954000135884,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.6958777999971,None,,,,,"[0.7168785693820667, 0.5612730411640954, 0.7807280997738111, 0.5936834433805686]","[132.619020968715, 167.0894961349336, 210.51957339673086, 265.23804193742995]",Major_3rd,"[14.392904251219491, 12.208275013174095, 11.682205299554338, 12.652210799972767]",True,963.69669719995,966.7932049999945,966.7932049999945,968.0146657999139,None,1,3.697866750182584,4.723270250018686,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,6,0,6,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.4587829001248,None,2279.2322042085343,6.556672417256189,0.00017231663881624393,1,"[0.7153567364762785, 0.6394163673865239, 0.696072460097658, 0.5210173751960337]","[3618.0555986404256, 3223.321094989233, 2871.6526316806226, 2558.3516485085984]",Tone,"[2.0, 7.0, 11.0, 12.254883937865648]",False,969.4652261000592,972.5352455999237,972.5352455999237,973.7638729999308,['space'],1,3.6022717501036823,4.608346350025386,None,1,None,1,,[0.2187554999254644],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
