tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.6235386000044,None,1804.8690951820845,23.841789413468156,0.0010271647225421864,1,"[0.5308623223053573, 0.4581750822605269, 0.7353089482030384, 0.7137990699823811]","[3708.475981487949, 1091.8481842314736, 334.449611992432, 6573.651902886712]",None,"[26.490680930160096, 26.186896755875843, 25.23241404027677, 16.571895402035647]",False,658.6227363000071,661.3720176000061,661.3720176000061,662.6144688000059,['space'],1,3.4594019666546956,4.4852221666660625,None,1,None,1,,[0.17772629999672063],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.1627307000017,None,1741.101126592249,21.0,0.0007082370640515017,1,"[0.623351351318032, 0.6504970596518419, 0.40418069290039593, 0.7510674575317942]","[4387.299918778506, 3482.2022531844987, 2763.825759935554, 2193.649959389253]",Major_3rd,"[24.0, 27.205984099293445, 28.64606431841785, 29.64975290668494]",False,664.2014498000062,666.9171126000001,666.9171126000001,668.1532313000062,['space'],1,3.455951666663168,4.486191866657464,None,1,None,1,,[0.3945757000037702],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.7417947000067,None,,,,,"[0.5694124540418257, 0.7035957267278936, 0.7750294016963963, 0.7212223578927877]","[222.20231874571635, 7972.9269351185185, 242.32397267580978, 5075.770879806497]",None,"[25.0, 14.161888987513503, 24.465335243177176, 22.0]",True,669.7518532000104,672.829762600013,672.829762600013,674.0677449000068,None,1,3.807422966667218,4.841123866674025,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.6359440000087,None,189.4645708137998,15.0,0.0017084605332667944,0,"[0.7388831159808569, 0.7591823830379684, 0.7601704115270145, 0.7354313925850084]","[1126.219536459026, 428.6032895225776, 614.7907887153351, 143.28179767118905]",None,"[26.70514406971935, 26.094873375709398, 25.545558910866454, 27.639725384498178]",False,675.6648640000058,678.9541020000033,678.9541020000033,680.1681760000065,None,0,4.010926266666502,5.045509966657846,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7632821000007,None,1452.461588377008,23.0,0.0006989626607425073,1,"[0.7319163251769373, 0.5581218948507107, 0.7770971821164094, 0.6896316341601164]","[664.7278882753111, 133.4309302741107, 170.22634504383058, 1576.665094674081]",None,"[25.470120899588693, 27.64817655585913, 27.0, 29.546558954001995]",False,681.7755032000132,684.8682957000128,684.8682957000128,686.0997383000067,['space'],1,3.7966398666612804,4.816626266663661,None,1,None,1,,[0.3679431000055047],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.6370171000017,None,4924.577653379667,16.0,0.0009310189313440615,1,"[0.5989884800037316, 0.5989884800037316, 0.5989884800037316, 0.5989884800037316]","[1966.0361638503844, 186.94497328207802, 3263.755706673387, 511.5933071826872]",None,"[29.789018856764294, 26.05866239498316, 27.7872268042997, 25.93370344417099]",False,687.6748793000006,690.5067536000133,690.5067536000133,691.7413140999997,['space'],1,3.4231535333383363,4.446363833340001,None,1,None,1,,[0.42195939998782706],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1627420000004,None,2174.522002432747,23.64975290668494,0.0011977178829273513,1,"[0.5164669746720606, 0.6238420849864503, 0.6673783149104802, 0.6560212377456041]","[3451.838514189738, 3075.238507519091, 2739.726044324568, 2440.8184209444603]",Tone,"[27.205984099293445, 28.268439788568884, 28.64606431841785, 29.22822029262]",False,693.1811851000093,696.0212600000086,696.0212600000086,697.2571503000072,['space'],1,3.486337366659427,4.514442266663536,None,1,None,1,,[0.35898019999149255],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.7467465000082,None,659.7539553864473,22.0,0.00061127683564614,1,"[0.5072088699355228, 0.7954119797519521, 0.6879057336345705, 0.4456427187232277]","[254.86262453378413, 4566.191584907689, 224.55701685567894, 1722.4592935287646]",None,"[24.465335243177176, 23.527401216238587, 25.0, 29.769780792544555]",False,698.7808846000116,701.790639800005,701.790639800005,703.0277070000011,['space'],1,3.4403432666586014,4.467757166654337,None,1,None,1,,[0.3922261999978218],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.3073253000039,None,,,,,"[0.6066538836745237, 0.42803314323211106, 0.6695510445317585, 0.7594364431196322]","[4112.884034666571, 2745.020762526294, 1832.0815571721575, 1222.767739301646]",Perfect_5th,"[25.0, 28.64606431841785, 29.841789413468156, 27.332992356340597]",True,704.318485900003,707.0384238000115,707.0384238000115,708.2757783000125,None,1,3.4833705666678725,4.5154524666577345,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8782621999999,None,329.87697769322364,9.0,0.00026706697831277394,0,"[0.46719179811389155, 0.46719179811389155, 0.46719179811389155, 0.46719179811389155]","[130.9117653525784, 164.93848884661188, 207.80947403569704, 261.82353070515677]",Major_3rd,"[27.64817655585913, 27.100592925878615, 25.500858518366996, 24.45503826001906]",False,709.9043464000133,712.3297113000008,712.3297113000008,713.5683524000051,None,0,2.897052533342503,3.9292687333509093,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.8728965000046,None,137.5762982459579,21.64817655585913,0.007383735901765684,1,"[0.5605988957714233, 0.5605988957714233, 0.5605988957714233, 0.5605988957714233]","[218.38876056152438, 194.56226684051956, 173.3352741266975, 154.42417352797912]",Tone,"[25.0, 26.0, 26.61195803563669, 27.4547801860206]",False,714.8690444000094,717.5745386000053,717.5745386000053,718.8080615000072,['space'],1,3.265808666648809,4.286632766656112,None,1,None,1,,[0.34759410000697244],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2052417000086,None,3249.0095854249403,14.0,0.00035462624224654577,0,"[0.40999199760838523, 0.40999199760838523, 0.40999199760838523, 0.40999199760838523]","[2046.7477839935482, 2297.3967099940683, 2578.7406168791567, 2894.5384748807546]",Tone,"[29.789018856764294, 29.45727754036458, 29.0, 28.64606431841785]",False,721.3559246000077,723.6181165000016,723.6181165000016,724.843374700009,None,0,2.6703125666681444,3.6862630666728364,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0837513000006,None,,,,,"[0.44597820769672447, 0.44597820769672447, 0.44597820769672447, 0.44597820769672447]","[524.5281614595851, 588.7629545078754, 660.864071885588, 741.7948397827698]",Tone,"[25.788902942437673, 25.652914047237584, 25.470120899588693, 25.38904172910234]",True,726.094636400012,728.4631688000081,728.4631688000081,729.6757758000022,None,1,2.8168265666463412,3.8498876666562865,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.9983087,None,1126.1233178893422,20.70514406971935,0.0005349942568021336,1,"[0.5589775214885165, 0.5589775214885165, 0.5589775214885165, 0.5589775214885165]","[301.8217284064766, 1231.3603114856564, 883.2050576688212, 644.7797690090645]",None,"[24.88373465489432, 27.332992356340597, 25.42587904797925, 25.470120899588693]",False,730.9995966000133,733.7181898000126,733.7181898000126,734.9532206000003,['space'],1,3.2508312666759593,4.284454466673196,None,1,None,1,,[0.5196109999960754],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,4,0,4,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3415385000117,None,819.6078175219508,19.383581342819372,0.00036258660747099373,1,"[0.5531848056965416, 0.4639864513231591, 0.6803442388661944, 0.6902233545835388]","[4397.1560442899145, 873.9531486274469, 327.3847884178137, 1098.5560819720577]",None,"[24.0, 25.42587904797925, 25.23241404027677, 26.186896755875843]",False,736.369631700014,739.090365400014,739.090365400014,740.3093379000056,['space'],1,3.4064569666516036,4.455898766653263,None,1,None,1,,[0.4034092999936547],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.8304458000057,None,1470.988904960953,23.0,0.0006924653757672609,0,"[0.6530981815827419, 0.6530981815827419, 0.6530981815827419, 0.6530981815827419]","[3706.6597710442284, 2941.9778099219066, 2335.049335168567, 1853.3298855221137]",Major_3rd,"[26.490680930160096, 28.268439788568884, 29.45727754036458, 29.841789413468156]",False,743.8145425000112,746.7841779000009,746.7841779000009,748.0337196000037,None,0,3.6526072666747496,4.673384266672656,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.5371270000032,None,,,,,"[0.4237576620085006, 0.4237576620085006, 0.4237576620085006, 0.4237576620085006]","[1048.1488646237317, 1320.5848179628513, 1663.8326103229854, 2096.297729247463]",Major_3rd,"[26.0, 28.0, 29.546558954001995, 29.64975290668494]",True,749.5503534000018,751.839002800014,751.839002800014,753.0714573000005,None,1,2.723009766661562,3.7516942666552495,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.3542232000036,None,500.0,15.0,0.0004017630610928086,1,"[0.6336114712241774, 0.6336114712241774, 0.6336114712241774, 0.6336114712241774]","[1259.9210498948732, 1000.0000000000001, 793.7005259840998, 629.9605249474366]",Major_3rd,"[27.332992356340597, 25.79433112672813, 25.383581342819372, 25.545558910866454]",False,754.3718853000028,757.3095491000131,757.3095491000131,758.5468091000075,['space'],1,3.5592878666648176,4.59315606666496,None,1,None,1,,[0.49147229999653064],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0310085000092,None,164.93848884661182,17.0,0.0027831859114393217,1,"[0.4220379229699706, 0.4220379229699706, 0.4220379229699706, 0.4220379229699706]","[7064.093091688024, 1031.0197759026935, 400.5755019708967, 152.76246988532168]",None,"[15.417890868073467, 26.0, 26.0, 27.4547801860206]",False,760.0430930000002,762.3335596000106,762.3335596000106,763.5519477000053,['space'],1,2.6947787666576914,3.726888166667777,None,1,None,1,,[0.38793369999621063],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.833169000005,None,125.0,22.0,0.00909850429304992,1,"[0.7720360611354267, 0.7333013148901389, 0.6714917872002092, 0.7405095597283367]","[1232.0288260264113, 6673.797580526131, 6562.195785220485, 6255.908732676541]",None,"[27.332992356340597, 16.0, 16.571895402035647, 17.0]",False,764.8491356000013,768.0545191000128,768.0545191000128,769.2887881000061,['space'],1,3.925192266673548,4.957262366660871,None,1,None,1,,[0.4312915999908],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.8739090000017,None,3612.274745909574,21.0,0.0008654580713729495,1,"[0.7963396978898111, 0.7963396978898111, 0.7963396978898111, 0.7963396978898111]","[1153.0954102383366, 1549.0346133805242, 3718.3647464702067, 411.4751796551732]",None,"[26.70514406971935, 29.16105476387758, 26.490680930160096, 26.031910949287646]",False,770.8767164000019,774.2942546000122,774.2942546000122,775.5263459000125,['space'],1,4.219651966661331,5.250609266659012,None,1,None,1,,[0.3636986000055913],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.1845870000107,None,,,,,"[0.5365118790469157, 0.5365118790469157, 0.5365118790469157, 0.5365118790469157]","[2805.1610641854336, 2531.508247373207, 2056.0037893221484, 1783.7775146041772]",None,"[28.64606431841785, 29.22822029262, 29.789018856764294, 29.769780792544555]",True,777.1843320000044,779.8340509000118,779.8340509000118,781.0679296000017,None,1,3.1869349666521885,4.214379066659603,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.4558928000042,None,1096.8707128056321,20.186896755875843,0.0004915055642361194,1,"[0.7646976304288197, 0.7646976304288197, 0.7646976304288197, 0.7646976304288197]","[690.9852500385049, 775.6047191097845, 870.5868616903846, 977.2007120042178]",Tone,"[25.419866646430975, 25.38904172910234, 25.42587904797925, 25.79433112672813]",False,782.4573345000099,785.7720746000123,785.7720746000123,787.006014300001,['space'],1,4.081093166663777,5.1171760666620685,None,1,None,1,,[0.3600159000052372],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,5,0,5,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6328280000016,None,597.666197907541,19.545558910866454,0.000533435304199107,1,"[0.5663444674026946, 0.6615003455358852, 0.5524651439366461, 0.5599609395853679]","[2489.2779360295663, 682.5609490688814, 1006.3910419820281, 1719.7793893016265]",None,"[29.22822029262, 25.470120899588693, 25.79433112672813, 29.769780792544555]",False,788.6276821000065,791.446440300002,791.446440300002,792.6799997000053,['space'],1,3.3846207666647388,4.4200767666625325,None,1,None,1,,[0.2961490000016056],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
