tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.9562243000255,None,125.0,10.0,0.002285440948074376,1,"[0.5798412586216212, 0.5798412586216212, 0.5798412586216212, 0.5798412586216212]","[1985.9723026930076, 7445.80474272264, 1884.4027941085506, 2165.783209128069]",None,"[7.897678780015179, 4.169685870525205, 7.0, 9.132621243599296]",False,734.9771524000098,737.7380462000147,737.7380462000147,738.9391938000335,['space'],1,[0.43972899997606874],3.35023080004612,4.374616000044625,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.3817923000315,None,1071.7734625362941,4.0,7.457639025921729e-05,0,"[0.7550826853398263, 0.6686687265352685, 0.5187414758016261, 0.6269152299304487]","[425.33358047542845, 535.8867312681473, 675.1749730840958, 850.6671609508566]",Major_3rd,"[13.0, 10.012584718170508, 11.099108102107508, 14.0]",False,740.4181939000264,743.3771823000279,743.3771823000279,744.5908292999957,None,0,,3.6082754000090063,4.613552700029686,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0710822000401,None,6062.8662660415985,-4.0,7.497821437245907e-05,1,"[0.6551026988487985, 0.6551026988487985, 0.6551026988487985, 0.6551026988487985]","[2406.0500721642366, 3031.4331330208, 3819.3664156416708, 4812.100144328472]",Major_3rd,"[11.0, 14.559362849577278, 13.0, 8.0]",False,746.0801674000104,749.0709736000281,749.0709736000281,750.2891374000465,['space'],1,[0.34570310002891347],3.6489657999482006,4.673622399917804,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.7896579999942,None,,,,,"[0.6166705548724759, 0.6166705548724759, 0.6166705548724759, 0.6166705548724759]","[392.94922741392446, 125.19228382078455, 1007.9662235082031, 878.2487440299616]",None,"[15.0, 15.550316744423025, 13.794555457361811, 14.293514526086224]",True,751.7982294000103,754.6746787000448,754.6746787000448,755.8816264999914,None,1,,3.4984188200323842,4.5082896199892275,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.3494677999988,None,3249.0095854249403,5.0,0.00012582613892266384,1,"[0.6289596411838247, 0.6168681869611974, 0.40028490330614885, 0.5815066448147196]","[162.57202046601765, 582.0063989324759, 1006.9784773191666, 797.1310018518383]",None,"[14.953542491157226, 10.0, 13.794555457361811, 13.84245098635827]",False,757.3792624000343,760.0476760000456,760.0476760000456,761.2751012000372,['space'],1,[0.3436297999578528],3.269635599979665,4.278870899986941,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6894538000342,None,837.4280357165662,8.0,9.904832479449233e-05,1,"[0.45855621049194256, 0.6068438340176237, 0.6702460509848951, 0.4876518316375339]","[166.16676810551752, 248.96884459422336, 373.0317817773356, 558.9161585368998]",Perfect_5th,"[14.953542491157226, 16.838723675150135, 15.133781809767155, 9.943778458132101]",False,762.6823237999924,765.4430289000156,765.4430289000156,766.6590405000024,['space'],1,[0.42982839996693656],3.2577140200301073,4.2891353200539015,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.0269679000485,None,1866.0659830736151,-3.0,4.868135812041065e-05,0,"[0.5974468273085791, 0.5273811250427878, 0.49895889379691716, 0.47657299831699795]","[370.27438807164106, 554.7847360339225, 831.2378961427878, 1245.449622358823]",Perfect_5th,"[15.133781809767155, 10.0, 14.0, 10.0]",False,769.1328998000245,771.7821402000263,771.7821402000263,772.986741300032,None,0,,3.128944099880755,4.151603799895383,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.3152693000156,None,2759.468640287869,8.0,0.00017525746796080336,1,"[0.5503222880272299, 0.586513158051557, 0.47651231002343414, 0.7906260526590992]","[6953.425252846941, 5518.937280575738, 4380.3834224662205, 3476.7126264234703]",Major_3rd,"[3.573446947211485, 5.0, 10.0, 14.170865312533543]",False,774.3263666999992,776.9586936000269,776.9586936000269,778.1838028000202,['space'],1,[0.3085898000281304],3.4159652199596167,4.435473819961771,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.8142824000097,None,,,,,"[0.680772520445668, 0.4059588151002884, 0.5191678936775915, 0.689818526872758]","[527.0638918910676, 228.24341719080684, 2314.7286824978196, 312.876567060059]",None,"[10.012584718170508, 16.4155217517478, 10.51781505457788, 17.231704830781403]",True,779.8203256000415,782.4459651000216,782.4459651000216,783.6607485000277,None,1,,3.317000119946897,4.3359948199940845,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.2065517000156,None,8000.0,-2.0,0.00014420157515633036,0,"[0.4506242110356031, 0.7869007572484181, 0.6618478155943487, 0.6722552012305696]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[6.410335264009759, 11.0, 14.0, 5.589902104562253]",False,785.2311648000032,788.1466960000107,788.1466960000107,789.3565918999957,None,0,,3.6092965999851003,4.635202699981164,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.8965203000116,None,192.7080476656752,9.219649067321496,0.0008440425415120295,1,"[0.755989462578476, 0.570602930669965, 0.5400984738009592, 0.6347544113360277]","[362.0243575397933, 4463.82478256127, 189.28086387878264, 5130.482156637788]",None,"[16.0, 9.0, 15.219649067321496, 6.0]",False,790.9024603000144,793.8077525999979,793.8077525999979,795.0331144999946,['space'],1,[0.41268700000364333],3.535750620008912,4.566460219968576,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.5249527000124,None,390.1305947846821,9.0,0.0002229807604642876,1,"[0.470577173188895, 0.5741913269067461, 0.48301983504742524, 0.5969687093857902]","[245.76687428861393, 275.8639891205898, 309.64685828309183, 347.5668468010014]",Tone,"[16.838723675150135, 17.17266412098619, 17.231704830781403, 16.13050582112513]",False,796.537078000023,799.1106822000002,799.1106822000002,800.3188049000455,['space'],1,[0.29789280000841245],3.1661928199464455,4.1951756199705414,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.7865007999935,None,6062.8662660415985,-3.0,8.41269401965078e-05,1,"[0.7046547023457228, 0.48513622078153323, 0.608400928598362, 0.415582847942255]","[3819.3664156416694, 4287.0938501451765, 4812.100144328471, 5401.399784672765]",Tone,"[13.0, 10.440910573743857, 8.0, 5.0]",False,802.898993800045,805.7103914000327,805.7103914000327,806.9367017000332,['space'],1,[0.2555131000117399],3.2533223999198526,4.274633299908601,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2103305000346,None,223.21981296896786,10.0,0.0006955435897906957,1,"[0.7247557565371193, 0.7806158616148224, 0.45012338078454606, 0.63996997913595]","[140.61967055659957, 157.84024344555, 177.16968296354213, 198.86624523757973]",Tone,"[15.184035227740313, 15.0, 15.01659648795322, 15.542516398817245]",False,808.221822499996,811.206422200019,811.206422200019,812.419948099996,['space'],1,[0.2949171000509523],3.6287129200063646,4.6488534200470895,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,4,0,4,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.9219531000126,None,463.92392716598386,5.470807719132008,0.00013758581456717518,1,"[0.7977217210538441, 0.7977217210538441, 0.7977217210538441, 0.7977217210538441]","[3619.052387972626, 900.6903497931759, 4452.756568199023, 2159.422707095843]",None,"[14.0, 14.293514526086224, 10.0, 9.132621243599296]",False,813.937407999998,817.3500981000252,817.3500981000252,818.5717119000037,['space'],1,[0.46263760002329946],4.224613619968295,5.230333019979298,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.5811088000191,None,,,,,"[0.5298826032848872, 0.6256224877902357, 0.5869264262512394, 0.6363941628177466]","[2880.4283638436214, 3629.1123283208267, 4572.395014884403, 5760.856727687241]",Major_3rd,"[14.044510832506466, 14.0, 8.747285531350771, 4.420310465030703]",True,860.5581006000284,863.3356754000415,863.3356754000415,864.538145700004,None,1,,3.406394019955769,4.431075319938827,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0300917000277,None,164.93848884661182,7.0,0.0008801206631839937,0,"[0.4535866082876179, 0.4300587527330226, 0.5737428654905656, 0.4255222198152246]","[831.2378961427879, 554.7847360339226, 370.27438807164117, 247.1285050882241]",Perfect_5th,"[14.0, 10.0, 15.133781809767155, 16.838723675150135]",False,866.0553157000104,868.5310034000431,868.5310034000431,869.7270122000482,None,0,,2.9202717999578454,3.950822299986612,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0367085000034,None,615.5722066724584,7.0,0.00011958216436309148,0,"[0.4448726561484006, 0.6998260208850581, 0.7368674804781723, 0.5540970381461039]","[773.5048922045779, 595.695155748311, 7293.9007091844005, 6623.727988488253]",None,"[13.049623191621642, 10.0, 4.0, 3.389691341329473]",False,871.0619072000263,873.956092700013,873.956092700013,875.1748299000319,None,0,,3.456927299965173,4.462761999981012,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5634172999999,None,150.67815667776176,9.02244988057681,0.0013962007873602902,1,"[0.6858769176845652, 0.6017606200739785, 0.702078563497968, 0.5402709821614939]","[1734.8289322830083, 5174.292092574295, 3331.1113049729283, 4898.529077400084]",None,"[6.45369187610424, 6.0, 14.605639852636942, 7.083412649508013]",False,876.5671772999922,879.5975713999942,879.5975713999942,880.808393400046,['space'],1,[0.524084499978926],3.550471819937229,4.555912719981279,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.1724739000201,None,5278.031643091578,-3.0,0.00010087751046562562,1,"[0.6515518749196851, 0.7541349727077161, 0.6133435335375446, 0.4565316287581277]","[2351.12510905856, 1354.1190866236138, 3107.902944747843, 146.9182708765723]",None,"[11.0, 8.893732357148249, 14.559362849577278, 15.184035227740313]",False,883.6939237000188,886.7428213999956,886.7428213999956,887.9614318000386,['space'],1,[0.45816859998740256],3.5078531999024563,4.515953799884301,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2591833000188,None,287.17458874925893,6.0,0.0002555923582352803,0,"[0.5078880320416029, 0.5078880320416029, 0.5078880320416029, 0.5078880320416029]","[2022.9176044209578, 737.0803178702702, 1161.8551354272915, 495.64026158403567]",None,"[8.0, 13.0, 11.653326638641452, 10.54331460666868]",False,889.2844455000013,891.8408063999959,891.8408063999959,893.0600171000115,None,0,,3.0525377999874763,4.0655319999787025,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.3906685000402,None,,,,,"[0.6875886620176938, 0.6875886620176938, 0.6875886620176938, 0.6875886620176938]","[850.6305274972792, 567.7277646385238, 378.9128232791834, 252.89396888457057]",Perfect_5th,"[14.0, 9.943778458132101, 15.133781809767155, 16.838723675150135]",True,894.3967063000309,897.476931000012,897.476931000012,898.6827494000318,None,1,,3.7677205199724995,4.786673619993962,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2290733000264,None,604.175298105359,4.338487158142471,9.095169961559719e-05,0,"[0.49081148448881606, 0.662762625058432, 0.4502226690655423, 0.7262250573735829]","[4443.691530332233, 981.2595321435201, 2531.5151553588935, 137.30447919105106]",None,"[10.0, 14.0, 12.0, 15.380481822894366]",False,900.2207344000344,902.8436768000247,902.8436768000247,904.0521569999983,None,0,,3.366121619939804,4.385874019935727,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.6620940000284,None,6265.417861576124,-2.3341314731379343,9.812614528346838e-05,1,"[0.437678105800148, 0.437678105800148, 0.437678105800148, 0.437678105800148]","[221.56672593037757, 149.31377164486594, 2311.460502308459, 978.316793428397]",None,"[16.0, 15.02244988057681, 10.51781505457788, 14.0]",False,905.6712598000304,907.9933009000379,907.9933009000379,909.2005581000121,['space'],1,[0.3840403000358492],2.7787108199554496,3.781870119913947,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.502770400024,None,8000.0,-3.0,0.00012851978913844324,0,"[0.44305269950373677, 0.44305269950373677, 0.44305269950373677, 0.44305269950373677]","[3370.6770392060694, 543.5002466389186, 6552.0259342601485, 764.064664716924]",None,"[14.170865312533543, 10.0, 3.389691341329473, 13.049623191621642]",False,911.4711326000397,913.832507300016,913.832507300016,915.0599431000301,None,0,,2.7976658999104984,3.824297299957834,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.3352644999977,None,165.3468008481948,8.953542491157226,0.001097927029616871,1,"[0.4965410831506441, 0.7654035771686661, 0.4789215063019774, 0.6135424501292369]","[833.2956596856644, 556.1581284276674, 371.1910175229334, 247.74028184976953]",Perfect_5th,"[14.0, 10.0, 15.133781809767155, 16.838723675150135]",False,916.3357189000235,919.1102783000097,919.1102783000097,920.328610800032,['space'],1,[0.42137880000518635],3.3722729199798778,4.3908974200021476,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.7801880000043,None,4000.0,-1.0,7.481178280472168e-05,0,"[0.5026755472725347, 0.5035050131944343, 0.4173700822593584, 0.7287372037634753]","[793.7005259840998, 1189.2071150027211, 1781.7974362806788, 2669.679708340069]",Perfect_5th,"[13.84245098635827, 11.0, 6.45369187610424, 13.125812735173945]",False,922.921950399992,925.3771913000382,925.3771913000382,926.589163800003,None,0,,3.168638379953336,4.170003879931755,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.1436808000435,None,143.00040428976354,9.184035227740313,0.0016191896763116144,1,"[0.4712199556555599, 0.4712199556555599, 0.4712199556555599, 0.4712199556555599]","[226.9989922014485, 202.23311117141932, 180.1692195081502, 160.51252670815643]",Tone,"[16.4155217517478, 15.542516398817245, 15.01659648795322, 15.0]",False,928.1398147,930.5777916000225,930.5777916000225,931.7935543000349,['space'],1,[0.5298453000141308],2.900171219953336,3.9097361199674197,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.1022878999938,None,,,,,"[0.6610451021623143, 0.5712798409111424, 0.7798004638918127, 0.7687309485413266]","[157.0730570020953, 176.3085452967868, 197.8996508882772, 222.13484749576546]",Tone,"[15.0, 15.01659648795322, 15.542516398817245, 16.0]",True,933.1031824999955,936.1336116000311,936.1336116000311,937.3415799000068,None,1,,3.8022979199304245,4.830969519971404,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,5,0,5,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.9756018000189,None,5441.766413501709,-1.0,0.00012161594500609698,1,"[0.702801773763407, 0.7976884414057691, 0.4496149010963757, 0.7606585887524375]","[3428.098026490866, 3847.9099326202563, 4319.132864678914, 4848.062722207825]",Tone,"[14.170865312533543, 13.0, 10.440910573743857, 7.083412649508013]",False,938.9801679000375,941.9716852999991,941.9716852999991,943.1725462000468,['space'],1,[0.3946987999952398],3.7313283199328,4.758448319975287,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
