tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_late.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5046030999947,None,659.7539553864473,0.0,4.855544497866433e-05,0,"[0.7728502233203117, 0.7728502233203117, 0.7728502233203117, 0.7728502233203117]","[3324.9515845711517, 2219.1389441356905, 1481.0975522865647, 988.5140203528964]",Perfect_5th,"[10.0, 10.268044040814377, 10.0, 14.321076609125381]",False,941.5120401000022,944.8481339999998,944.8481339999998,946.0757076000009,None,0,,4.14102921000449,5.16343931001029,None,1,None,1,,,,"{'estimation': [[125.0, -0.7897125480073555], [127.864297584801, -1.0], [133.9716828170366, -1.431715307671587], [141.06664937802626, -2.0], [143.5872943746293, -2.207446753784111], [153.52515071506747, -3.0], [153.89305166811442, -3.0305227424826695], [164.93848884661162, -3.8153003993855865], [168.23230922522967, -4.0], [176.77669529663666, -4.480664810764834], [189.46457081379947, -4.952731661601128], [191.83307718660208, -5.0], [203.0630990890585, -5.224020635459542], [217.63764082403074, -5.291196218487011], [233.25824788420132, -5.199308553018316], [249.99999999999937, -5.005865586325573], [250.42988291167092, -5.0], [267.94336563407256, -4.780420879220889], [287.1745887492579, -4.577605523235446], [307.78610333622805, -4.429625873512078], [329.87697769322244, -4.343663508522534], [353.55339059327247, -4.300558646986022], [378.929141627598, -4.257956297867844], [406.12619817811606, -4.1581877943184065], [427.10471484395555, -4.0], [435.2752816480601, -3.939170012059391], [466.5164957684015, -3.564304099609154], [499.67096975143505, -3.0], [499.9999999999975, -2.9943948116439136], [535.8867312681438, -2.24951680319489], [546.5031934169126, -2.0], [574.3491774985143, -1.3588910373755119], [589.5121406637953, -1.0], [615.5722066724546, -0.3983595032495031], [633.8900875258863, 0.0], [659.7539553864432, 0.5420333443742229], [685.3249676658487, 1.0], [707.1067811865431, 1.3705898790444553], [757.3220571774424, 2.0], [757.8582832551941, 2.0063755964329046], [812.2523963562301, 2.4031733456724194], [870.5505632961181, 2.549803598165185], [933.0329915368008, 2.4800042641165376], [999.9999999999926, 2.253227259454677], [1057.384789255107, 2.0], [1071.7734625362837, 1.9383795682862452], [1148.698354997026, 1.6207192357184796], [1231.1444133449063, 1.3621321039900711], [1319.5079107728832, 1.189228853939871], [1414.2135623730828, 1.1070033603806944], [1515.7165665103846, 1.0975954944931399], [1624.5047927124563, 1.1269321740576166], [1741.1011265922318, 1.1568920822022628], [1866.065983073597, 1.155338254634309], [1999.9999999999802, 1.0995821233665652], [2113.6355256494626, 1.0], [2143.5469250725673, 0.9737814328101548], [2297.396709994049, 0.7702236049007156], [2462.2888266898062, 0.4822878694061139], [2639.01582154576, 0.08937321379294083], [2670.596178888688, 0.0], [2828.427124746159, -0.42749460614671303], [3009.468140038603, -1.0], [3031.4331330207615, -1.0687201830262192], [3249.0095854249043, -1.8293110579126486], [3293.910077392814, -2.0], [3482.2022531844555, -2.695078281052786], [3563.167788968336, -3.0], [3732.1319661471844, -3.61904573127617], [3840.5460127160823, -4.0], [3999.9999999999504, -4.542942327397108], [4150.073018808478, -5.0], [4287.093850145118, -5.402655716912232], [4536.629933328792, -6.0], [4594.793419988076, -6.1350048069553305], [4924.577653379601, -6.692402796402545], [5220.657673827523, -7.0], [5278.031643091506, -7.058033538283745], [5656.854249492297, -7.222886522005233], [6062.866266041508, -7.1988675029641485], [6498.019170849792, -7.0148517722591555], [6520.065117517846, -7.0], [6964.404506368894, -6.712423814700787], [7464.2639322943505, -6.335952086238466], [7887.847466489035, -6.0], [7999.999999999882, -5.906711753765336]], 'plus_line': [[125.0, -2.944073905247801], [125.76172847396786, -3.0], [133.9716828170366, -3.6213455814093787], [138.1125731174282, -4.0], [143.5872943746293, -4.526235560085031], [148.65985638449322, -5.0], [153.89305166811442, -5.508934215581296], [159.8889484568415, -6.0], [164.93848884661162, -6.430320152611456], [174.01322584119484, -7.0], [176.77669529663666, -7.184089818573351], [189.46457081379947, -7.735198234076044], [201.35958977408123, -8.0], [203.06309908905865, -8.042738483235404], [217.6376408240306, -8.149823138147823], [233.25824788420118, -8.049969803349883], [236.42774846829911, -8.0], [249.99999999999937, -7.824353128382176], [267.94336563407256, -7.526921105868808], [287.1745887492579, -7.20038199861064], [300.7315601945789, -7.0], [307.78610333622805, -6.915814439731611], [329.87697769322244, -6.744951069653185], [353.55339059327247, -6.669274975674761], [378.929141627598, -6.6588565800036825], [406.12619817811606, -6.643739187314768], [435.2752816480601, -6.5370091275449465], [466.5164957684015, -6.255843000197894], [483.27211694058525, -6.0], [499.9999999999975, -5.769316040664911], [535.8867312681438, -5.081134618977052], [539.4434573754336, -4.999999999999999], [574.3491774985143, -4.24931028017393], [584.9482893064559, -4.0], [615.5722066724546, -3.311775962062983], [629.4691416692852, -3.0], [659.7539553864432, -2.35655192276672], [677.9186248421648, -2.0], [707.1067811865431, -1.4719644961762257], [738.1083567390335, -1.0], [757.8582832551941, -0.7324478270600611], [812.2523963562301, -0.21898376068200767], [855.3940401970561, 0.0], [870.5505632961181, 0.06255642628860991], [933.0329915368008, 0.08645531974112675], [968.034216659572, 0.0], [999.9999999999926, -0.08783929548463688], [1071.773462536285, -0.3915603404976725], [1148.698354997026, -0.6947521394248434], [1231.1444133449063, -0.9294319227290291], [1278.1380528925963, -1.0], [1319.5079107728832, -1.0706478996465385], [1414.2135623730828, -1.0932572572660906], [1515.7165665103846, -1.02635679661499], [1547.7857464864126, -1.0], [1624.5047927124563, -0.9514605927301933], [1741.1011265922298, -0.9230727858776938], [1866.065983073597, -0.9651070201918378], [1906.7519158571956, -1.0], [1999.9999999999827, -1.0951370047144724], [2143.5469250725646, -1.293279697189837], [2297.396709994046, -1.5370102215327783], [2462.2888266898062, -1.8336398740094042], [2536.840547227236, -2.0], [2639.01582154576, -2.248115501991177], [2828.427124746159, -2.7638278300835584], [2901.6020867877696, -3.0], [3031.4331330207615, -3.4342699408308874], [3189.0957606630514, -4.0], [3249.0095854249043, -4.2213622442595415], [3452.9763673976377, -5.0], [3482.2022531844555, -5.112614933977216], [3715.832533125156, -6.0], [3732.1319661471844, -6.061554535134414], [3999.9999999999504, -6.995470338528807], [4001.477707560199, -7.0], [4287.093850145118, -7.859921277253866], [4346.937897552594, -8.0], [4594.793419988081, -8.581940291329392], [4871.646781536073, -9.0], [4924.577653379601, -9.085337325797884], [5278.031643091506, -9.417167774560944], [5656.854249492303, -9.533664328882594], [6062.866266041516, -9.480343769048567], [6498.019170849792, -9.291869999381827], [6964.404506368894, -9.005164999667105], [6972.885551638936, -9.0], [7464.2639322943505, -8.745142701054771], [7999.999999999882, -8.518205483778988]], 'minus_line': [[125.0, 1.3398078552925614], [129.35781207177766, 1.0], [133.9716828170366, 0.6815544030505704], [143.26958488944913, 0.0], [143.5872943746293, -0.022602788393238673], [153.89305166811442, -0.7119398129658578], [158.3673317031258, -1.0], [164.93848884661162, -1.3990681705465366], [176.77669529663666, -1.9997689963656424], [176.78323493430645, -2.0], [189.46457081379947, -2.3934010210238164], [203.0630990890585, -2.5974135195306562], [217.6376408240306, -2.615302030776287], [233.25824788420132, -2.4986260288255213], [249.99999999999923, -2.3259442040494145], [267.94336563407256, -2.1672842701433797], [287.1745887492579, -2.0665641112016013], [307.78610333622805, -2.0341342622978735], [329.87697769322244, -2.0453958107871815], [353.55339059327247, -2.0516810657971836], [378.9291416275985, -2.000313625833874], [378.9838946423182, -2.0], [406.12619817811606, -1.825039437096343], [435.2752816480601, -1.521361586815247], [466.51649576840094, -1.0759918383667988], [470.4777850859612, -1.0], [499.9999999999981, -0.4144138982213224], [518.2507519680299, 0.0], [535.8867312681438, 0.4097785334206775], [559.7112357136273, 1.0], [574.3491774985143, 1.3627708903597568], [600.3550285908649, 2.0], [615.5722066724546, 2.36750509184672], [644.7718184346555, 3.0], [659.7539553864432, 3.319548980729933], [700.6457178593977, 4.0], [707.1067811865431, 4.1079658032317505], [757.8582832551941, 4.680781070281872], [812.2523963562301, 4.964130534515311], [866.1582876870635, 5.0], [870.5505632961192, 5.003230625598389], [871.579186923724, 5.0], [933.0329915368008, 4.8481269421005235], [999.9999999999926, 4.57011012757418], [1071.773462536285, 4.225192087322511], [1119.3797070196517, 4.0], [1148.6983549970273, 3.8823697822769017], [1231.1444133449063, 3.6195747728278405], [1319.5079107728832, 3.4154141287403617], [1414.2135623730828, 3.2756418057129535], [1515.7165665103846, 3.2032141682017095], [1624.5047927124563, 3.1949293102122995], [1741.1011265922298, 3.2326510636537646], [1866.065983073597, 3.279273063165586], [1999.9999999999802, 3.2892847859698637], [2143.5469250725646, 3.222271620330661], [2297.396709994046, 3.0452481068850252], [2321.584915249131, 3.0], [2462.2888266898062, 2.781714638490473], [2639.01582154576, 2.4068369938139043], [2781.782707914308, 2.0], [2828.427124746159, 1.8812378682981263], [3031.4331330207615, 1.2675851674208254], [3105.3636658732744, 1.0], [3249.0095854249043, 0.5229626209063764], [3389.0001604305307, 0.0], [3482.2022531844555, -0.3292024748562312], [3663.0731207121503, -1.0], [3732.1319661471844, -1.244830083693131], [3948.1575192930554, -2.0], [3999.9999999999504, -2.172937534643793], [4268.132997318519, -3.0], [4287.093850145114, -3.0553571337721164], [4594.7934199880865, -3.8063024913933394], [4691.705960838519, -4.0], [4924.577653379601, -4.4056493202596085], [5278.0316430915, -4.812782961146523], [5611.080846383317, -5.0], [5656.854249492303, -5.0214817588765435], [6062.866266041508, -5.010523520765227], [6086.936673260991, -5.0], [6498.019170849792, -4.798866534532122], [6964.404506368894, -4.4434365136167395], [7437.696429695792, -4.0], [7464.2639322943505, -3.9714783963113938], [7999.999999999872, -3.341453291331031]]}",,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.7145177999919,None,,,,,"[0.6451724186668677, 0.44916420323849504, 0.7241488916545622, 0.5004129252713445]","[201.00015064673804, 301.1599481672867, 451.2300816108603, 676.0812245771945]",Perfect_5th,"[8.12511642922717, 6.6749930698778375, 7.0, 14.0]",True,947.7073307999963,950.5423287000012,950.5423287000012,951.7723319999932,None,1,,3.3405634200025816,4.348340320007992,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.1086589999904,None,136.06994717182823,2.2501258146396443,0.0008087355340408675,1,"[0.4581030320370711, 0.6789925178390739, 0.542730725186115, 0.7264991967985626]","[3141.3422881772453, 1620.414316012237, 433.01180216607116, 915.6775922854712]",None,"[11.0, 9.609120762538604, 6.923981367143192, 15.0]",False,953.1047822999972,955.8192055999971,955.8192055999971,957.0293676000001,['space'],1,[0.3216166000056546],3.43583502000547,4.4459397200116655,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.6215938999958,None,250.0,-4.0,0.00010567445199183233,0,"[0.635783577042714, 0.6727753180539396, 0.628878988958929, 0.7984049878503658]","[157.49013123685913, 176.77669529663686, 198.42513149602493, 222.72467953508482]",Tone,"[8.476269928425005, 8.452616941870152, 8.12511642922717, 7.880489113763942]",False,958.657764699994,961.6114576999971,961.6114576999971,962.8351215000002,None,0,,3.7766990100208204,4.776150910023716,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.4759915999894,None,189.4645708137998,-6.0,0.00015226670530385096,0,"[0.5314027820506266, 0.7822182626151798, 0.5194972812550325, 0.4638591589701662]","[2694.74389453902, 3711.7874771086017, 290.394299796, 819.1530226784471]",None,"[11.557044354572005, 8.018639609504586, 6.893847117749152, 15.606086819012052]",False,964.4806697000022,967.3261173999927,967.3261173999927,968.5376570999942,None,0,,3.327371409992338,4.351035610001418,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.8724757000018,None,205.2735006051716,2.1251164292271705,0.00032582472695101463,1,"[0.7608614442535957, 0.6634652519978719, 0.6993687180465176, 0.6460076275664848]","[1210.2893273490647, 183.94732458751943, 2983.721192068228, 7449.628976766754]",None,"[12.0, 8.322220697402269, 11.17628837553826, 1.8893666602066688]",False,969.8900198999909,973.0355464000022,973.0355464000022,974.2377902000007,['space'],1,[0.26340300000447314],3.7747031199978665,4.781222819990944,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7401091999927,None,,,,,"[0.7991655751007963, 0.6458666576812612, 0.7307412874785375, 0.7524748623366434]","[130.41807709717526, 1470.0275497017533, 399.27962497339996, 400.7533961851066]",None,"[8.250125814639645, 10.0, 6.505598694224707, 6.505598694224707]",True,975.7396583999944,978.9352461999952,978.9352461999952,980.1492789999902,None,1,,3.9363322200078983,4.956491420001839,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.7524807000009,None,1209.0481956356793,6.0,0.00010534252447549759,1,"[0.6245735490375617, 0.5356831195022471, 0.5863539501158779, 0.4418805089098291]","[1919.244377632331, 1709.852355830697, 1523.3052720188073, 1357.1107141779762]",Tone,"[9.512979454926166, 9.44561707139802, 9.98733479588627, 11.0]",False,981.7729443999997,984.5315092999954,984.5315092999954,985.7508356000035,['space'],1,[0.299012399991625],3.206236619997071,4.234302020005998,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.0694054999913,None,2639.015821545789,-1.0,6.885497846131265e-05,0,"[0.7851091446485798, 0.7901719924193197, 0.642358530010054, 0.5290835390638664]","[4247.882442639595, 1560.5353043742973, 281.8125973709518, 689.7749958141177]",None,"[5.109973675280676, 9.98733479588627, 7.0, 14.84535255238231]",False,987.1035365999996,990.3632019999932,990.3632019999932,991.5846877000004,None,0,,3.7700658100220608,4.773451910019503,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.926976399991,None,125.0,-5.0,0.00040641525808204974,0,"[0.7516589289983042, 0.6282518258998824, 0.48263688388356263, 0.5680831374545979]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[8.12511642922717, 8.452616941870152, 8.476269928425005, 8.383502550706392]",False,992.9928897999926,995.8804263999918,995.8804263999918,997.0908647000033,None,0,,3.4509303900122177,4.475548890011851,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5153428999911,None,3433.527240896383,3.3468235626769745,0.00010878050314402072,0,"[0.7746448666657659, 0.7374956338506189, 0.43605608063328, 0.5181140925679836]","[5450.384754160388, 4855.740790853138, 4325.973246192818, 3854.0040197425838]",Tone,"[1.7354919848833203, 3.0, 5.0, 7.0]",False,998.5104695999908,1001.4917960000021,1001.4917960000021,1002.7137345999945,None,0,,3.483381020007073,4.485783719996107,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.0610279999964,None,,,,,"[0.798191403359142, 0.6537704585441635, 0.41592654517404054, 0.6797342670075428]","[412.61470762977746, 463.14434988869306, 519.8619556389754, 583.5253155646407]",Tone,"[6.505598694224707, 7.639612854523006, 9.0, 11.299830270209807]",True,1004.0782180999959,1006.9810141999915,1006.9810141999915,1008.1932475999929,None,1,,3.5751606200065,4.577979020003113,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.723576599994,None,3077.1183280406412,5.0,0.00011047032729845928,1,"[0.6292861854336482, 0.7326878814282811, 0.4076353747756839, 0.5439378189319946]","[2100.660267442011, 258.8909906061955, 178.9069050551509, 6816.6944554047395]",None,"[10.0, 7.37405094293265, 8.452616941870152, 1.3362064578969797]",False,1009.7140268999938,1012.5015388000029,1012.5015388000029,1013.7303025000001,['space'],1,[0.32003879999683704],3.341380920013762,4.360079620004399,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.1400602999929,None,1231.1444133449168,4.0,8.51413334521805e-05,1,"[0.7499917029411116, 0.5475873177447439, 0.7295037319321724, 0.5791854171596292]","[184.68415814646116, 1335.4320751066891, 7285.059554767453, 183.54883185703625]",None,"[8.322220697402269, 11.0, 1.8893666602066688, 8.322220697402269]",False,1016.8317042999988,1019.8769323000015,1019.8769323000015,1021.0875463999982,['space'],1,[0.2967736000136938],3.650356910060509,4.66730501006532,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4279271999985,None,,,,,"[0.5653848053383759, 0.5274022491474275, 0.5764084957543096, 0.6991894844503707]","[182.80348570415728, 205.1899750015816, 230.3179596328243, 258.52316873189545]",Tone,"[8.452616941870152, 8.12511642922717, 7.624387218337975, 7.37405094293265]",True,1027.4028763999959,1030.0900680999912,1030.0900680999912,1031.307660999999,None,1,,3.39715262001846,4.424991620020592,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.8897523999913,None,174.97886736636409,2.4526169418701524,0.0004729050748963073,1,"[0.519745301760104, 0.7786865275504107, 0.43711631254968847, 0.4936372933088556]","[295.9741695448459, 339.9116192687572, 3335.5304252736923, 6524.993497968671]",None,"[6.893847117749152, 6.486254574389276, 10.0, 1.0]",False,1032.8812227000017,1035.640236799998,1035.640236799998,1036.8644934999902,['space'],1,[0.19811440000194125],3.24774332002562,4.268854620022466,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.2132324999984,None,659.7539553864473,5.0,8.634514805083658e-05,1,"[0.792571901491236, 0.7444517413383948, 0.5367178286796918, 0.6710184761875035]","[233.4664209221741, 310.0098831047939, 5330.848988838526, 807.0297219674525]",None,"[7.624387218337975, 6.6749930698778375, 1.7354919848833203, 15.606086819012052]",False,1039.820600799998,1042.917382300002,1042.917382300002,1044.1532271999895,['space'],1,[0.34300310000253376],3.776781140040839,4.787897440037341,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.6492784000002,None,500.0,-2.0,5.6750540783615774e-05,1,"[0.44382195753048276, 0.7739033709026383, 0.5798822931100638, 0.5615478763185426]","[2519.8420997897465, 1681.7928305074292, 1122.4620483093731, 749.1535384383408]",Perfect_5th,"[11.272511997982248, 9.609120762538604, 13.0, 15.424494065508316]",False,1045.6531659999891,1048.490512199991,1048.490512199991,1049.7219688999903,['space'],1,[0.29382380000606645],3.3947885099914856,4.396496009998373,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0883153999894,None,,,,,"[0.5827154740771545, 0.6159434234289586, 0.7319262694053061, 0.5344826126186534]","[228.27029355146067, 203.36571191451526, 181.17825205833915, 161.41147251368164]",Tone,"[7.624387218337975, 8.12511642922717, 8.452616941870152, 8.50402309052194]",True,1051.0894659999904,1054.0341353999975,1054.0341353999975,1055.26102369999,None,1,,3.472054020006908,4.492292720009573,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
