tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.3063719000202,None,125.0,5.0,0.0012851978913844323,1,"[0.489418090546167, 0.679097367604972, 0.646759047904983, 0.5024287988386071]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[12.37755819938783, 10.737984022260164, 12.0, 15.697045039826907]",False,1411.3275766000152,1414.180599299958,1414.180599299958,1415.385219000047,['space'],1,[0.3467546000611037],3.3304922201205045,4.344560620142147,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,9,0,9,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.7341418999713,None,5656.85424949238,-8.0,5.1166201016775726e-05,1,"[0.5648228005593983, 0.5648228005593983, 0.5648228005593983, 0.5648228005593983]","[2244.9240966187467, 2828.427124746191, 3563.594872561358, 4489.8481932374925]",Major_3rd,"[8.0, 2.4303337370849842, -2.0, -1.0]",False,1416.8262732001022,1419.5486831001472,1419.5486831001472,1420.7686634000856,['space'],1,[0.3975017999764532],3.2807291799690574,4.2866668798960745,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,9,0,9,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.1796649000607,None,,,,,"[0.4008732853542286, 0.5482569413514161, 0.528091532636201, 0.7564022541153553]","[686.0635345330687, 203.38273870216034, 2699.6431101576813, 5458.828062619014]",None,"[13.33283077798073, 11.997537070210154, 3.0, 4.0]",True,1422.1837920001708,1424.6957575001288,1424.6957575001288,1425.9098799000494,None,1,,3.2649933197535574,4.275271019898355,None,1,None,1,0,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,9,0,9,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.5026534001809,None,6062.8662660415985,-11.0,3.3491538128955e-05,0,"[0.5379327350010215, 0.5379327350010215, 0.5379327350010215, 0.5379327350010215]","[1310.7918951925246, 1035.7907485281853, 1243.8710764000898, 582.9781001444111]",None,"[12.0, 10.0, 11.0, 12.122965761949544]",False,1427.5157743999735,1430.148632900091,1430.148632900091,1431.3675355000887,None,0,,3.1583939199335873,4.160673520062119,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,9,0,9,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.740691700019,None,6590.801267702314,-3.0,9.827905656014689e-05,1,"[0.7501918067904635, 0.7501918067904635, 0.7501918067904635, 0.7501918067904635]","[189.72115172078452, 3111.4168109578177, 1735.460458590929, 623.7578193160365]",None,"[13.043143574966717, 0.0, 13.716508752903845, 12.527670868621039]",False,1432.7512660999782,1436.0409677000716,1436.0409677000716,1437.2540758000687,['space'],1,[0.2704951998312026],4.043945519719273,5.0452346198726445,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,9,0,9,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.8530310001224,None,125.0,4.0,0.0011454338263838868,0,"[0.49234181080174716, 0.5196088071880401, 0.4909490120419686, 0.6159028956671544]","[1496.6305623561832, 3749.401230881972, 645.5668512855244, 453.9798959039477]",None,"[14.0, -2.229291087697346, 12.998416328672665, 12.322306832128891]",False,1438.882345000049,1441.4255146000069,1441.4255146000069,1442.642723100027,None,0,,3.153781919972971,4.160149019910023,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.4648906001821,None,,,,,"[0.4295128341245811, 0.6577063446261437, 0.4663823902566944, 0.748269234428453]","[4291.400855557266, 1090.9357261119278, 556.9529037257676, 2947.8629532819305]",None,"[-1.4946441071950893, 10.0, 12.0, 2.0]",True,1446.462832499994,1449.071122100111,1449.071122100111,1450.2940120999701,None,1,,3.334934020182118,4.3654497200623155,None,1,None,1,0,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.874289400177,None,933.0329915368076,0.0,4.214911765470246e-05,0,"[0.7132925922711574, 0.7132925922711574, 0.7132925922711574, 0.7132925922711574]","[748.4240780820443, 1815.3713158690382, 3338.232799589846, 5728.593452451174]",None,"[13.342534610553045, 13.0, -1.0, 4.125945130134925]",False,1451.883767500054,1455.038808700163,1455.038808700163,1456.2518643001094,None,0,,3.889191719936207,4.916209219954908,None,1,None,1,,"{'estimation': [[125.0, 0.9968972831600619], [133.9716828170366, 0.7928321598922066], [143.5872943746293, 0.6036451483238445], [153.89305166811442, 0.4868683093447119], [164.93848884661162, 0.4877660475322474], [176.77669529663655, 0.6240415841295708], [189.46457081379947, 0.8797675066486622], [194.32222954272837, 1.0], [203.0630990890585, 1.2105135303698162], [217.6376408240306, 1.5449394432455437], [233.25824788420132, 1.8391880225400055], [244.1597307189604, 2.0], [249.99999999999937, 2.0836986944361815], [267.94336563407256, 2.305957638464388], [287.1745887492579, 2.582402508349878], [306.9696113794121, 3.0], [307.78610333622805, 3.0166894616579327], [329.87697769322244, 3.677839315260492], [338.00321123322334, 4.0], [353.55339059327247, 4.595504043328031], [362.64044929628324, 5.0], [378.9291416275976, 5.70757204280464], [385.5997813465066, 6.0], [406.12619817811606, 6.878184101254863], [409.43369161565016, 7.0], [435.2752816480601, 7.914546064505423], [438.885526286148, 8.0], [466.5164957684015, 8.617251603241172], [499.9999999999975, 8.827330010174308], [535.8867312681438, 8.476411706746028], [556.2005360380434, 8.0], [574.3491774985151, 7.585685368499485], [592.694612035208, 7.0], [615.5722066724546, 6.286519546918548], [623.7985194894171, 6.0], [652.4802159309702, 5.0], [659.7539553864432, 4.759784747098443], [682.9610164145579, 4.0], [707.1067811865431, 3.2386034952937877], [716.164396471836, 3.0], [754.6830515442214, 2.0], [757.8582832551941, 1.9208850818508665], [811.7025449646887, 1.0], [812.252396356229, 0.9907522389980201], [870.550563296117, 0.5597787718461846], [933.0329915368008, 0.6869676023312729], [963.6344860401827, 1.0], [999.9999999999926, 1.355705622300484], [1040.7069198722702, 2.0], [1071.773462536285, 2.467197856953814], [1100.2329865835045, 3.0], [1148.698354997026, 3.863662923247598], [1156.0712000920362, 4.0], [1211.0126863640114, 5.0], [1231.1444133449063, 5.339436564043277], [1274.395422050875, 6.0], [1319.5079107728832, 6.650373454419008], [1353.4730701055203, 7.0], [1414.2135623730828, 7.593866877471251], [1511.7408461522882, 8.0], [1515.7165665103846, 8.01612583858759], [1526.088913643759, 8.0], [1624.5047927124563, 7.854133451571599], [1741.1011265922318, 7.155016585793312], [1757.903988708453, 7.0], [1866.065983073597, 6.023386345699372], [1868.301627611303, 6.0], [1962.741542180657, 5.0], [1999.9999999999802, 4.620473000222881], [2058.6834335431413, 4.0], [2143.5469250725646, 3.107224513311561], [2154.5937639923573, 3.0], [2254.7677244370366, 2.0], [2297.396709994046, 1.5889530063071253], [2364.2995171000316, 1.0], [2462.2888266898062, 0.14149014337188237], [2480.5084646993796, 0.0], [2608.7345636748237, -1.0], [2639.0158215457564, -1.2264743128715658], [2751.606673199727, -2.0], [2828.427124746159, -2.5080049759101137], [2909.2241082060164, -3.0], [3031.4331330207656, -3.713922243177452], [3085.2062490647786, -4.0], [3249.0095854249043, -4.831246706115367], [3286.961516924571, -5.0], [3482.2022531844555, -5.824154495652456], [3533.272079540329, -6.0], [3732.1319661471844, -6.651629230713573], [3876.965713127308, -7.0], [3999.9999999999504, -7.287285519040064], [4287.093850145118, -7.723438282313894], [4576.063694565327, -8.0], [4594.793419988081, -8.017710243338856], [4924.577653379601, -8.248709118472092], [5278.031643091506, -8.513267889363151], [5656.854249492303, -8.904601073379045], [5722.515561559032, -9.0], [6062.866266041516, -9.473469369431783], [6376.746058105691, -10.0], [6498.019170849792, -10.198984289837814], [6964.404506368894, -10.994494187243918], [6968.014549372888, -11.0], [7464.2639322943505, -11.731102665209551], [7738.046876355268, -12.0], [7999.999999999882, -12.259876067301398]], 'plus_line': [[125.0, -1.909151567862613], [132.30081432977204, -2.0], [133.9716828170366, -2.0226188596700814], [143.5872943746293, -2.230215468218647], [153.89305166811442, -2.3610558528634815], [164.93848884661162, -2.3523589487174985], [176.77669529663666, -2.200782080471605], [186.08100294423298, -2.0], [189.46457081379947, -1.9371235339015653], [203.0630990890585, -1.6374783306811513], [217.6376408240306, -1.3125244064770456], [233.25824788420132, -1.0002608933603547], [233.27457203511747, -1.0], [249.99999999999937, -0.7738589528304013], [267.94336563407256, -0.5660635647130904], [287.1745887492579, -0.2896118091290059], [299.98117896645175, 0.0], [307.78610333622805, 0.15636289735472708], [329.87697769322244, 0.8183035676705647], [334.4303037283535, 1.0], [353.55339059327247, 1.7244999132753394], [359.8127435601443, 2.0], [378.929141627598, 2.830276221161727], [382.80369467914295, 3.0], [405.7440502124964, 4.0], [406.12619817811606, 4.015921918687329], [432.9494975451802, 5.0], [435.2752816480601, 5.081577415120861], [466.5164957684015, 5.828945534122756], [486.988458073375, 6.0], [499.9999999999975, 6.091580919795369], [509.4535114951562, 6.0], [535.8867312681438, 5.726768972058937], [566.2280289353181, 5.0], [574.3491774985143, 4.805550922951974], [598.0969640985983, 4.0], [615.5722066724546, 3.451546246940414], [627.8379012042817, 3.0], [656.8051789939641, 2.0], [659.753955386444, 1.9045749094682416], [685.7255403971473, 1.0], [707.1067811865431, 0.3426734881059733], [719.5698091801316, 0.0], [757.8582832551941, -0.9876357222263453], [758.5366729316844, -1.0], [812.2523963562301, -1.9629683503769444], [816.9387119637349, -2.0], [870.5505632961181, -2.4464139545471806], [933.0329915368008, -2.3226748304080655], [962.1493146426732, -2.0], [999.9999999999926, -1.621720103766772], [1037.329250539381, -1.0], [1071.773462536285, -0.445475561041463], [1095.0409680290577, 0.0], [1145.7477616602166, 1.0], [1148.698354997026, 1.0536718661640831], [1199.7461630884206, 2.0], [1231.1444133449063, 2.587623069155942], [1257.6048326982132, 3.0], [1319.5079107728832, 3.9883660991025156], [1320.5700871546726, 4.0], [1414.213562373081, 4.973028804576475], [1419.8017582636537, 5.0], [1515.7165665103846, 5.395455192354627], [1624.5047927124563, 5.239913034662074], [1663.3881822062865, 5.0], [1741.1011265922318, 4.51004944349172], [1794.7426774800938, 4.0], [1866.065983073597, 3.3534502944653353], [1897.6773416831297, 3.0], [1991.9857036507924, 2.0], [1999.9999999999802, 1.9202656109771874], [2078.7349726050084, 1.0], [2143.5469250725646, 0.3364264264954473], [2175.201374869882, 0.0], [2272.0903960073915, -1.0], [2297.396709994049, -1.2359963492067703], [2377.476579567598, -2.0], [2462.2888266898062, -2.7235645533465527], [2496.3021260847568, -3.0], [2626.1478303086624, -4.0], [2639.01582154576, -4.091968410565227], [2770.0123521455753, -5.0], [2828.427124746159, -5.365906356190472], [2935.0591764762635, -6.0], [3031.4331330207615, -6.528806704388556], [3124.190339648294, -7.0], [3249.0095854249043, -7.596195790028858], [3344.807856472675, -8.0], [3482.2022531844555, -8.558614750786395], [3615.3405719095626, -9.0], [3732.1319661471844, -9.388395917030438], [3985.191735036531, -10.0], [3999.9999999999504, -10.037985396791267], [4287.093850145118, -10.545885058929217], [4594.793419988081, -10.859995895559111], [4807.481416489701, -11.0], [4924.577653379601, -11.085388775435534], [5278.031643091513, -11.331990685144914], [5656.854249492303, -11.688047378216911], [5887.152551341212, -12.0], [6062.866266041501, -12.247801233541443], [6498.019170849792, -12.969540501208469], [6515.03805498136, -13.0], [6964.404506368902, -13.799118537794428], [7092.962081830266, -14.0], [7464.2639322943505, -14.589195647311033], [7808.820757776782, -15.0], [7999.999999999892, -15.246407558374703]], 'minus_line': [[125.0, 3.969136808937104], [133.9716828170366, 3.6807893228923962], [143.5872943746293, 3.4845054197752443], [153.89305166811442, 3.366181907433896], [164.93848884661162, 3.3576465180159896], [176.77669529663666, 3.4931240918606536], [189.46457081379947, 3.7576280279426117], [199.20415814624866, 4.0], [203.0630990890585, 4.105370487674364], [217.6376408240306, 4.469729085665138], [233.25824788420132, 4.755617761947132], [249.99999999999952, 4.969544377125059], [252.78381902246278, 5.0], [267.94336563407256, 5.179113671140788], [287.1745887492579, 5.432993718294268], [307.78610333622805, 5.818652672947832], [313.94330316961845, 6.0], [329.87697769322244, 6.471378425531896], [343.320799892368, 7.0], [353.55339059327247, 7.394878015150657], [366.6996643369356, 8.0], [378.929141627598, 8.538374197847004], [389.1322767450537, 9.0], [406.12619817811606, 9.733568618952898], [413.42050966699924, 10.0], [435.2752816480601, 10.772688323824001], [445.68342784826945, 11.0], [466.5164957684015, 11.460196242097329], [499.9999999999975, 11.638702557569152], [535.8867312681438, 11.27455670874178], [547.3867560110735, 11.0], [574.3491774985143, 10.394851409755642], [586.9590832831678, 10.0], [615.5722066724546, 9.084411875061754], [618.072534955773, 9.0], [647.1387712667407, 8.0], [659.7539553864432, 7.565003994943666], [677.6255233537971, 7.0], [707.1067811865431, 6.009930067482798], [707.4935002395587, 6.0], [746.6270166267317, 5.0], [757.8582832551941, 4.715154048852999], [800.6647967890856, 4.0], [812.2523963562301, 3.812971572517057], [870.5505632961181, 3.43938775922961], [933.0329915368008, 3.5943245468467344], [974.379103111865, 4.0], [999.9999999999926, 4.258501764313969], [1048.2047963742484, 5.0], [1071.773462536285, 5.343663062706926], [1107.2853005133786, 6.0], [1148.698354997026, 6.6903838023177], [1165.662837966151, 7.0], [1224.6208814654028, 8.0], [1231.1444133449063, 8.1019018426443], [1291.3428802137717, 9.0], [1319.5079107728832, 9.37757990025468], [1384.6600890483717, 10.0], [1414.2135623730828, 10.274394698245057], [1515.7165665103846, 10.661306397625864], [1624.5047927124563, 10.484201465438737], [1700.4446329941293, 10.0], [1741.101126592234, 9.762723539727308], [1826.198545752565, 9.0], [1866.065983073597, 8.64857693044604], [1931.522834437289, 8.0], [1999.9999999999802, 7.28982910798164], [2030.2291188917038, 7.0], [2127.0675839433757, 5.999999999999999], [2143.5469250725646, 5.833137550835223], [2236.5863722053755, 5.0], [2297.396709994046, 4.4179386094860655], [2349.8157162056527, 4.0], [2462.2888266898062, 3.0308533242031093], [2466.5653720018345, 3.0], [2602.9356537889985, 2.0], [2639.01582154576, 1.7303475006614761], [2749.03189881713, 1.0], [2828.427124746159, 0.46365583675361544], [2904.4510088846578, 0.0], [3031.4331330207615, -0.7783420729414625], [3071.6535424700687, -1.0], [3249.0095854249043, -1.9638141729733465], [3256.644764490735, -2.0], [3477.9839712549992, -3.0], [3482.202253184451, -3.0179870437129503], [3732.1319661471844, -3.8739820437379024], [3780.800710213918, -4.0], [3999.9999999999504, -4.503126898467673], [4287.093850145118, -4.946379449713608], [4339.393642866767, -5.0], [4594.793419988081, -5.221915147869907], [4924.577653379601, -5.45344199379106], [5278.031643091506, -5.749151788825284], [5491.3528806859995, -6.0], [5656.854249492303, -6.170083909839926], [6062.866266041508, -6.721869611076941], [6226.558292794409, -7.0], [6498.019170849792, -7.4251107450225415], [6830.84672388072, -8.0], [6964.404506368894, -8.217034923577602], [7464.2639322943505, -8.938969949464841], [7536.4770523614825, -9.0], [7999.999999999882, -9.349985808882018]]}",,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.8562519999687,None,1188.6670442002826,4.148762471575162,8.374756812881455e-05,1,"[0.6184631238967179, 0.627537819031183, 0.6387721639950468, 0.4582938531299026]","[471.72282910086483, 594.3335221001414, 748.813315152128, 943.4456582017295]",Major_3rd,"[12.322306832128891, 12.122965761949544, 13.342534610553045, 11.0]",False,1457.8709003000986,1460.7704225999769,1460.7704225999769,1461.9799909000285,['space'],1,[0.4182322998531163],3.3860633198637515,4.386135019827634,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.3061175001785,None,6062.8662660415985,-10.0,3.7578123843645346e-05,0,"[0.4585681982416745, 0.4755739990762841, 0.46709396181933527, 0.4184028500200038]","[3819.3664156416694, 4287.0938501451765, 4812.100144328471, 5401.399784672765]",Tone,"[-2.229291087697346, -1.4946441071950893, 1.0, 3.1001626587759517]",False,1464.9539824000094,1467.3819344001822,1467.3819344001822,1468.6196877001785,None,0,,2.8443552393000573,3.86268003936857,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.8788964000996,None,720.4117728818919,7.33283077798073,0.00010057476552153427,1,"[0.6456621081034737, 0.6456621081034737, 0.6456621081034737, 0.6456621081034737]","[285.8956015307478, 360.2058864409461, 453.8309786229902, 571.7912030614955]",Major_3rd,"[11.699596671114493, 13.299892230202929, 12.322306832128891, 12.122965761949544]",False,1469.8731931999791,1472.8529356999788,1472.8529356999788,1474.0572687000968,['space'],1,[0.21279329992830753],3.63577091996558,4.6382348199840635,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.5699440001044,None,2653.738103446359,-2.0434495945481435,6.033775861227244e-05,0,"[0.48866106646160884, 0.6539557491513838, 0.5723757317066577, 0.45979810638782226]","[4212.546657058846, 3752.952416880097, 3343.500497440167, 2978.7203072710313]",Tone,"[-1.4946441071950893, -2.229291087697346, -1.0, 1.0]",False,1475.5851384000853,1478.315271400148,1478.315271400148,1479.5299174000975,None,0,,3.21334281982854,4.2178754198830575,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.8579283000436,None,3529.157606212661,-7.573204365542794,3.164405458836394e-05,0,"[0.7332197213252409, 0.7353144631077755, 0.5776460888964399, 0.719998659633292]","[735.1369468477141, 536.8542147121977, 5167.038428311591, 3073.5213108485586]",None,"[13.342534610553045, 11.929749452068993, 3.0, 0.9409126315812122]",False,1480.86600550008,1483.9413980999961,1483.9413980999961,1485.1519305000547,None,0,,3.8087210201192647,4.840886119985953,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.7622307001147,None,217.63764082403114,-5.0,0.00012983715067005198,0,"[0.7650953497672233, 0.4630181256742854, 0.732974680341893, 0.5392519261079843]","[137.1031224618283, 153.8930516681146, 172.7391099959721, 193.89309522921693]",Tone,"[15.679776902457883, 15.697045039826907, 14.136184155122894, 13.0]",False,1486.7849765999708,1489.762630400015,1489.762630400015,1490.9899244999979,None,0,,3.5351718198508024,4.553923519793898,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.397761200089,None,353.5533905932738,3.0,0.00012516824333394988,1,"[0.45226137906433084, 0.45226137906433084, 0.45226137906433084, 0.45226137906433084]","[1781.7974362806788, 1189.2071150027211, 793.7005259840998, 529.7315471796477]",Perfect_5th,"[13.0, 10.14876247157516, 13.0, 11.929749452068993]",False,1492.4213696001098,1494.7922479000408,1494.7922479000408,1496.0021816999651,['space'],1,[0.3134440998546779],2.8453377198893577,3.8657264199573547,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.3510920000263,None,164.93848884661182,1.0,0.00044110524043938597,1,"[0.5738501407972275, 0.7153811551973684, 0.46127262513892137, 0.4490577762245835]","[1398.3776491846838, 2000.2227740157202, 1680.5888265133615, 3777.5512455379453]",None,"[13.0, 10.877239177966782, 14.0, -2.229291087697346]",False,1497.385135400109,1500.1721042999998,1500.1721042999998,1501.4182206999976,['space'],1,[0.2802687999792397],3.220241020200774,4.23723832028918,None,1,None,1,,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
,,,,10,0,10,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.697832300095,None,,,,,"[0.7288658412612217, 0.7404621729814189, 0.7706569149273519, 0.4036253698041852]","[4246.525167312621, 4766.5633374990275, 5350.28644720552, 6005.4934845721855]",Tone,"[-1.4946441071950893, 1.0, 3.1001626587759517, 4.252363104021113]",True,1502.7223632000387,1505.9804074000567,1505.9804074000567,1507.2034752001055,None,1,,3.674621819751337,4.692675219848752,None,1,None,1,0,,,,,rehvhf,001,fr,0,0,2022-05-11_11h05.37.614,Cluster,2022.1.1,36.13552268322738,
