tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.133212100016,None,,,,,"[0.5946715827223605, 0.5052952377377764, 0.7383031853172202, 0.5550448295745066]","[848.6046207961687, 129.56439598632073, 5455.264963222736, 143.57412791829844]",None,"[5.486761195015499, 10.0, 8.0, 9.477597685312794]",True,776.1291719999863,778.9908112999983,778.9908112999983,780.2237426999491,None,1,,3.422885800129734,4.445802600122988,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.6236554000061,None,8000.0,1.0,0.0002036901389020564,0,"[0.6808505126213303, 0.6808505126213303, 0.6808505126213303, 0.6808505126213303]","[575.8968226548627, 7190.1760272758065, 5383.201509087045, 737.9204878510119]",None,"[6.051973573215608, 6.235271880643747, 8.0, 5.5706369273676914]",False,781.6343863999937,784.7073539999546,784.7073539999546,785.9312841000501,None,0,,3.770158000057563,4.791975800064392,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.4606776,None,6249.355269673127,0.0,0.00012762121936247135,1,"[0.6103067033790431, 0.6103067033790431, 0.6103067033790431, 0.6103067033790431]","[1240.0291411502667, 1857.9444377187579, 2783.7712994776816, 4170.944238413606]",Perfect_5th,"[7.224440241281819, 10.61849427374204, 15.870546298537242, 14.0]",False,787.4514269999927,790.3011560000014,790.3011560000014,791.505792299984,['space'],1,[0.1986314000096172],3.4766349002020434,4.483517800224945,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.990319399978,None,8000.0,-4.0,0.00011454338263838867,0,"[0.7561173745972865, 0.46230019141621753, 0.5754630243635384, 0.7575785939975944]","[171.43622329678223, 964.5536225718294, 240.40519330042022, 3417.8762320236256]",None,"[8.0, 5.552552403700736, 3.8816575338523966, 17.255005123640814]",False,793.0130969999591,795.8391937999986,795.8391937999986,797.0409584000008,None,0,,3.604560900130309,4.636502600158565,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.6813431000337,None,330.0288822767798,-1.3255270108406054,8.131357665593451e-05,1,"[0.6175359823935318, 0.6175359823935318, 0.6175359823935318, 0.6175359823935318]","[973.8930025066397, 839.5504834404015, 679.270921234011, 2667.400506311679]",None,"[5.744353958799096, 5.505543549071022, 5.764280545125407, 15.0]",False,798.6966477000387,801.5789531000191,801.5789531000191,802.8125884999754,['space'],1,[0.19860530004370958],3.478783300262876,4.509250700240955,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.2678982999641,None,217.63764082403114,-2.0,0.0001833998500082898,1,"[0.415857177877492, 0.6548351709236373, 0.6543055426023303, 0.5854873160163159]","[548.4124898473133, 435.27528164806233, 345.47821999194423, 274.20624492365664]",Major_3rd,"[6.223602336188723, 6.402990539645807, 5.0, 3.455552171016498]",False,804.3508631000295,807.1202965000411,807.1202965000411,808.3220759000396,['space'],1,[0.22146589995827526],3.343611500225961,4.371049100183882,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.7727497000014,None,,,,,"[0.6709298377243231, 0.6709298377243231, 0.6709298377243231, 0.6709298377243231]","[221.4493717377235, 1048.7887881469426, 1541.0070393991923, 2046.8710948731673]",None,"[4.513812465724815, 6.0, 9.201067646924706, 11.130926003204255]",True,809.7744514000369,812.8242162000388,812.8242162000388,814.0539579000324,None,1,,3.7139460002072155,4.717684200149961,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.5391546000028,None,4287.0938501451765,4.0,0.0001643438174819831,1,"[0.6736719976433173, 0.6736719976433173, 0.6736719976433173, 0.6736719976433173]","[5769.726744492976, 1013.6392635672927, 2407.495110807196, 968.264179872324]",None,"[6.891561803284695, 5.744353958799096, 13.0, 5.744353958799096]",False,815.5624055999797,818.6325720000314,818.6325720000314,819.8346614999464,['space'],1,[0.2526462000096217],3.742764500202611,4.7748678001808,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.3778946000384,None,363.0647267526848,-0.7237091389574278,7.925652906089618e-05,1,"[0.5345722192409895, 0.5345722192409895, 0.5345722192409895, 0.5345722192409895]","[2354.8977353143027, 7814.875868093885, 2214.127862660628, 234.90457926905063]",None,"[13.0, 7.692627719322694, 12.0, 3.8816575338523966]",False,821.3878659999464,824.0149877000367,824.0149877000367,825.2356893999968,['space'],1,[0.8962289999471977],3.178899400285445,4.211619000299834,None,1,['space'],0,[0.1251680999994278],,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.6587584000081,None,128.94328560804823,4.0,0.0010897940172018173,1,"[0.6004325708093754, 0.6985589823153306, 0.594740498215386, 0.7513846506367126]","[927.3926674787571, 7783.6574976180245, 496.8484181309693, 5607.681501275971]",None,"[5.552552403700736, 7.692627719322694, 6.372481883993501, 7.0]",False,826.657251299941,829.5736120999791,829.5736120999791,830.7800987999653,['space'],1,[0.29133829998318106],3.6811977000907063,4.710092900088057,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,4,0,4,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.4302708000178,None,242.34766517756591,-2.4795503042737765,0.00013715956211219298,1,"[0.6001664763824398, 0.45253963076659875, 0.7341853072361534, 0.7379080254305695]","[152.669462375045, 171.36567745178377, 192.35146932245254, 215.90722425099761]",Tone,"[9.0, 8.0, 6.0, 4.513812465724815]",False,832.4303556999657,835.2469766000286,835.2469766000286,836.4811428999528,['space'],1,[0.2365478000137955],3.546187800122425,4.57633740012534,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.9567425999558,None,,,,,"[0.6043013770455159, 0.6503890344718561, 0.6639623333337237, 0.5602141256922195]","[209.58071369205112, 186.7151891751858, 166.34432269350398, 148.19594385756565]",Tone,"[5.0, 6.298427577435086, 8.0, 9.0]",True,844.928337899968,847.8639889999758,847.8639889999758,849.0952839000383,None,1,,3.491002300172113,4.497697200160474,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.4831136999419,None,1866.0659830736151,-3.0,4.868135812041065e-05,1,"[0.5298378885849753, 0.5298378885849753, 0.5298378885849753, 0.5298378885849753]","[4702.1916251344355, 3732.1319661472303, 2962.195104573129, 2351.0958125672178]",Major_3rd,"[11.0, 16.630445642002396, 16.76202069126697, 13.0]",False,850.4933466999792,853.0978397999424,853.0978397999424,854.3304674000246,['space'],1,[0.3184676000382751],3.147660200134851,4.1819709001574665,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.7138475000393,None,1741.101126592249,-3.0,4.4686737719638414e-05,0,"[0.6525016536551427, 0.5117888300408318, 0.7203883187178097, 0.45726441775743265]","[2822.0346249306212, 189.8035914748327, 276.9673798866757, 427.82805889565554]",None,"[15.870546298537242, 6.298427577435086, 3.455552171016498, 6.402990539645807]",False,855.73743009998,858.6366290999576,858.6366290999576,859.8473439000081,None,0,,3.374601300107315,4.401062200078741,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.1885531999869,None,615.5722066724584,0.0,5.34153907348926e-05,1,"[0.4355792629928143, 0.4355792629928143, 0.4355792629928143, 0.4355792629928143]","[5190.128342430869, 1797.3051270586857, 1482.6492540458535, 214.1675141566479]",None,"[9.0, 10.181407649142432, 9.0, 4.513812465724815]",False,861.204793700017,863.5306595000438,863.5306595000438,864.7528406999772,['space'],1,[0.35187160002533346],2.7781039000255987,3.7956704000243917,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0403592999792,None,340.1441242119799,-1.0,8.207841492111997e-05,1,"[0.5573026769482974, 0.7132649637548936, 0.5950301032365216, 0.5994319698264462]","[493.6571265974498, 172.00086545281508, 3551.3950785115626, 382.8087167823951]",None,"[6.372481883993501, 7.2639064192810725, 17.0, 5.798875134321018]",False,866.033934499952,868.9169249000261,868.9169249000261,870.1237458999967,['space'],1,[0.2524829999310896],3.4795146002434194,4.506041600136086,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.5969948000275,None,217.63764082403114,-6.0,0.00011571748233929631,1,"[0.6593217482166505, 0.7369060848985558, 0.7488493430186843, 0.7150841008410321]","[941.634680474607, 137.0145738290309, 4005.6049865178197, 5193.430715971443]",None,"[5.552552403700736, 9.84743044909529, 15.433228278353976, 8.190272585555226]",False,872.736856100033,875.9031909999903,875.9031909999903,877.1332352999598,['space'],1,[0.37677019997499883],3.8778351004002616,4.901845900341868,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.6906729999464,None,164.93848884661182,-3.0,0.00027831859114393215,0,"[0.4047354059381437, 0.4682245982365627, 0.7122107126787997, 0.40635492865707823]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[3.455552171016498, 3.8816575338523966, 5.0, 6.298427577435086]",False,878.699357299949,881.2992010000162,881.2992010000162,882.5153538000304,None,0,,3.0371538002509624,4.05718290025834,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.7924061999656,None,,,,,"[0.6061715889653322, 0.5817624693642667, 0.6300473765328205, 0.4583333184139002]","[302.0113678316076, 280.21712337188643, 128.8218710974783, 2089.298403802395]",None,"[4.0, 3.6675546830051218, 10.0, 11.778488868989728]",True,883.7863792999415,886.638182500028,886.638182500028,887.8503167999443,None,1,,3.3111556001240388,4.324906300054863,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.1659501999384,None,255.67013055580355,-2.4795503042737765,0.00012137514113237937,1,"[0.7319828287862844, 0.7319828287862844, 0.7319828287862844, 0.7319828287862844]","[644.2483586332547, 511.34026111160716, 405.8510342011295, 322.1241793166273]",Major_3rd,"[5.764280545125407, 6.372481883993501, 6.190460112012685, 4.674472989159394]",False,889.1588214000221,892.3911715999711,892.3911715999711,893.5963087000418,['space'],1,[0.29023080004844815],3.950011500157416,4.975842600106262,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.1915079000173,None,859.2437830921407,-0.5132388049845009,3.7753837109958265e-05,1,"[0.5773637800317969, 0.6686414687343014, 0.5786508377596655, 0.4253923489270275]","[1310.1963384294313, 4918.3977324393045, 5078.473886275286, 326.8499943286752]",None,"[7.903959307362302, 9.904700882725713, 9.0, 4.674472989159394]",False,895.1809668999631,898.0340481000021,898.0340481000021,899.2646645000204,['space'],1,[0.4047990000108257],3.2683692002901807,4.288130100234412,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.528221799992,None,8000.0,-5.0,0.00010208689723347648,0,"[0.4035641253636981, 0.4035641253636981, 0.4035641253636981, 0.4035641253636981]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[9.0, 6.891561803284695, 6.0, 6.235271880643747]",False,900.54318040004,902.7690964000067,902.7690964000067,903.9998493000166,None,0,,2.642707700142637,3.653268700116314,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.2350917999865,None,1439.6787190536215,2.583196466424153,6.704868189642558e-05,1,"[0.5532752822529299, 0.5532752822529299, 0.5532752822529299, 0.5532752822529299]","[141.25677175085954, 5700.116071599645, 161.58287280308545, 4765.028261861616]",None,"[9.477597685312794, 6.891561803284695, 8.157001307055994, 11.0]",False,905.2358875999926,907.8986481999746,907.8986481999746,909.1154035000363,['space'],1,[0.34840999997686595],3.237471800064668,4.242436400149018,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.536844199989,None,4661.999858503684,5.845938119173599,0.00025382361203544416,1,"[0.7090527852611469, 0.7090527852611469, 0.7090527852611469, 0.7090527852611469]","[7400.463479664346, 6593.063427677361, 5873.751756335712, 5232.917910394052]",Tone,"[6.872770106313241, 6.0, 6.139549794679203, 8.190272585555226]",False,910.5623918999918,913.7215517000295,913.7215517000295,914.9534315000055,['space'],1,[0.2963755000382662],3.851843800046481,4.877171900123358,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.496688400046,None,5278.031643091578,-4.0,8.990717583908555e-05,1,"[0.7344904979424728, 0.7344904979424728, 0.7344904979424728, 0.7344904979424728]","[4606.625045059146, 205.56366719537672, 602.451197445978, 249.65738895514343]",None,"[11.8459381191736, 5.349834201550752, 5.893675222621583, 3.5204496957262235]",False,916.5643196000019,919.8108422999503,919.8108422999503,921.0503249999601,['space'],1,[0.37911700003314763],3.9771912002470344,5.006813200190663,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.6119121999945,None,281.2971944260671,-2.3324453169948782,0.00010269243096425443,1,"[0.5230116983570477, 0.5230116983570477, 0.5230116983570477, 0.5230116983570477]","[6485.924161732758, 299.64605962098386, 449.2490497498972, 2098.7035657718634]",None,"[5.941083008503014, 4.0, 6.402990539645807, 11.778488868989728]",False,922.6121816999512,925.1963025999721,925.1963025999721,926.431209399947,['space'],1,[0.21616259997244924],3.1141985000576824,4.140656800125726,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.8084528000327,None,125.0,2.0,0.000909850429304992,1,"[0.7553052229390972, 0.7553052229390972, 0.7553052229390972, 0.7553052229390972]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[4.109296637790383, 3.5204496957262235, 5.349834201550752, 8.904945631699892]",False,927.8242004000349,931.1224905999843,931.1224905999843,932.3366253999993,['space'],1,[0.24164709995966405],4.083286500186659,5.087325100204907,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.9479620000347,None,,,,,"[0.4452443994531754, 0.7048443890128153, 0.5897602839385307, 0.48731840434165696]","[2153.157738734173, 5351.371635649128, 5180.686747726495, 643.5165544629576]",None,"[11.778488868989728, 8.0, 9.0, 5.764280545125407]",True,933.9354974000016,936.6904552000342,936.6904552000342,937.9098856999772,None,1,,3.241887300158851,4.267611900228076,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.266420800006,None,210.92078068227516,-1.0,0.00021750652702801247,0,"[0.4997782609823573, 0.4997782609823573, 0.4997782609823573, 0.4997782609823573]","[132.8717657209292, 149.14351431359734, 167.40793456849875, 187.9090531389986]",Tone,"[9.84743044909529, 9.0, 8.0, 6.298427577435086]",False,939.2925888999598,941.8153415999841,941.8153415999841,943.0199054999975,None,0,,3.015253300196491,4.048242000164464,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,5,0,5,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.4020073999418,None,3133.5140730114963,11.0,0.00023935378301416906,1,"[0.5277728967551515, 0.6305872066056661, 0.6364744263588176, 0.5604693528008986]","[621.7679419819509, 931.5993076466069, 1395.821835460328, 2091.369734129208]",Perfect_5th,"[5.893675222621583, 5.552552403700736, 8.583196466424154, 11.778488868989728]",False,944.4210288999602,947.2398907999741,947.2398907999741,948.4556821000297,['space'],1,[0.18215859995689243],3.3889617001404986,4.407714700209908,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
