tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,API_start,API_stop,API_duration,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.2061890000477,None,1650537248.132001,1650537250.425923,2.293922185897827,1414.213562373095,7.0,0.00011290394572862267,1,"[0.4188377075335, 0.5821349807334673, 0.49778692178307093, 0.6384142592171099]","[561.2310241546867, 707.1067811865478, 890.8987181403395, 1122.4620483093731]",Major_3rd,"[1.3517870611377325, 2.335362874573512, 4.110395708048437, 7.0]",False,1074.5064149000682,1077.0293677998707,1077.0293677998707,1078.2641513999552,['space'],1,[0.2032316999975592],3.164080020505935,4.1881265204865485,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,6,0,6,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.7297733000014,None,,,,,,,,"[0.6228028562974186, 0.6228028562974186, 0.6228028562974186, 0.6228028562974186]","[1075.2336774023036, 1354.7095437150356, 1706.8270706200522, 2150.4673548046067]",Major_3rd,"[6.437138982256159, 9.103541586562777, 8.426474349612413, 4.40792723066625]",True,1080.7505759999622,1083.6662095999345,1083.6662095999345,1084.8703499999829,None,1,,3.5196994200814515,4.548857619985938,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,6,0,6,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.3324261999223,None,,,,6872.442367482745,2.468256625445778,0.00019579096634123085,1,"[0.7584481359800078, 0.6303625325728897, 0.41588044087848974, 0.551114274213754]","[4329.367401490434, 4859.55060136078, 5454.661121866467, 6122.650095683736]",Tone,"[0.8358100735481013, 1.9130873754749476, 3.0, 4.0]",False,1087.3528648999054,1090.2038562998641,1090.2038562998641,1091.412220899947,['space'],1,[0.5606682000216097],3.394331319956109,4.422710219863802,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,6,0,6,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.8243660000153,None,1650537269.755024,1650537271.905274,2.15024995803833,2828.42712474619,-6.0,3.282073027694465e-05,0,"[0.6845349900922736, 0.5222168119613174, 0.5327800600829895, 0.4931738625597726]","[4489.848193237493, 4000.000000000001, 3563.594872561358, 3174.8021039363994]",Tone,"[1.0, 0.4940193753806348, 0.17184970796578725, 0.12314290329400102]",False,1095.9978223999497,1098.7594139000867,1098.7594139000867,1099.9881523000076,None,0,,3.254152420675382,4.258894720580429,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,6,0,6,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.2809490999207,None,,,,3549.132446223859,-2.0,6.0389300786779104e-05,1,"[0.6400272062839006, 0.5622265032324306, 0.7625558802422184, 0.5630273083431565]","[551.9598768708971, 973.5045957325958, 290.4419873115148, 242.8806984846429]",None,"[1.4829887434687423, 5.0, 5.596181116739962, 4.0]",False,1102.272795099998,1105.2585453998763,1105.2585453998763,1106.4665405999403,['space'],1,[0.4381793001666665],3.5568512200843543,4.588578120106831,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,6,0,6,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.9177442998625,None,1650537284.8427935,1650537288.3852527,3.54245924949646,870.5505632961246,3.0,5.7028733834735955e-05,1,"[0.44989728010125024, 0.44989728010125024, 0.44989728010125024, 0.44989728010125024]","[2294.1972101301562, 747.5614050212695, 2872.103378291174, 139.3517482346793]",None,"[3.034886487796405, 2.8910624098854916, 0.4143334754883661, 4.014491229490316]",False,1112.467125999974,1114.8351306999102,1114.8351306999102,1116.0720291999169,['space'],1,[0.38637219998054206],2.8367880408186466,3.8674899409525096,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.743307699915,None,,,,179.26573225511447,0.858204072736978,0.00037636435942975106,1,"[0.657436439818299, 0.657436439818299, 0.657436439818299, 0.657436439818299]","[2425.4057535731936, 3698.2386417269, 300.98430759888316, 1468.6179294150338]",None,"[2.0, 0.2889914060118919, 6.0, 9.6570143092373]",False,1122.7630382999778,1125.7758551998995,1125.7758551998995,1126.982499399921,['space'],1,[0.3802078003063798],3.6515462200623006,4.683125620009378,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.4956304999068,None,,,,,,,,"[0.7624259635377619, 0.5479918895734259, 0.5430031776345812, 0.6247934248721702]","[170.98857726978355, 6410.706551956734, 7517.031075785849, 1584.3786727056095]",None,"[3.1083421672832143, 4.3900618468875034, 4.967547816596368, 9.26681740728439]",True,1129.4976448998787,1132.3853229000233,1132.3853229000233,1133.5886639000382,None,1,,3.52633511996828,4.5501838200725615,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.067434699973,None,1650537312.0037901,1650537315.1095598,3.105769634246826,2143.5469250725882,0.0,7.799382669637754e-05,1,"[0.7411534888823534, 0.5019366959862658, 0.6466287197771576, 0.5544474052342024]","[4787.810855690281, 1063.9698415325668, 555.4743913144362, 215.9653613142428]",None,"[1.9130873754749476, 6.437138982256159, 1.3517870611377325, 3.0952451234517246]",False,1139.1905302000232,1142.0974230000284,1142.0974230000284,1143.3315401000436,['space'],1,[0.5974696001503617],3.473912440938875,4.506606840994209,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.7301032000687,None,,,,3224.891686513944,-2.1169056521073517,5.512127180470047e-05,1,"[0.4185073982638766, 0.501672112615959, 0.5214014839675333, 0.5185018552778186]","[2031.5544597349483, 2280.342780126132, 2559.598227827868, 2873.0518696567096]",Tone,"[5.879256653915908, 3.034886487796405, 1.0, 0.4143334754883661]",False,1145.7187650999986,1148.205384899862,1148.205384899862,1149.440330500016,['space'],1,[0.3233311001677066],2.992175920167938,4.018294120207429,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.78498700005,None,1650537327.7114303,1650537332.023779,4.3123486042022705,267.9433656340732,-5.0,8.349270441553178e-05,0,"[0.4617277195500244, 0.4617277195500244, 0.4617277195500244, 0.4617277195500244]","[1156.87572913457, 4916.582334499237, 753.9824604743976, 2475.6675469500615]",None,"[7.374753143792167, 1.9130873754749476, 2.8910624098854916, 1.836466042985346]",False,1156.106148299994,1158.5224003999028,1158.5224003999028,1159.7502333000302,None,0,,2.876595021225512,3.895808621076867,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.0138546999078,None,,,,,,,,"[0.6252620273827174, 0.6252620273827174, 0.6252620273827174, 0.6252620273827174]","[2485.898578416603, 3132.035946850819, 3946.118018464767, 4971.797156833205]",Major_3rd,"[1.836466042985346, 0.1755438318443634, 0.4940193753806348, 2.0]",True,1162.0171948999632,1164.9258020999841,1164.9258020999841,1166.159697300056,None,1,,3.541967020370066,4.558727020397782,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.5897689000703,None,1650537344.523997,1650537346.6183925,2.094395399093628,125.0,0.0,0.000722719885372964,1,"[0.7282435446753546, 0.4222688858386791, 0.7709216763058813, 0.672859720369216]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[6.059135077977032, 4.191212245504896, 2.895042193204213, 3.6893224035748413]",False,1170.753707600059,1173.722174399998,1173.722174399998,1174.936893899925,['space'],1,[0.3934129001572728],3.6420070205349475,4.658335820538923,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.4321093999315,None,,,,4891.877143742934,-0.22557764098601715,0.0001415814544782112,1,"[0.4699981314599164, 0.4699981314599164, 0.4699981314599164, 0.4699981314599164]","[7765.370924076726, 6918.159002144217, 6163.378986901332, 5490.946438843499]",Tone,"[4.8691857842181205, 4.774566040266244, 4.0, 3.0]",False,1177.4379473999143,1179.869899299927,1179.869899299927,1181.088324500015,['space'],1,[0.9015984002035111],2.9199981200508773,3.938079920131713,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.4163337000646,None,,,,210.84582595873746,0.9065744733959278,0.0002710580240178662,1,"[0.5151199546817173, 0.7338752992748596, 0.5764625929368159, 0.5284172199558314]","[916.8354985504043, 254.9094392112333, 189.62262145962833, 835.1024839576523]",None,"[4.794025478362087, 4.191212245504896, 2.9238165415902073, 3.464680763121044]",False,1183.4407148999162,1186.3109800000675,1186.3109800000675,1187.5421154000796,['space'],1,[0.363674100022763],3.391086020041257,4.404427319997922,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.873062199913,None,,,,,,,,"[0.5251833270327413, 0.6963948350733379, 0.4320176338187914, 0.5344286528334826]","[448.36246753310223, 2320.9745808514863, 210.10313411285145, 1573.0388573492064]",None,"[3.0, 3.0, 3.0, 9.26681740728439]",True,1189.8649595000315,1192.5431494999211,1192.5431494999211,1193.7506732998881,None,1,,3.230978620238602,4.250109420157969,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.1442098000553,None,,,,138.98015918987508,1.721325347192102,0.0007293804676713645,1,"[0.49459220317524144, 0.7753329103185016, 0.49360572437524214, 0.5509549223458924]","[350.2080561621281, 277.9603183797502, 220.61725090071556, 175.10402808106403]",Major_3rd,"[5.893201081980479, 5.0, 3.0952451234517246, 3.1083421672832143]",False,1196.148710399866,1198.9232656999957,1198.9232656999957,1200.1543165999465,['space'],1,[0.23088390030898154],3.359040620038286,4.368385820183903,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.5602108000312,None,1650537378.4763377,1650537380.5327985,2.0564608573913574,378.9291416275994,-6.0,4.110966093181886e-05,0,"[0.5938694729179868, 0.5938694729179868, 0.5938694729179868, 0.5938694729179868]","[1909.6832078208326, 1274.5606273192618, 850.6671609508554, 567.7522145354385]",Perfect_5th,"[7.0, 9.0, 4.0, 1.3517870611377325]",False,1204.6146861999296,1207.4177212999202,1207.4177212999202,1208.6468706000596,None,0,,3.3993625603616238,4.413557160412893,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0615594000556,None,,,,1450.8558253532767,7.230427181015036,0.00011384791564007447,1,"[0.6009258953215295, 0.6009258953215295, 0.6009258953215295, 0.6009258953215295]","[153.9053175220923, 846.1171042520257, 391.1647596436331, 1169.390657185093]",None,"[3.6893224035748413, 4.0, 5.0, 7.374753143792167]",False,1211.0726614000741,1213.9099924999755,1213.9099924999755,1215.126269100001,['space'],1,[0.22036899998784065],3.4214709200896323,4.4358921200037,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.55093570007,None,,,,,,,,"[0.6171084625582166, 0.6564132444381081, 0.7184874547477713, 0.6308373662736965]","[128.53538378087458, 192.5854751479446, 288.5521803178237, 432.3397738183915]",Perfect_5th,"[4.2409982726429245, 2.9238165415902073, 5.596181116739962, 3.5168375051606526]",True,1217.5458400999196,1220.5667713999283,1220.5667713999283,1221.7995982000139,None,1,,3.6491094201337546,4.669548620004207,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.235016599996,None,,,,1616.2401799428053,6.903315409960796,0.0001272657400163212,1,"[0.4430994229162209, 0.4430994229162209, 0.4430994229162209, 0.4430994229162209]","[1018.1675121979089, 1142.8543912637233, 1282.8106809372405, 1439.9063045179564]",Tone,"[6.0, 7.374753143792167, 9.0, 9.58105541366995]",False,1224.2548990000505,1226.605179999955,1226.605179999955,1227.8391537999269,['space'],1,[0.26374910003505647],2.8205750205088407,3.8476532204076648,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.1264919000678,None,1650537406.077385,1650537408.2463498,2.1689648628234863,812.2523963562351,-2.0,3.075345832776403e-05,1,"[0.7674051535978145, 0.6564723152229363, 0.6802023939415323, 0.7438775314331492]","[2046.7477839935486, 1624.5047927124701, 1289.3703084395784, 1023.3738919967743]",Major_3rd,"[5.0, 9.26681740728439, 9.0, 6.0]",False,1232.3296357998624,1235.4808638999239,1235.4808638999239,1236.6802924999502,['space'],1,[0.3685632001142949],3.876008120831102,4.892230020835996,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.2686413999181,None,1650537415.1852806,1650537418.1886878,3.0034072399139404,164.93848884661182,-4.0,0.0002480517054570919,0,"[0.7501160723704335, 0.49628493566838994, 0.48358694279695863, 0.7288139962265996]","[3102.6855905028265, 1143.7832935045105, 473.9963290402883, 151.04448289025038]",None,"[0.1755438318443634, 7.374753143792167, 2.6311300037882948, 3.6893224035748413]",False,1242.2735210000537,1245.0246905998792,1245.0246905998792,1246.257557499921,None,0,,3.504835080821067,4.509362780721858,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.820684999926,None,1650537424.7373457,1650537426.666621,1.9292752742767334,125.0,3.0,0.001020868972334765,1,"[0.7759594481658852, 0.7759594481658852, 0.7759594481658852, 0.7759594481658852]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[6.059135077977032, 4.191212245504896, 2.895042193204213, 3.6893224035748413]",False,1250.7508362000808,1254.10053470009,1254.10053470009,1255.3356872000732,['space'],1,[0.18048450024798512],4.148318600608036,5.167561200680211,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.947396399919,None,,,,,,,,"[0.66765893789315, 0.7709384791191092, 0.6933381190289594, 0.5821821917185563]","[1100.822714273908, 734.7110156942224, 490.36077252319683, 327.2765510427847]",Perfect_5th,"[7.0, 2.8910624098854916, 2.0, 6.159795749040223]",True,1257.9512740999926,1261.1078681999352,1261.1078681999352,1262.342747299932,None,1,,3.7580197202041745,4.7781640202738345,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,7,0,7,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.7621708998922,None,,,,712.5389446783394,0.03409708836660785,4.4099362729418e-05,0,"[0.7427943130986598, 0.47906982877370063, 0.4091275738983574, 0.6629023754661474]","[339.99799798950227, 269.4451978647948, 1132.4651562755412, 132.2701950508895]",None,"[6.0, 5.0, 7.0, 4.216895407745912]",False,1264.7619195000734,1267.415035000071,1267.415035000071,1268.6487092999741,None,0,,3.3209298201836646,4.352633120026439,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.3897555000149,None,,,,6003.371709199189,1.6203762634771706,0.00013982472941247677,1,"[0.4611117486680256, 0.6255228617689832, 0.6162485097614756, 0.42208608090042815]","[3781.8871933817104, 4245.0248455582205, 4764.87928326946, 5348.396160245536]",Tone,"[0.2889914060118919, 0.8358100735481013, 1.9130873754749476, 2.566116844466812]",False,1275.3735887000803,1278.1249474000651,1278.1249474000651,1279.359799399972,['space'],1,[0.059122500009834766],3.1528435200452805,4.162202520063147,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.5596692999825,None,1650537457.5012343,1650537462.3783276,4.877093315124512,3732.1319661472303,-4.0,4.9995809299124594e-05,1,"[0.5709598133367474, 0.5709598133367474, 0.5709598133367474, 0.5709598133367474]","[238.85773011913045, 1069.1172271201222, 2707.655366842946, 3561.656000551047]",None,"[3.5253033140191206, 6.437138982256159, 0.9712394348077362, 0.17184970796578725]",False,1286.4618655999657,1289.2038986000698,1289.2038986000698,1290.440171400085,['space'],1,[0.4154563001357019],3.3002634812146425,4.319433381315321,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.8323327000253,None,1650537468.758876,1650537474.7971103,6.038234233856201,1624.5047927124701,1.0,6.491663098207682e-05,0,"[0.40108189009178385, 0.4250596249708306, 0.4151671164700607, 0.716570629664331]","[4342.1675011223515, 2461.9751948955873, 705.4079639132893, 511.5046202901866]",None,"[1.0, 1.836466042985346, 2.335362874573512, 1.9387558237431435]",False,1298.8822465999983,1301.1347580000293,1301.1347580000293,1302.3508963999338,None,0,,3.012271221494302,4.030557921389118,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
