tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.3131773999194,None,8000.0,0.0,0.0001815390273850507,0,"[0.7794426901944319, 0.7794426901944319, 0.7794426901944319, 0.7794426901944319]","[4523.794119857648, 3958.3014604852174, 296.5486243230051, 1699.77710804457]",None,"[-3.8006024616724545, -2.0, 13.271798484273098, 8.0]",False,820.3428719999501,823.6991271999432,823.6991271999432,824.9354799999855,None,0,,4.160782133345492,5.191804933245294,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.5814802999375,None,267.9433656340732,5.0,0.00026402711396027797,0,"[0.4909399017058941, 0.6847578146639814, 0.49711805965832384, 0.5028298587166519]","[2585.7750462902936, 1460.5715188044428, 695.3214743179037, 1409.602491036279]",None,"[9.0, 7.067103149845728, 12.572495526117587, 7.067103149845728]",False,826.609897099901,829.3070947999367,829.3070947999367,830.5421578999376,None,0,,3.19455093331635,4.222611333359964,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.8830998999765,None,2208.503110884147,4.259559986262376,0.00012971283335928962,1,"[0.6806877345812126, 0.5628901123139836, 0.43695705704110066, 0.6422553617241067]","[3733.6011694423228, 3653.8644835859054, 597.3945119878265, 3575.2545769687713]",None,"[-0.4626757056290218, 0.0, 11.99822464899644, 1.0]",False,831.8963165999157,834.6055769999512,834.6055769999512,835.8248385000043,['space'],1,[0.2879536999389529],3.359293966786936,4.377915266784839,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.3279144999105,None,,,,,"[0.5313271235862423, 0.7983798020516288, 0.686484958002647, 0.5815743783748634]","[128.32116831932854, 144.03564143316532, 161.67454111262515, 181.47353657675518]",Tone,"[18.786162976081553, 16.979024424982406, 15.0, 12.937531404266515]",True,837.3554072999395,840.4125958000077,840.4125958000077,841.646870699944,None,1,,3.6246936668176204,4.655632966780104,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0635051999707,None,7471.037936527758,0.1601130340662812,0.0001685840874953438,0,"[0.7339011202421627, 0.7339011202421627, 0.7339011202421627, 0.7339011202421627]","[4706.4589803972385, 5282.821587420728, 5929.766739869244, 6655.938120830425]",Tone,"[-3.8006024616724545, -3.2410290068567154, -1.0, 2.0]",False,843.0635408000089,846.284096499905,846.284096499905,847.5156797999516,None,0,,3.969969666795805,4.990154466708191,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.11633479991,None,343.4314470169189,8.741967372715234,0.0002496226648001264,1,"[0.6537930447984102, 0.6537930447984102, 0.6537930447984102, 0.6537930447984102]","[4168.920499044582, 1763.8202761058703, 3658.895654825625, 1194.6060105555923]",None,"[-3.0, 8.34684472884015, 0.0, 8.0]",False,849.1369550999952,852.1208683999721,852.1208683999721,853.3549401999917,['space'],1,[0.4158740999409929],3.6511180667439476,4.681654666666873,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.8736867000116,None,244.4850095262345,5.626746627741383,0.0003407678020882338,0,"[0.7799489775746821, 0.7124516023220532, 0.7605481538720442, 0.5715940542374827]","[388.0957613124, 345.75401626891625, 308.0318098858515, 274.42514457375376]",Tone,"[14.558264051257781, 14.741967372715234, 14.038727507742419, 12.409733461880743]",False,854.873275199905,858.1546011999017,858.1546011999017,859.394630099996,None,0,,3.8533768666675314,4.8898371666437015,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.817321099923,None,,,,,"[0.6827951741205429, 0.5292378334238093, 0.7752824418793489, 0.4276692446476099]","[1154.4140748255927, 1729.6667779572324, 2591.571974051809, 3882.970628957097]",Perfect_5th,"[8.370031608802233, 8.34684472884015, 9.0, -1.0]",True,860.8278083999176,863.8292237999849,863.8292237999849,865.0596547999885,None,1,,3.4388870667899027,4.471407066797838,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.3479913999327,None,8000.0,5.0,0.00032282711451732784,1,"[0.632122106714663, 0.6520588120038058, 0.6415609459376066, 0.6159171893999112]","[213.24967391043833, 128.79974353210108, 2286.4232568789284, 2628.970280337569]",None,"[11.0, 18.786162976081553, 10.35069724881328, 9.0]",False,866.3711529999273,869.3230749999639,869.3230749999639,870.5447621999774,['space'],1,[0.37883389997296035],3.568903833278455,4.596095933346078,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0271214999957,None,466.5164957684038,2.0,9.209743910070227e-05,0,"[0.7588888702632296, 0.7156079481922484, 0.48977454750432764, 0.7850583709213526]","[185.1371940358206, 233.25824788420195, 293.8869765709023, 370.27438807164117]",Major_3rd,"[12.0, 11.09100126744373, 13.271798484273098, 14.558264051257781]",False,872.056247600005,875.0457496999297,875.0457496999297,876.2712906999514,None,0,,3.785867933300324,4.83093543339055,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.9342783999164,None,567.8864792665026,5.795924888873552,0.0001186009315782739,1,"[0.7876680983031615, 0.6059602409905707, 0.5162924985405246, 0.6644351103700833]","[225.3658986465409, 283.9432396332514, 357.74606458927764, 450.73179729308174]",Major_3rd,"[11.0, 13.0, 14.741967372715234, 13.0]",False,877.9555147999199,880.8973469999619,880.8973469999619,882.1331492000027,['space'],1,[0.5033317999914289],3.616831966675818,4.649363166769035,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.6607874999754,None,3249.0095854249403,-9.0,2.510561532304301e-05,0,"[0.5335795257002642, 0.46366663665685126, 0.7525176286146448, 0.43670733916790977]","[5157.481233758315, 4594.793419988138, 4093.4955679870977, 3646.8899542328654]",Tone,"[-3.2410290068567154, -3.8006024616724545, -2.063256987041779, 0.0]",False,885.4693006000016,888.2343337999191,888.2343337999191,889.4704178000102,None,0,,3.1932581000728533,4.223220000043511,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7484865000006,None,475.67789311054383,6.691372772585694,0.0001570464930325273,0,"[0.5322178963123443, 0.6359040598612491, 0.4627548547668054, 0.7106442395940388]","[188.77289698042355, 237.83894655527197, 299.6582952498089, 377.54579396084705]",Major_3rd,"[11.872930038518033, 11.09100126744373, 14.0, 14.558264051257781]",False,890.757980800001,893.4085751000093,893.4085751000093,894.6433620000025,None,0,,3.3880527667934075,4.419257066794671,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.2422694999259,None,,,,,"[0.6444266220805389, 0.4755277734249883, 0.7747730903023695, 0.6586766224545009]","[957.4851737881896, 520.0687649254536, 550.3559277370085, 1207.9166545348967]",None,"[11.0, 12.0, 11.824873454476382, 8.0]",True,896.2452395999571,899.1617797999643,899.1617797999643,900.4077326999977,None,1,,3.5753023667493835,4.622567566810176,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9231727999868,None,5656.85424949238,-5.0,7.227417995191064e-05,1,"[0.7318558757217528, 0.7318558757217528, 0.7318558757217528, 0.7318558757217528]","[1122.4620483093731, 1681.7928305074292, 2519.8420997897465, 3775.497250726774]",Perfect_5th,"[8.370031608802233, 8.0, 9.942223403142224, -0.4626757056290218]",False,902.0236621999647,905.2379460999509,905.2379460999509,906.4699093999807,['space'],1,[0.2542732999427244],3.943116399925202,4.983295999933034,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.0752320999745,None,1414.213562373095,-5.0,2.836018893396214e-05,0,"[0.5991390347843022, 0.6041376429719649, 0.6907312014419872, 0.4826801984255614]","[561.2310241546867, 707.1067811865478, 890.8987181403395, 1122.4620483093731]",Major_3rd,"[11.795924888873552, 12.572495526117587, 11.954770458463514, 8.370031608802233]",False,908.105562999961,911.0147317999508,911.0147317999508,912.2440297999419,None,0,,3.404172033420764,4.437751733348705,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,6,0,6,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.6034813999431,None,6158.633481313262,-6.0,6.181930499497054e-05,1,"[0.7580552154063409, 0.7580552154063409, 0.7580552154063409, 0.7580552154063409]","[2444.0553167308126, 3079.3167406566317, 3879.695980846962, 4888.110633461623]",Major_3rd,"[10.0, 5.0, -1.0, -3.8162840883782856]",False,913.6097019999288,916.9199061999097,916.9199061999097,918.1579895999748,['space'],1,[0.23394419997930527],4.082072966732085,5.115772566641681,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1597435999429,None,176.7766952966369,10.0,0.0011068635160945309,0,"[0.4846126306659282, 0.4846126306659282, 0.4846126306659282, 0.4846126306659282]","[1431.569108634822, 646.3234852066785, 142.7960327921471, 783.8125214594719]",None,"[7.067103149845728, 12.308239549758483, 17.0, 12.654239689947314]",False,922.1641797999619,924.6568794999039,924.6568794999039,925.8964678999037,None,0,,2.9629697332857177,3.9987215333385393,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.2167581999674,None,177.99346063826601,6.937531404266516,0.0007681343126484836,0,"[0.54799766644657, 0.7063181648704939, 0.44477662374710136, 0.46386311182214984]","[282.54700666064383, 251.7207660483575, 224.25770780178593, 199.79090441370184]",Tone,"[13.0, 11.626746627741383, 11.0, 11.181050693590539]",False,927.2187796999933,929.933188199997,929.933188199997,931.1638147999765,None,0,,3.18352386681363,4.218030166812241,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.4961562999524,None,2460.0989845640106,3.9422234031422234,0.00013383999135456795,1,"[0.5904080223894945, 0.4769843957523569, 0.7182388309343671, 0.6931846323776454]","[4391.871029367557, 1295.1887447839974, 7168.8012017068195, 498.6624658002025]",None,"[-3.2044923810778823, 7.208428754134724, 5.0, 12.137771400097948]",False,932.5247547999024,935.3345305999974,935.3345305999974,936.5670078999829,['space'],1,[0.2636697000125423],3.520033466629684,4.548191466717981,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.1381684999214,None,,,,,"[0.5977755078539981, 0.5977755078539981, 0.5977755078539981, 0.5977755078539981]","[876.5181776931413, 918.2888053361896, 850.9096913230417, 1797.0526738528306]",None,"[11.954770458463514, 11.190438755645431, 12.0, 9.0]",True,938.1602120999014,940.9802236999385,940.9802236999385,942.209183699917,None,1,,3.422356466646306,4.45295066665858,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.6658609999577,None,757.8582832551998,5.0,7.163659420302861e-05,1,"[0.5089954110650751, 0.6406997430510788, 0.7482656832581451, 0.7264458608808672]","[1203.025036082118, 1071.7734625362943, 954.8416039104176, 850.6671609508566]",Tone,"[8.0, 9.272298795104259, 11.0, 12.0]",False,943.7002687999047,946.6167048999341,946.6167048999341,947.8462854999816,['space'],1,[0.22644819994457066],3.645416233339347,4.665382233331911,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.4246818999527,None,125.0,7.0,0.0016179682846481417,0,"[0.5346461703751174, 0.5346461703751174, 0.5346461703751174, 0.5346461703751174]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[12.0, 14.0, 13.0, 12.0]",False,949.446468399954,952.0819688999327,952.0819688999327,953.3181636999361,None,0,,3.1572562666842714,4.188443966791965,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.6933653999586,None,253.59699567818043,5.626746627741383,0.00031283245336606065,0,"[0.5870135352131307, 0.5870135352131307, 0.5870135352131307, 0.5870135352131307]","[159.75609652251933, 179.32015533257695, 201.28006885775926, 225.9292383739321]",Tone,"[15.0, 12.937531404266515, 11.181050693590539, 11.0]",False,954.6941341999918,957.473801999935,957.473801999935,958.7178301999811,None,0,,3.3767610668437555,4.414652766776271,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.1640792000107,None,153.8930516681146,8.0,0.0011692589252193838,0,"[0.7419750497727428, 0.7228142433841633, 0.4832607911668289, 0.7169804088641082]","[188.87938528683472, 2008.6295673095847, 1607.3722813386194, 3333.210595809783]",None,"[11.872930038518033, 9.785329093629244, 7.6869849008816455, 3.0]",False,960.1992865999928,963.1935886999127,963.1935886999127,964.4320999999763,None,0,,3.68198576674331,4.705245866673067,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.9654220999219,None,3514.655764726147,-5.0,4.2412017881986195e-05,0,"[0.42387409416269733, 0.42387409416269733, 0.42387409416269733, 0.42387409416269733]","[514.4731949738331, 1992.541490526405, 6800.39220175221, 2549.4133636169427]",None,"[12.0, 9.785329093629244, 3.0, 9.942223403142224]",False,965.9880012999056,968.2913551999955,968.2913551999955,969.5349405999295,None,0,,2.7212478667497635,3.7543036667630076,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.8008072999073,None,,,,,"[0.43196687198647643, 0.7946616960944093, 0.7157364780640869, 0.6505969961972793]","[316.31436710596444, 398.53112950097903, 502.1177590966631, 632.6287342119288]",Major_3rd,"[14.038727507742419, 14.065615296582664, 12.137771400097948, 12.0]",True,970.8281292999163,973.8083566999994,973.8083566999994,975.0439282999141,None,1,,3.618923266651109,4.651686166645959,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.5312626999803,None,615.5722066724584,6.0,0.00010657771617266901,1,"[0.7050132549736623, 0.7050132549736623, 0.7050132549736623, 0.7050132549736623]","[977.1599684342465, 870.5505632961246, 775.5723809168677, 690.9564399838883]",Tone,"[10.254190837343113, 11.954770458463514, 12.654239689947314, 12.572495526117587]",False,976.5596476999344,979.7130611999892,979.7130611999892,980.9511872999137,['space'],1,[0.24592030001804233],3.8490813333773986,4.883852633298375,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.5020912999753,None,6657.661550989212,-4.0,8.887005910057549e-05,1,"[0.5581342449224503, 0.4053192914030231, 0.5957453380706018, 0.6567663647399179]","[543.6160444998025, 1077.506959730939, 4694.133056833029, 578.7116239600615]",None,"[11.824873454476382, 9.272298795104259, -3.8006024616724545, 11.795924888873552]",False,982.5098608999979,985.0880662999116,985.0880662999116,986.3245368999196,['space'],1,[0.631281099980697],3.2487631667172536,4.274474466685206,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,7,0,7,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.8376214999007,None,125.0,11.0,0.0025643069199568253,0,"[0.6869295981134826, 0.6869295981134826, 0.6869295981134826, 0.6869295981134826]","[1162.1433196124362, 3202.3193025725805, 1596.795059830002, 2796.6524555945175]",None,"[8.370031608802233, 4.0, 7.6869849008816455, 8.0]",False,987.8525603999151,990.9345220999094,990.9345220999094,992.161065799999,None,0,,3.753952766652219,4.787420566659421,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
