tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.432812999934,None,,,,,"[0.5541980502768409, 0.438836593264627, 0.5014519981794983, 0.7535449858676654]","[279.5875422165684, 249.08418296874876, 221.908779315892, 197.6982470366156]",Tone,"[10.0, 10.782137438800723, 12.0, 12.384595368515688]",True,722.4480924999807,724.9818122000434,724.9818122000434,726.2111078000162,None,1,,3.2713241998571903,4.274598199874163,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,4,0,4,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.7806782999542,None,1479.469554440991,-1.4355564242785448,4.1376236407683175e-05,1,"[0.717408762043649, 0.7691976931728697, 0.6587866809009194, 0.671459291214443]","[3728.0296686375877, 2958.9391088819825, 2348.5115270745528, 1864.0148343187936]",Major_3rd,"[5.796928157975716, 9.081846481128295, 10.463104830656292, 7.421528439391121]",False,727.7922165000346,730.9508887000848,730.9508887000848,732.1640701999422,['space'],1,[0.5879916998092085],3.829815699951723,4.8539477998856455,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,4,0,4,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7080383999273,None,7706.190069886079,-10.0,5.459133166971443e-05,1,"[0.42851421489362274, 0.42851421489362274, 0.42851421489362274, 0.42851421489362274]","[1594.8733631895486, 3113.316535116212, 1761.7179053534526, 530.9403396975291]",None,"[5.0, 9.0, 6.235535383868793, 13.999630326367877]",False,733.7286737000104,736.0322032999247,736.0322032999247,737.2557960001286,['space'],1,[0.5262459998484701],2.7213706001639366,3.7492959999945015,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,4,0,4,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5391585000325,None,535.8867312681471,1.0,7.388082491012497e-05,1,"[0.6314473284101377, 0.6387060063023146, 0.6298119629957959, 0.5108342709098915]","[2700.699892336382, 1802.5009252216619, 1203.0250360821176, 802.9228818633771]",Perfect_5th,"[10.64413019887376, 7.0, 6.0, 14.499522387231952]",False,738.5461126000155,741.4847564999945,741.4847564999945,742.6850920999423,['space'],1,[0.5343862997833639],3.4492577500641346,4.470699350116774,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,4,0,4,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0555162001401,None,,,,,"[0.4187844029825344, 0.4187844029825344, 0.4187844029825344, 0.4187844029825344]","[2303.309377219518, 2052.0153716454915, 1828.1378642032405, 1628.6856798024846]",Tone,"[10.463104830656292, 9.0, 7.0, 5.238359735917687]",True,744.0707984999754,746.3433356999885,746.3433356999885,747.5438482000027,None,1,,2.705108400201425,3.7249088000971824,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,4,0,4,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.8596258000471,None,434.3991254311657,5.867488779501988,0.00014697951687139813,1,"[0.636764564561509, 0.636764564561509, 0.636764564561509, 0.636764564561509]","[689.5656286834984, 614.3331346677659, 547.3086021866491, 487.59653211526654]",Tone,"[15.6825341469976, 15.245364980628292, 14.0, 13.0]",False,748.8765597001184,751.8257864001207,751.8257864001207,753.0532895000651,['space'],1,[0.4301676000468433],3.5574441999197006,4.5717604998499155,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.6877552999649,None,1302.2481791975833,-1.4380079030766173,4.5093068334294003e-05,1,"[0.45292824184228586, 0.6202289853706691, 0.6203822161427962, 0.41589212179760726]","[2067.190129581916, 1841.657036596891, 1640.7298931583061, 1461.7241586292707]",Tone,"[9.0, 7.0, 5.238359735917687, 4.322446449808495]",False,763.6865560000297,766.3910888000391,766.3910888000391,767.600292300107,['space'],1,[0.4594009998254478],3.135261599905789,4.1431963997893035,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.8906282000244,None,125.0,-6.0,0.00036221798003749513,0,"[0.7179477042259601, 0.7179477042259601, 0.7179477042259601, 0.7179477042259601]","[2995.9306273589596, 293.21238905770423, 717.440009397722, 1132.7524201734416]",None,"[9.081846481128295, 9.638314099777514, 15.6825341469976, 7.0]",False,768.9206201999914,772.0975611000322,772.0975611000322,773.3159463999327,None,0,,3.8968753502704203,4.9274363501463085,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.8845562001225,None,283.63339040513245,3.6383140997775145,0.0002004471130461986,0,"[0.6508208614448112, 0.4917629842623114, 0.6695282550972494, 0.5894855255668732]","[1068.37368712026, 316.9476906147687, 263.6836280498602, 1696.4401260568752]",None,"[8.060505806263489, 9.432336453088666, 10.12521572052971, 6.0]",False,774.8990797000006,777.7362573000137,777.7362573000137,778.9639847001527,None,0,,3.4260834001470357,4.435465699993074,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.4014924000949,None,707.1067811865476,6.0,8.859552863484468e-05,0,"[0.7224041288415038, 0.7860186997485152, 0.5296137172571125, 0.7906435750557552]","[1122.4620483093734, 1000.0000000000002, 890.8987181403395, 793.7005259840998]",Tone,"[7.0, 9.823138028380729, 13.0, 15.0]",False,780.4275947001297,783.4813534000423,783.4813534000423,784.6955585000105,None,0,,3.854670650092885,4.857580550014973,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3238113000989,None,2008.1158750606387,2.633559890401431,0.00010155262018733411,1,"[0.7266199905566747, 0.7170292908305648, 0.40058923042215694, 0.568294802910663]","[1265.0337308084809, 1419.9523526637354, 1593.8426262726496, 1789.0278589687887]",Tone,"[5.0, 4.322446449808495, 5.0, 7.0]",False,786.3431601000484,789.2114119001199,789.2114119001199,790.420956700109,['space'],1,[0.4110823997762054],3.439276099903509,4.445217399857938,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.8535740999505,None,125.0,-4.0,0.00045600541967795504,1,"[0.7035660101840086, 0.6949724390458091, 0.6331043352779757, 0.7550866068512923]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[9.432336453088666, 10.782137438800723, 12.384595368515688, 11.0]",False,793.4774659001268,796.5415376999881,796.5415376999881,797.7759714000858,['space'],1,[0.612409999826923],3.8141428001690656,4.829475700156763,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.3454887999687,None,,,,,"[0.6582640735435157, 0.5712082894407745, 0.46526128311969317, 0.5423439637493006]","[176.39461241441532, 264.2932961034378, 395.9925159228451, 593.3183889974008]",Perfect_5th,"[12.116046522772201, 10.12521572052971, 11.0, 15.0]",True,799.3625250000041,802.085580999963,802.085580999963,803.3043025000952,None,1,,3.2537531999405473,4.253970799967647,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.6692375000566,None,406.12619817811805,2.0,9.598216571527888e-05,1,"[0.6653248270419632, 0.6343669554216331, 0.44578945323065483, 0.4370075095926272]","[846.113102914534, 137.36515114439032, 3579.5056736842394, 2487.767055346105]",None,"[14.0, 10.0, 6.78511766356254, 10.7928107105889]",False,804.6878573999275,807.4434490001295,807.4434490001295,808.6596818999387,['space'],1,[0.4478110997006297],3.193426250014454,4.203834749991074,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.9396671999712,None,707.1067811865476,7.0,9.940581809693379e-05,1,"[0.4297701816259687, 0.4297701816259687, 0.4297701816259687, 0.4297701816259687]","[280.61551207734334, 353.5533905932739, 445.44935907016975, 561.2310241546866]",Major_3rd,"[9.638314099777514, 9.902816769994493, 12.0, 14.667483670350345]",False,809.9598731999286,812.2731630001217,812.2731630001217,813.4774382000323,['space'],1,[0.44509629998356104],2.7546287500299513,3.777202849974856,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.7848960000556,None,347.1169132973375,3.902816769994493,0.00014149733214327437,0,"[0.433910397447939, 0.436931759423785, 0.7293659583033673, 0.5366916668554018]","[1020.8054956959562, 1318.5855163994713, 515.6949055162041, 642.4238358978796]",None,"[9.0, 4.561992096923383, 13.301052477958216, 15.620563390405254]",False,814.7795043999795,817.3969283001497,817.3969283001497,818.616071500117,None,0,,3.1687422001268715,4.202713800128549,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0496551000979,None,,,,,"[0.6980203071396309, 0.6980203071396309, 0.6980203071396309, 0.6980203071396309]","[7178.113001550425, 320.67768044436724, 4766.202641413993, 990.3864268467822]",None,"[-3.0, 9.530692052403078, 4.0, 10.0]",True,820.0623743000906,823.1912271999754,823.1912271999754,824.39232120011,None,1,,3.797129599843174,4.820999999996275,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.9350614000577,None,615.5722066724584,4.0,8.465768914838171e-05,0,"[0.4622347685180702, 0.7342776447897763, 0.7954577336334597, 0.49853838743332257]","[455.40826023576057, 384.899911479382, 148.07173032380274, 4116.471518021101]",None,"[12.58752167620985, 10.47466440993579, 10.21693571207744, 5.0]",False,825.9689486999996,829.0108702001162,829.0108702001162,830.2386855999939,None,0,,3.5167515501379967,4.536262550158426,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.5472775001545,None,2319.5416590252526,4.463104830656291,0.00013690314479136847,1,"[0.4586638050383953, 0.40967384790627526, 0.4589664423401992, 0.42814974740075995]","[5844.878724627984, 4639.083318050505, 3682.0428696207487, 2922.439362313992]",Major_3rd,"[2.0, 4.27301836022609, 6.0, 10.0]",False,831.5619982001372,833.9189840999898,833.9189840999898,835.1348556999583,['space'],1,[0.3548411997035146],2.7738693000283092,3.803913600044325,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.4290643001441,None,146.866927461182,4.21693571207744,0.0008580563119109255,1,"[0.5454546943786961, 0.5454546943786961, 0.5454546943786961, 0.5454546943786961]","[426.5204189056061, 7314.514365101835, 374.38989406275454, 585.4907519452539]",None,"[11.867488779501988, -3.0, 10.47466440993579, 14.667483670350345]",False,836.4329262999818,839.0840412999969,839.0840412999969,840.3187279000413,['space'],1,[0.37206909991800785],3.212964399950579,4.223157299915329,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.7167851999402,None,,,,,"[0.4692871246859995, 0.4692871246859995, 0.4692871246859995, 0.4692871246859995]","[1469.3658410525825, 1085.5221808723559, 228.19668283696092, 2100.5456195852676]",None,"[4.564443575721455, 8.0, 11.479029571563201, 9.700473139918685]",True,841.7380252000876,844.16295300005,844.16295300005,845.3785765001085,None,1,,2.908734899945557,3.921219600131735,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7198856000323,None,5278.031643091578,-6.0,7.141580827330639e-05,0,"[0.4306754159665614, 0.5668276544533957, 0.613813705730603, 0.6322217027093405]","[2094.5882456412546, 2639.01582154579, 3324.9515845711526, 4189.176491282508]",Major_3rd,"[9.0, 10.64413019887376, 7.934248541767307, 4.585532564029018]",False,846.808396599954,849.4433077001013,849.4433077001013,850.64194030012,None,0,,3.2870510497596115,4.309184749843553,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.1553525000345,None,7930.393438819531,-10.985486286773474,5.065455824722277e-05,1,"[0.7458329669929192, 0.7617376194474812, 0.41456775600303364, 0.4309717339583239]","[1573.5893609129787, 2357.7200755537706, 3532.5886744964387, 5292.90261069243]",Perfect_5th,"[5.0, 10.463104830656292, 6.78511766356254, 3.452465288090184]",False,852.149843600113,855.0847110000905,855.0847110000905,856.2971820000093,['space'],1,[0.5250510999467224],3.3740536000113934,4.406400500098243,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6223621999379,None,164.93848884661182,-1.0,0.0003503823469658471,1,"[0.47295590762285067, 0.5356952795365589, 0.4420004723363462, 0.6151600749303509]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[10.12521572052971, 11.479029571563201, 12.384595368515688, 12.403805897260522]",False,859.3780571001116,861.844082799973,861.844082799973,863.0664107999764,['space'],1,[0.2996548998635262],3.092679650289938,4.101720950333402,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.52462260006,None,1624.5047927124701,0.0,5.785700826325816e-05,1,"[0.4349753018342444, 0.4349753018342444, 0.4349753018342444, 0.4349753018342444]","[213.06394893221227, 439.2644029191609, 623.2345750628024, 247.54436190247304]",None,"[12.053320048470916, 12.0, 15.245364980628292, 10.782137438800723]",False,864.5380987999961,866.8712784999516,866.8712784999516,868.0760568999685,['space'],1,[0.5093927998095751],2.755059350049123,3.772740450222045,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,5,0,5,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.3686792999506,None,,,,,"[0.6901854875777294, 0.6901854875777294, 0.6901854875777294, 0.6901854875777294]","[3012.312484415571, 3795.2759079762995, 4781.748006618217, 6024.624968831141]",Major_3rd,"[9.081846481128295, 5.796928157975716, 4.0, 1.3868785490928328]",True,869.3807065000292,872.4759073001333,872.4759073001333,873.6763850001153,None,1,,3.7934674001298845,4.826302100205794,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,6,0,6,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.1197625000495,None,963.3225018602512,5.0,7.648380000401538e-05,1,"[0.6932817049876201, 0.7051365532172109, 0.7446401084938437, 0.4362384015828346]","[6222.011279090515, 1229.2903102193359, 229.94351653887327, 5063.751977738341]",None,"[1.0, 5.305065038527883, 11.479029571563201, 3.9525763145982866]",False,881.0951125000138,884.2641086000949,884.2641086000949,885.4669043000322,['space'],1,[0.436692199902609],3.5898978000041097,4.600141500122845,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,6,0,6,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.756972800009,None,8000.0,-10.0,5.740768107484415e-05,1,"[0.558084452276007, 0.6006038234256261, 0.4871789724570564, 0.49489930726980164]","[539.847620514031, 272.638353689695, 360.4445973435079, 1476.6739348520523]",None,"[14.0, 10.0, 10.0, 4.564443575721455]",False,887.7553306999616,890.4119321999606,890.4119321999606,891.6381272000726,['space'],1,[0.6632632000837475],3.168220800347626,4.1731280002277344,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,6,0,6,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.9893632000312,None,850.8544318180511,8.0,0.00010000686809481338,1,"[0.7992540198005585, 0.7992540198005585, 0.7992540198005585, 0.7992540198005585]","[1350.647220139779, 1203.2898770823417, 1072.0094090439047, 955.0518083515974]",Tone,"[4.561992096923383, 6.0, 8.060505806263489, 11.0]",False,892.9804555000737,896.4090259000659,896.4090259000659,897.6135408999398,['space'],1,[0.21092829992994666],4.218624699860811,5.2326237000525,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,6,0,6,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.2775328999851,None,176.7766952966369,-10.0,0.00011068635160945309,1,"[0.7422577395273506, 0.7422577395273506, 0.7422577395273506, 0.7422577395273506]","[445.44935907016975, 353.55339059327383, 280.6155120773433, 222.72467953508485]",Major_3rd,"[12.0, 9.902816769994493, 9.638314099777514, 12.0]",False,900.4553231999744,903.7031962000765,903.7031962000765,904.9093059001025,['space'],1,[0.34708879981189966],3.9990023002028465,5.032015300355852,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
