tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_late.rt,answer_too_early.rt,Audiogram_both,Audiogram_time,Audiogram_none,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.3695282000117,None,7785.794939762858,0.0,0.0001750459617946348,1,"[0.6245171372554796, 0.636403321647468, 0.5107602876339831, 0.7142198964512383]","[1544.8973847235306, 2314.7306845795433, 3468.1773657691356, 5196.394690995423]",Perfect_5th,"[20.223609845119196, 15.906518851508192, 7.334290322598539, 7.7998269890940355]",False,653.3659762998577,656.1591870998964,656.1591870998964,657.3605636998545,['space'],1,[0.20338770002126694],3.5013338399585336,4.527165739797056,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9521292999852,None,8000.0,-1.0,0.00016179682846481421,1,"[0.5944277861321143, 0.5944277861321143, 0.5944277861321143, 0.5944277861321143]","[7344.630719159246, 888.6995608758272, 6091.789562456983, 3082.536243589695]",None,"[6.182762787440416, 16.422498541154127, 7.527024518793752, 9.0]",False,658.9639302999713,661.7829841000494,661.7829841000494,662.9966823998839,['space'],1,[0.2964252003002912],3.4026133697479963,4.421208869665861,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4260694999248,None,,,,,"[0.5439396250729931, 0.5458871281855644, 0.5818568952345179, 0.45189916166943733]","[138.0446415120365, 2428.4231036494675, 813.6823175611676, 6630.903617538153]",None,"[9.0, 14.131675275687215, 17.07425568908256, 7.0]",True,664.4251264999621,667.1333282999694,667.1333282999694,668.3359278999269,['space'],0,[0.7489654002711177],3.1303802400361747,4.144543040078133,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.6237731999718,None,729.7171622624234,12.000000000000002,0.0001688777886138851,1,"[0.7926340201916333, 0.7926340201916333, 0.7926340201916333, 0.7926340201916333]","[476.4091978596322, 315.3351346274286, 439.0267735658542, 439.99899798104497]",None,"[17.0, 17.98566910694344, 16.220717981261956, 16.220717981261956]",False,669.6189023000188,673.0331429999787,673.0331429999787,674.2596783000045,['space'],1,[0.2767569001298398],4.199661239981651,5.233127240091562,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.9143266000319,None,307.7861033362292,5.0,0.0001889663783349048,0,"[0.7511879745154226, 0.6022357011619568, 0.4020024313466783, 0.5296054070318348]","[7802.369021197071, 431.205479145547, 197.9193379585659, 7190.179295405287]",None,"[6.0, 16.220717981261956, 10.0, 6.648283391991938]",False,675.9275263999589,678.7002014999744,678.7002014999744,679.9177943998948,None,0,,3.3169400698971003,4.333279569866136,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2998889000155,None,2503.36324363647,8.0,0.0002152345488407148,0,"[0.7003666103846561, 0.7058970241700114, 0.5780713647913055, 0.7292892979303215]","[6878.7966519125475, 6123.055957208761, 132.838134492852, 144.4287438304401]",None,"[6.648283391991938, 7.527024518793752, 10.0, 7.662260161472233]",False,681.2935271000024,684.289235800039,684.289235800039,685.5038558999076,None,0,,3.737667439971119,4.748938139760867,None,1,['space'],0,,,[0.45546660013496876],,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0958749998827,None,8000.0,-1.0,0.00016179682846481421,1,"[0.6078241290559593, 0.4449609800206249, 0.5166240239408917, 0.4093267342991454]","[826.4517432067955, 333.6240383335633, 411.9590103933762, 5413.391812647243]",None,"[17.0, 17.479758446912495, 16.11397927296251, 7.7998269890940355]",False,688.044108199887,690.6426945000421,690.6426945000421,691.8507174998522,['space'],1,[0.30593580030836165],2.992353029549122,4.001682329457253,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0799684000667,None,1536.779877329285,14.223609845119196,0.0002643781866373701,1,"[0.61321673118184, 0.4608238802145178, 0.5551043129215121, 0.6473210141538008]","[4163.651492613055, 235.5700038035565, 134.2286234433537, 1132.2373041739615]",None,"[7.0, 15.0, 9.506527519749419, 16.80986735992721]",False,693.0794937999453,695.7488046998624,695.7488046998624,696.9831081999,['space'],1,[0.2744278002064675],3.294228539802134,4.322316539706662,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.4574531998951,None,500.0,0.0,7.144469792555515e-05,1,"[0.4852191378351063, 0.4852191378351063, 0.4852191378351063, 0.4852191378351063]","[230.89347721811976, 292.3790354731252, 212.57358478203273, 2440.7059901368575]",None,"[14.887402809549101, 18.138518104018644, 12.0, 14.131675275687215]",False,698.552083699964,701.034496499924,701.034496499924,702.2423090999946,['space'],1,[0.2709256000816822],2.9626778301317245,3.9974995302036405,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.607069300022,None,176.7766952966369,11.0,0.0012419212914516222,1,"[0.5420007654417845, 0.703971406399141, 0.6301349930916221, 0.4634738690562011]","[445.44935907016975, 353.55339059327383, 280.6155120773433, 222.72467953508485]",Major_3rd,"[16.220717981261956, 16.85773133919742, 18.0, 13.0]",False,703.6312426000368,706.5129293999635,706.5129293999635,707.7323310000356,['space'],1,[0.8476545000448823],3.3685671696439385,4.402289169607684,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0719262000639,None,150.6214665475719,1.0,0.0005549690458593974,0,"[0.5426578109293025, 0.5426578109293025, 0.5426578109293025, 0.5426578109293025]","[759.0846250772893, 506.62820512044203, 338.13375972069855, 225.67720925777135]",Perfect_5th,"[17.79986765530967, 17.28989976777316, 17.479758446912495, 14.0]",False,709.0638118998613,711.7242896000389,711.7242896000389,712.9323543000501,None,0,,3.1916349397506565,4.215016539907083,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3353808000684,None,,,,,"[0.7472933092472999, 0.7472933092472999, 0.7472933092472999, 0.7472933092472999]","[1634.2701888144938, 2059.0514121030496, 2594.2422169243955, 3268.5403776289877]",Major_3rd,"[20.567105356731734, 18.0, 13.0, 8.0]",True,714.3299817000516,717.5963777999859,717.5963777999859,718.8078364999965,None,1,,3.999871339648962,5.013501939829439,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.3946241000667,None,329.87697769322364,0.0,9.475893972752513e-05,0,"[0.4970316311168229, 0.4970316311168229, 0.4970316311168229, 0.4970316311168229]","[1662.4757922855758, 1109.5694720678453, 740.5487761432823, 494.2570101764482]",Perfect_5th,"[20.567105356731734, 16.197528270719356, 18.0, 17.28989976777316]",False,720.42425739998,722.9459462000523,722.9459462000523,724.1625011998694,None,0,,3.021501269657165,4.035914169624448,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,4,0,4,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.5001349998638,None,708.1296057329774,12.434686992489542,0.00018546757284823752,0,"[0.7276990101326895, 0.7276990101326895, 0.7276990101326895, 0.7276990101326895]","[1784.374792633471, 1416.2592114659549, 1124.0856810703547, 892.1873963167355]",Major_3rd,"[20.478503186202737, 19.530778301590974, 16.80986735992721, 16.422498541154127]",False,725.4993785000406,728.7166917000432,728.7166917000432,729.9515402000397,None,0,,3.9417302396614105,4.950474439654499,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.2752703998704,None,5278.031643091578,-1.0,0.00012699726140370812,1,"[0.6128122961440289, 0.4684528729145465, 0.40355811463780683, 0.7720445282703785]","[2409.72515608129, 317.14716532660793, 488.67512655639575, 595.9601228872967]",None,"[15.0, 17.98566910694344, 17.0, 18.86074235851716]",False,735.2922642000485,737.805099299876,737.805099299876,739.0292696000542,['space'],1,[0.20549480011686683],3.306604969780892,4.336104969959706,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6657179999165,None,,,,,"[0.6265157055259135, 0.7306440459254143, 0.6798008581710462, 0.4646462199440344]","[1498.9610669154129, 2245.903974521984, 3365.0538190117545, 5041.883951096215]",Perfect_5th,"[20.0, 16.0, 8.0, 7.646420842152193]",True,740.655667199986,743.7328339999076,743.7328339999076,744.9416332999244,None,1,,3.5172197399660945,4.546259240014479,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2514221998863,None,341.1162396291683,11.0,0.00032586461309367016,1,"[0.6221629232927195, 0.4207100743576089, 0.4413589444918598, 0.7275279886092205]","[214.8897653848864, 241.2056062146402, 270.7441388153891, 303.90002062247885]",Tone,"[12.0, 16.0, 17.722294426952526, 18.0]",False,746.2485306998715,748.7688344998751,748.7688344998751,749.9744659999851,['space'],1,[0.48126160027459264],3.2461304399184883,4.280071139801294,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5891621999908,None,276.2670342086516,12.0,0.000555977317616669,1,"[0.5931323232357824, 0.5931323232357824, 0.5931323232357824, 0.5931323232357824]","[3011.1681055781064, 767.3738790673756, 6326.381247950881, 702.499074611226]",None,"[9.227562175475335, 17.79986765530967, 7.1307020185210135, 18.434686992489542]",False,751.5846595000476,754.388844900066,754.388844900066,755.6112269998994,['space'],1,[0.2864977002609521],3.382481539621949,4.41191713954322,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0541111999191,None,125.0,11.0,0.0025643069199568253,1,"[0.5561046876800979, 0.5561046876800979, 0.5561046876800979, 0.5561046876800979]","[299.83470983266534, 697.8251389330879, 784.5371479461246, 849.7931934508591]",None,"[18.0, 18.434686992489542, 17.79986765530967, 16.422498541154127]",False,758.2856294000521,760.9709344999865,760.9709344999865,762.184398500016,['space'],1,[0.45590810012072325],3.2598991591949016,4.267229559132829,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.5837180998642,None,,,,,"[0.5731697201620064, 0.5731697201620064, 0.5731697201620064, 0.5731697201620064]","[189.82590683665893, 297.2808669861651, 2775.210485340023, 2844.9205212887773]",None,"[8.201958806113415, 18.0, 11.0, 10.669625497967333]",True,763.5911528000142,766.3385375998914,766.3385375998914,767.5552016999573,None,1,,3.2991181400138885,4.315554040018469,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9540087999776,None,4594.793419988137,-3.0,8.839798350577628e-05,1,"[0.7064374760823304, 0.6461796668390303, 0.6050471050233486, 0.5948393528653857]","[7293.779908465733, 6498.019170849882, 5789.07694976151, 5157.481233758314]",Tone,"[6.182762787440416, 7.1307020185210135, 7.763358327738311, 7.7998269890940355]",False,768.9955463998485,771.9912705998868,771.9912705998868,773.1981522999704,['space'],1,[0.4760414999909699],3.598045069957152,4.629600969841704,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.6699216999114,None,778.4474728255855,11.799867655309667,0.0001530793336808405,1,"[0.48134931344282855, 0.6602297661783856, 0.6942995906947467, 0.5799226069007037]","[308.1086446850525, 503.8264674857861, 470.22956599220515, 327.3096057238102]",None,"[17.98566910694344, 17.28989976777316, 16.64525601674326, 17.479758446912495]",False,774.6862723999657,777.5428879000247,777.5428879000247,778.7682447000407,['space'],1,[0.35027400008402765],3.4268199398647994,4.4534654398448765,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.2046602000482,None,2929.783141336094,4.0,9.380570321297123e-05,0,"[0.4984649039906444, 0.5995317386967087, 0.5964537409857149, 0.7610874632687074]","[7382.590902792944, 5859.566282672189, 4650.740840595612, 3691.2954513964714]",Major_3rd,"[6.182762787440416, 7.763358327738311, 7.368981177538528, 7.0]",False,780.2021315998863,782.9119098000228,782.9119098000228,784.1431700000539,None,0,,3.461629639612511,4.478276139590889,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.7381327999756,None,574.3491774985172,8.0,0.00015032685425488555,1,"[0.6091179399672687, 0.7939437792095276, 0.6349918487432287, 0.5180328266284744]","[911.7224885582166, 812.2523963562353, 723.6346187201888, 644.6851542197893]",Tone,"[16.00155315542841, 17.07425568908256, 18.434686992489542, 18.816814774548483]",False,786.728927299846,789.7959360000677,789.7959360000677,791.014151699841,['space'],1,[0.26872380007989705],3.602441089693457,4.62500338954851,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.389049399877,None,176.7766952966369,12.0,0.0013934586077992473,1,"[0.4825749706563637, 0.4825749706563637, 0.4825749706563637, 0.4825749706563637]","[445.44935907016975, 353.55339059327383, 280.6155120773433, 222.72467953508485]",Major_3rd,"[16.220717981261956, 16.85773133919742, 18.0, 13.0]",False,792.3957785000093,794.8624847000465,794.8624847000465,796.0834604999982,['space'],1,[0.23821450024843216],2.9605393696110696,3.9912869695108384,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.4277933998965,None,4438.339692035778,1.0720388400805678,0.00012908911830529577,1,"[0.503094746265829, 0.503094746265829, 0.503094746265829, 0.503094746265829]","[1148.0142717571523, 3383.4741799191133, 3953.590097474283, 1096.1491923871663]",None,"[16.80986735992721, 7.334290322598539, 6.888018231818351, 16.197528270719356]",False,797.4382901999634,799.9661469999701,799.9661469999701,801.1816591999959,['space'],1,[0.2788864001631737],3.0433873396832496,4.069816239643842,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.564303799998,None,535.8867312681471,0.0,6.584635451124388e-05,0,"[0.6977177022439165, 0.49586751767799386, 0.6903009887408424, 0.4256698550002396]","[6018.301333444922, 129.68512069971968, 403.3426240633917, 2020.8629322319346]",None,"[7.527024518793752, 10.0, 16.11397927296251, 18.917660741372508]",False,802.5732447998598,805.491880199872,805.491880199872,806.6964765000157,None,0,,3.3590920697897673,4.367022969760001,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.9817653999198,None,3022.0675910085874,3.227562175475335,8.252473242983229e-05,1,"[0.4578455752176963, 0.735915387846009, 0.548262919373814, 0.7062608389999309]","[1903.7832860584044, 2136.9244868062656, 2398.6166365430167, 2692.3561429630136]",Tone,"[19.919337459087675, 17.544827605440098, 15.0, 12.0]",False,807.9826851999387,810.7675272000488,810.7675272000488,812.0023757000454,['space'],1,[0.1277027002070099],3.455559839727357,4.458091539796442,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.503384700045,None,1000.0,10.0,0.00013930605843148847,0,"[0.7749928296069872, 0.7749928296069872, 0.7749928296069872, 0.7749928296069872]","[148.5776671816059, 178.77280617132845, 239.57601154015913, 2344.5883525561812]",None,"[7.0, 7.0, 16.0, 15.0]",False,813.5366305999923,816.8993605999276,816.8993605999276,818.1089514000341,None,0,,4.123403869569302,5.144529469544068,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
