tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.959421900101,None,8000.0,-4.0,0.00011454338263838867,0,"[0.6576075266487043, 0.7468404457303321, 0.4670362277578119, 0.555859480212166]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[1.0254998596726566, 7.0, 7.0, -1.6284079652419363]",False,964.9696928000776,967.8556398000801,967.8556398000801,969.0819413000718,None,0,3.452678499976173,4.463372600032017,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.4775633000536,None,846.9293989736676,-0.25423556129216396,3.8556664296353434e-05,1,"[0.7245343481919295, 0.560650226377709, 0.6547524094787756, 0.5274490453309476]","[4268.256710166949, 2848.7195822797603, 1901.2922158908182, 1268.9603120971606]",Perfect_5th,"[1.5438401106294783, 9.112124997758599, 2.0, 3.0]",False,970.4822388000321,973.4503146000206,973.4503146000206,974.6636345000006,['space'],1,3.510679399827495,4.543977499939501,None,1,None,1,[0.4385464999359101],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0689271000447,None,125.0,8.0,0.0018153902738505074,1,"[0.7442678018653605, 0.7442678018653605, 0.7442678018653605, 0.7442678018653605]","[3615.777274378481, 557.7135478046426, 322.03148699243184, 6322.907570160997]",None,"[6.0, 5.016899083795806, 11.513616445785994, 0.0]",False,976.0963909000857,979.3612284000264,979.3612284000264,980.5639132000506,['space'],1,3.9899592999136075,5.023396799922921,None,1,None,1,[0.41139869985636324],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.1729459000053,None,343.2640431254938,5.008027259455614,0.00016247772284573627,1,"[0.6221436520381225, 0.6221436520381225, 0.6221436520381225, 0.6221436520381225]","[617.3443319000344, 203.45389420578567, 1073.8656755875159, 3485.3246853973947]",None,"[4.897056990734846, 6.847316394817064, 4.793322612308798, 7.179895465996863]",False,982.1787309000501,985.0583897000179,985.0583897000179,986.2657875000732,['space'],1,3.5275493001099676,4.531838400056586,None,1,None,1,[0.37333329988177866],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.7557125000749,None,8000.0,-4.0,0.00011454338263838867,1,"[0.6193690791076202, 0.6193690791076202, 0.6193690791076202, 0.6193690791076202]","[454.8184329628861, 7639.0477382496565, 1416.3870415572874, 6175.083560725745]",None,"[7.0, 3.0, 1.8109081932435442, -0.8146955877309914]",False,989.4714658000739,992.351875100052,992.351875100052,993.5612768999999,['space'],1,3.5178756000241265,4.519920999999158,None,1,None,1,[0.4492949998239055],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0237716000993,None,,,,,"[0.6563858411430903, 0.5829769094030612, 0.411671407768276, 0.4881230614440909]","[357.8990507830175, 284.06466485569103, 225.462273909459, 178.94952539150876]",Major_3rd,"[11.0, 11.347902014810314, 8.0, 6.800380026165427]",True,995.0224909000099,997.7076014000922,997.7076014000922,998.912139800028,None,1,3.1777204000391066,4.197868400020525,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.2599047000986,None,6052.037345749706,-6.814695587730991,5.399221810033712e-05,1,"[0.7845367178993043, 0.6129170677850388, 0.5281780086210358, 0.7311392543545991]","[7591.280039293101, 5655.468562917929, 1713.769066151482, 2213.4442121135394]",None,"[3.0, -1.4891035780236894, 1.1898294073388112, 5.0]",False,1000.2627823000075,1003.2207471000729,1003.2207471000729,1004.4388213000493,['space'],1,3.6976830000057817,4.727589900023304,None,1,None,1,[0.43939929991029203],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0384843000211,None,1452.6298471512594,-4.189091806756456,3.054658896623767e-05,0,"[0.6424985738745908, 0.6424985738745908, 0.6424985738745908, 0.6424985738745908]","[811.3000367102948, 600.446252232273, 2636.80335064655, 7879.356335377616]",None,"[5.687378023881542, 4.897056990734846, 8.439616362994943, 3.903422065845511]",False,1006.0313260999974,1008.9850017999997,1008.9850017999997,1010.2076013000915,None,0,3.5981296999379992,4.630005099927075,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.7040466000326,None,812.2523963562351,-2.0,3.075345832776403e-05,0,"[0.6679498777888939, 0.4930334930360892, 0.6467196012973292, 0.6587559910023083]","[4301.289403971365, 313.3290137179407, 1326.6172426319356, 505.9774808123833]",None,"[1.5438401106294783, 11.634060966657366, 2.5476544384013846, 6.0]",False,1011.7130402000621,1014.5508884000592,1014.5508884000592,1015.7751188999973,None,0,3.4997380001004785,4.503010600106791,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.2720917001134,None,5656.85424949238,-5.0,7.227417995191064e-05,1,"[0.7165664995755175, 0.7830384724958986, 0.7661238536126209, 0.5081586097876948]","[2244.9240966187467, 2828.427124746191, 3563.594872561358, 4489.8481932374925]",Major_3rd,"[5.0, 9.112124997758599, 7.0, 0.0]",False,1017.2874750000192,1020.5889864000492,1020.5889864000492,1021.8004733000416,['space'],1,3.8103883997537196,4.84544399974402,None,1,None,1,[0.8399593998910859],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.1870434000157,None,422.7119959931763,3.0,0.00010649666334607164,1,"[0.5988026938966415, 0.5349434007770799, 0.72554407546715, 0.47848441651489726]","[167.75336677978638, 211.35599799658817, 266.29187089744005, 335.5067335595727]",Major_3rd,"[7.6093112597021735, 7.0, 10.6749502582452, 11.513616445785994]",False,1023.194186000037,1026.0665055999998,1026.0665055999998,1027.2871474000858,['space'],1,3.37541250011418,4.405218700063415,None,1,None,1,[0.5658549998188391],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.6413785000332,None,603.3407159916385,-1.1029430092651542,4.872620169765827e-05,1,"[0.5087714004691379, 0.7948628031573103, 0.42501001841357033, 0.6489748874628056]","[1333.9113916319343, 4214.440338038274, 458.25036245576973, 1065.5211039601586]",None,"[2.5476544384013846, 2.0, 7.0, 4.793322612308798]",False,1028.6356868000003,1031.3886469000718,1031.3886469000718,1032.5978285000892,['space'],1,3.417105700005777,4.425632300088182,None,1,None,1,[0.45870589988771826],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.1076560000656,None,500.0,-5.0,4.017630610928089e-05,1,"[0.7750614713106225, 0.7750614713106225, 0.7750614713106225, 0.7750614713106225]","[717.9381396484803, 4386.541166049227, 663.2481540917003, 2131.211812084246]",None,"[5.23313629654465, 1.0, 5.0, 4.240942278016717]",False,1034.1825113000814,1037.5313755000243,1037.5313755000243,1038.7585671000415,['space'],1,4.1153550000162795,5.112636599922553,None,1,None,1,[0.6718527999473736],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.3498657000018,None,4287.0938501451765,-8.0,4.1281300523548036e-05,0,"[0.7839906202751019, 0.5488074838234729, 0.7616488245708007, 0.43184582441394714]","[1689.3349041343597, 276.974202008081, 895.6807744239011, 276.9483532523683]",None,"[1.1898294073388112, 11.0, 5.745764438707836, 11.0]",False,1040.3648725000676,1043.471169800032,1043.471169800032,1044.6910191000206,None,0,3.565855700057,4.592314500012435,None,1,None,1,,,,,"{'estimation': [[125.0, 9.472886688823113], [127.06992929968483, 9.0], [131.38807516375354, 8.0], [133.9716828170366, 7.473457872443256], [136.33485935997336, 7.0], [141.13016327885975, 5.999999999999999], [143.5872943746293, 5.536669612793514], [147.03435501017393, 5.0], [153.44200447015484, 4.0], [153.89305166811442, 3.9339948206705846], [163.23382835774933, 3.0], [164.93848884661162, 2.834425697551254], [176.77669529663666, 2.2822213323457703], [189.46457081379947, 2.1826931857931395], [203.0630990890585, 2.3754889549221847], [217.6376408240306, 2.6715045047454526], [233.25824788420132, 2.919367322039943], [246.61612761231626, 3.0], [249.99999999999937, 3.020151027530226], [254.07134593069858, 3.0], [267.94336563407256, 2.9321026793628984], [287.1745887492579, 2.664826171339621], [307.78610333622805, 2.245780231044858], [317.285674261563, 2.0], [329.87697769322244, 1.6833164589489835], [353.55339059327247, 1.0073040664229875], [353.77740864812677, 1.0], [378.929141627598, 0.22464943968372153], [385.93712196775294, 0.0], [406.12619817811606, -0.6215617720558647], [419.1213653431003, -1.0], [435.2752816480601, -1.4601683215537582], [458.1956630089445, -2.0], [466.5164957684015, -2.194528652753492], [499.9999999999975, -2.723624906129192], [535.8867312681438, -2.9780610020690235], [574.3491774985143, -2.933138953255426], [615.5722066724546, -2.6317882761785336], [659.7539553864432, -2.176477087874257], [676.6480027176841, -2.0], [707.1067811865431, -1.6929765376508041], [757.8582832551941, -1.3277527915774208], [812.2523963562301, -1.1625521620753232], [870.5505632961181, -1.229230072411246], [933.0329915368008, -1.4903736402375456], [999.9999999999926, -1.862635988340483], [1025.0623225261734, -2.0], [1071.773462536285, -2.243778178797289], [1148.698354997026, -2.5225011450590262], [1231.1444133449063, -2.637394587789305], [1319.5079107728832, -2.5577214321974884], [1414.2135623730828, -2.2843205719192454], [1477.3141806692051, -2.0], [1515.7165665103846, -1.8299964204221073], [1624.5047927124563, -1.237328830760227], [1662.798276397819, -1.0], [1741.1011265922318, -0.5253169134260284], [1824.3123119720638, 0.0], [1866.065983073597, 0.25847187862570375], [1990.376840568649, 1.0], [1999.9999999999802, 1.0558020611321512], [2143.5469250725646, 1.786992640107697], [2198.8639984369347, 2.0], [2297.396709994046, 2.354434352353409], [2462.2888266898062, 2.6292848415555974], [2639.015821545763, 2.516407386792841], [2808.823983035971, 2.0], [2828.427124746159, 1.941636503699205], [3010.9907977447847, 1.0], [3031.4331330207615, 0.8970272719480628], [3164.3822580556475, 0.0], [3249.0095854249043, -0.5557212148298665], [3309.2406705556623, -1.0], [3440.736932433748, -2.0], [3482.2022531844596, -2.297676097941486], [3576.9812799218557, -3.0], [3710.545342424351, -4.0], [3732.1319661471844, -4.152190295452641], [3858.257322901179, -5.0], [3999.9999999999504, -5.9315301909682], [4012.7546651719194, -6.0], [4196.474857903625, -7.0], [4287.093850145118, -7.468952426242863], [4426.807689508331, -8.0], [4594.793419988081, -8.612429496459885], [4781.928825848735, -9.0], [4924.577653379601, -9.282517243342689], [5278.031643091506, -9.44246131767084], [5656.854249492303, -9.119743284910864], [5719.320922835, -9.0], [6062.866266041501, -8.384328349912899], [6217.314263226575, -8.0], [6498.019170849792, -7.334534535658783], [6619.653358504111, -7.0], [6964.404506368894, -6.085746042719557], [6996.136457448055, -6.0], [7368.414387759549, -5.0], [7464.2639322943505, -4.754979743505401], [7776.774688314364, -4.0], [7999.999999999882, -3.4578729602803433]], 'plus_line': [[125.0, 6.950113599116685], [129.01490858569923, 6.0], [133.9716828170366, 5.061206138065643], [134.2728543842765, 5.0], [138.7259620626244, 4.0], [143.5872943746293, 3.11797930461693], [144.31470918702726, 3.0], [150.19347406979477, 2.0], [153.89305166811442, 1.4635242496768663], [158.32916478478188, 1.0], [164.93848884661162, 0.3408163078687929], [172.06658461709696, 0.0], [176.77669529663655, -0.23820091742009936], [189.46457081379947, -0.36947151593079214], [203.0630990890585, -0.20720849829675644], [213.925096719859, 0.0], [217.6376408240306, 0.06153519176345068], [233.25824788420132, 0.2452894444388941], [249.99999999999937, 0.2725287314341076], [267.94336563407256, 0.10772560338300596], [274.06978380587543, 0.0], [287.17458874925825, -0.2575000044994538], [307.78610333622805, -0.7364821031832451], [318.1789964366285, -1.0], [329.87697769322244, -1.3115836217695827], [353.55339059327247, -1.944100394406834], [355.4111272966673, -2.0], [378.929141627598, -2.6995696170988563], [388.64546004965047, -3.0], [406.12619817811606, -3.5355825064331694], [421.8140835159037, -4.0], [435.2752816480607, -4.398805210566857], [459.9587908917549, -5.0], [466.5164957684015, -5.163789245696716], [499.9999999999975, -5.709086268996432], [535.8867312681438, -5.904059441262618], [574.3491774985143, -5.767062530898297], [615.5722066724546, -5.3632311524143335], [643.6609745227657, -5.0], [659.7539553864432, -4.821166378578514], [707.1067811865431, -4.341073528906726], [754.7020590347075, -4.0], [757.8582832551941, -3.980085997898197], [812.2523963562301, -3.8545208028578264], [870.5505632961181, -3.9266453173687075], [889.5058979725654, -4.0], [933.0329915368008, -4.183494613441445], [999.9999999999926, -4.536645910404735], [1071.773462536285, -4.883811477962405], [1103.3477722199145, -5.0], [1148.6983549970273, -5.183488358556901], [1231.1444133449063, -5.332647527858738], [1319.5079107728848, -5.277695230763509], [1414.2135623730828, -5.001528219677105], [1414.5380269256852, -5.0], [1515.7165665103846, -4.589497713565323], [1624.5047927124563, -4.00333877388315], [1625.051677611038, -4.0], [1741.1011265922318, -3.355208745032868], [1798.0876629905754, -3.0], [1866.065983073597, -2.602933789839569], [1964.3546979738767, -2.0], [1999.9999999999802, -1.7941618393245937], [2143.5469250725646, -1.000572756213931], [2143.6702936296088, -1.0], [2297.3967099940432, -0.3786682440198054], [2461.8120473910703, 0.0], [2462.2888266898062, 0.0009407716760835294], [2464.7353177604327, 0.0], [2639.01582154576, -0.07529653408649718], [2828.427124746159, -0.6645866810504897], [2889.9611411013084, -1.0], [3031.4331330207615, -1.7516184927629899], [3065.9128666026745, -2.0], [3204.8095380352797, -3.0], [3249.0095854249043, -3.289722399991418], [3333.7859176959764, -4.0], [3465.6724555597284, -5.0], [3482.2022531844555, -5.115875557087136], [3586.367482787645, -6.0], [3722.224533345257, -7.0], [3732.131966147189, -7.067939966534801], [3855.4422181983055, -8.0], [3999.9999999999504, -8.93279090953513], [4011.797034743145, -9.0], [4183.846472816739, -10.0], [4287.093850145118, -10.527356873553904], [4411.3501498438045, -11.0], [4594.793419988081, -11.656836713971916], [4783.144667862827, -12.0], [4924.577653379601, -12.2620549720092], [5278.0316430915, -12.338316148341068], [5572.020968261474, -12.0], [5656.854249492303, -11.917293590590635], [6062.866266041508, -11.123168215805764], [6109.6194362722035, -11.0], [6498.019170849792, -10.008335425399167], [6500.977496091536, -10.0], [6863.288516349777, -9.0], [6964.404506368894, -8.726958753957913], [7239.191120558787, -8.0], [7464.2639322943505, -7.393883475950334], [7644.1871882855585, -7.0], [7999.999999999882, -6.188901984726264]], 'minus_line': [[125.0, 12.153101239706116], [125.68210240568351, 12.0], [129.87045390026842, 11.0], [133.757280615244, 10.0], [133.9716828170366, 9.953689376924007], [138.8956396022142, 9.0], [143.40313895662774, 8.0], [143.5872943746293, 7.964671635775393], [150.0678112202577, 7.0], [153.89305166811442, 6.396048566462981], [157.97153257820062, 6.0], [164.93848884661162, 5.32781840965384], [172.0633016140811, 5.0], [176.77669529663666, 4.804056861966561], [189.46457081379947, 4.761445288419111], [203.0630990890585, 4.993544868643904], [203.3445434425341, 5.0], [217.6376408240306, 5.356247822579677], [233.25824788420132, 5.628233135831079], [249.99999999999937, 5.747193116182064], [267.94336563407256, 5.697157972746428], [287.1745887492579, 5.474112880729214], [307.78610333622805, 5.0556462014991155], [309.7406147042485, 5.0], [329.87697769322244, 4.495963093805197], [345.3512823185781, 4.0], [353.55339059327247, 3.760075524168756], [376.3267374752103, 3.0], [378.929141627598, 2.9190540045220756], [406.12619817811606, 2.056266986306847], [408.046281142911, 2.0], [435.2752816480601, 1.2550236925144849], [446.30025367345917, 1.0], [466.5164957684015, 0.5648461627093972], [499.9999999999975, 0.041171876805282115], [504.771197663019, 0.0], [535.8867312681438, -0.2281850510301811], [574.3491774985137, -0.24032543330079642], [615.5722066724546, -0.0077060595580153175], [616.335898997981, 0.0], [659.7539553864432, 0.45735620279493006], [707.1067811865431, 0.952010360291032], [712.9081665303271, 1.0], [757.8582832551941, 1.4031830014759161], [812.2523963562301, 1.6126060376771272], [870.5505632961181, 1.5516673209302392], [933.0329915368008, 1.2500411599123824], [969.2887919916396, 1.0], [999.9999999999926, 0.8192476930599436], [1071.773462536285, 0.42387693655551384], [1148.6983549970246, 0.1358009230230265], [1231.1444133449063, 0.044765528327928905], [1319.5079107728832, 0.17813218394778263], [1414.2135623730828, 0.49948328691472255], [1515.7165665103846, 0.9637723876141716], [1521.9157102501322, 1.0], [1624.5047927124563, 1.6167150732480524], [1684.5795812518807, 2.0], [1741.1011265922318, 2.369415516686505], [1839.823897173088, 3.0], [1866.065983073597, 3.169702716886286], [1999.9999999999802, 3.9445045818524833], [2011.405399227707, 4.0], [2143.5469250725646, 4.6323651227905245], [2267.8303061768597, 5.0], [2297.396709994046, 5.090700372019514], [2462.2888266898062, 5.285096754737509], [2639.01582154576, 5.094494689080409], [2666.394274286151, 5.0], [2828.427124746159, 4.5131148781146795], [2928.4982850583265, 4.0], [3031.4331330207615, 3.487037085658898], [3109.0505445748063, 3.0], [3249.0095854249043, 2.062222843958272], [3258.3751464895413, 2.0], [3401.490179258996, 1.0], [3482.2022531844555, 0.4025987614802248], [3543.459091298773, 0.0], [3679.0233266847526, -1.0], [3732.1319661471844, -1.384353129793148], [3834.016673513073, -2.0], [3981.5974602409783, -3.0], [3999.9999999999504, -3.1168389383923287], [4173.081937789059, -4.0], [4287.093850145118, -4.605546407894833], [4390.855739444667, -5.0], [4594.793419988081, -5.767442627000376], [4694.4881772702975, -6.0], [4924.577653379601, -6.484861958280895], [5278.031643091506, -6.716135345007453], [5656.854249492303, -6.4515027343269615], [5921.369980052657, -6.0], [6062.866266041508, -5.755038322507023], [6379.8805529973615, -5.0], [6498.019170849792, -4.730690906662927], [6766.2118081321605, -4.0], [6964.404506368894, -3.5035263883478365], [7145.183010452736, -3.0], [7464.2639322943505, -2.1773230227518865], [7531.127174956812, -2.0], [7899.102827818965, -1.0], [7999.999999999882, -0.7437303563003342]]}",,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.0115302000195,None,2664.3320220891524,2.439616362994944,0.00010022615238480734,1,"[0.4066015223479059, 0.4066015223479059, 0.4066015223479059, 0.4066015223479059]","[4014.9275681101453, 858.4078955588336, 2941.4890634044355, 1089.9153424158328]",None,"[3.4589661902529443, 5.745764438707836, 9.136888866253425, 4.793322612308798]",False,1046.0035238000564,1048.2581769000972,1048.2581769000972,1049.4890508000972,['space'],1,2.6636632999870926,3.671512799919583,None,1,None,1,[0.40399169991724193],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.7213512000162,None,,,,,"[0.6093965476653083, 0.6093965476653083, 0.6093965476653083, 0.6093965476653083]","[1226.5522568600118, 6749.44100570376, 2027.8522643499157, 226.99527731587452]",None,"[3.3545531425588218, 1.0, 3.0, 8.0]",True,1050.722059300053,1053.5902009001002,1053.5902009001002,1054.797271000105,None,1,3.4691083999350667,4.4726501000113785,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.2294452000642,None,125.0,7.0,0.0016179682846481417,0,"[0.629550997628496, 0.6727288914510526, 0.7461535040926395, 0.7872705694898131]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[6.847316394817064, 6.800380026165427, 8.863572288142883, 11.0]",False,1056.2488944000797,1059.3380073000444,1059.3380073000444,1060.5718348000664,None,0,3.858201799914241,4.890779299894348,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
