tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.2305793000269,None,1141.898949143008,0.6349420285508768,5.377866079477253e-05,1,"[0.7645266189056752, 0.4217166014264221, 0.41070101648748664, 0.5891967629988633]","[4432.033579408571, 240.92504376425387, 844.4609041830564, 614.4546674308062]",None,"[-6.0, 12.0, 4.0, 8.007441273986634]",False,871.2394501000235,873.8591696000076,873.8591696000076,875.0797493999999,['space'],1,3.213649399986025,4.217385299998568,None,1,None,1,[0.5498015999619383],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,4,0,4,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5028777000261,None,,,,,"[0.446315573513289, 0.7994448471007074, 0.7794018358733471, 0.724324120496232]","[2366.9183257645595, 2108.684502366524, 1878.6243201207358, 1673.66399866283]",Tone,"[2.4582237535051696, 3.0, 4.2710920114166075, 6.0]",True,876.5018683000235,879.5554370000027,879.5554370000027,880.7695027000154,None,1,3.785809499997413,4.794128700013971,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,4,0,4,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.3397878000105,None,8000.0,-8.0,7.22719885372964e-05,1,"[0.47566302460601273, 0.47566302460601273, 0.47566302460601273, 0.47566302460601273]","[130.6386849972717, 2949.5421156928796, 5137.4776078643845, 127.53361773454989]",None,"[14.50595197061979, 1.4739359530235028, -7.737642093698149, 14.435699499344308]",False,882.4277488000225,884.8731232000282,884.8731232000282,886.079118900001,['space'],1,2.9583921999728773,3.9764168999681715,None,1,None,1,[0.5703392999712378],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6556608000246,None,1613.4471150370055,0.2438109349194657,5.8990547190023845e-05,1,"[0.5892639336596474, 0.5892639336596474, 0.5892639336596474, 0.5892639336596474]","[2163.860160635236, 901.7066889607538, 2638.1169127010053, 292.8875289866155]",None,"[2.8271288358007522, 4.0, 2.1227880221156723, 12.613922452999732]",False,955.6409358000092,958.448649900005,958.448649900005,959.6711573000066,['space'],1,3.3943408000050113,4.411876400001347,None,1,None,1,[0.4163529999786988],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0977455000102,None,6062.8662660415985,-15.0,2.1131731960402576e-05,1,"[0.7997688988000534, 0.7997688988000534, 0.7997688988000534, 0.7997688988000534]","[395.8268729804896, 2560.602461642817, 2044.9388958425143, 792.6981439037654]",None,"[12.0, 2.1227880221156723, 3.43526397327203, 4.060577118408513]",False,962.8735143000085,966.2971707000106,966.2971707000106,967.5084465000255,['space'],1,4.224697299941909,5.252984799939441,None,1,None,1,[0.7620174999756273],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.158608800004,None,1071.231631572567,-0.26107123915038166,4.5639257816413436e-05,1,"[0.4711679679520919, 0.4711679679520919, 0.4711679679520919, 0.4711679679520919]","[1267.3861686233367, 5107.682331769932, 4057.474269970671, 1533.5079804237575]",None,"[7.33586302511102, -7.737642093698149, -4.0, 7.0]",False,969.1743690000148,971.6126542000275,971.6126542000275,972.8381428000284,['space'],1,2.9111548999790102,3.9278764999762643,None,1,None,1,[0.2934098999830894],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.1532624000101,None,125.0,2.0,0.000909850429304992,1,"[0.7593909755110448, 0.7593909755110448, 0.7593909755110448, 0.7593909755110448]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[8.0, 11.926694878212647, 12.613922452999732, 12.145326944620653]",False,974.1853133000259,977.4756828000245,977.4756828000245,978.6996345000225,['space'],1,4.061569299985422,5.0742073000001255,None,1,None,1,[0.3290166999795474],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.2957075000159,None,,,,,"[0.6634420615821475, 0.4584405292749172, 0.5342720282044563, 0.7227714425562013]","[1033.747614005014, 689.9437571635368, 460.48221209885054, 307.33500442296224]",Perfect_5th,"[5.0, 6.0, 11.224919305042746, 12.692802249890509]",True,980.2937104000011,982.9759977000067,982.9759977000067,984.1999985000002,None,1,3.4165428999986034,4.440330999990692,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.7789520000224,None,287.17458874925893,-1.0,0.0001141689127028708,1,"[0.7528794085252055, 0.7528794085252055, 0.7528794085252055, 0.7528794085252055]","[604.5411898652953, 412.7386132070037, 1462.0107125507318, 7219.513618605607]",None,"[8.007441273986634, 11.926694878212647, 7.582715715090722, 0.0]",False,985.805425700004,989.0861165000242,989.0861165000242,990.3144474000146,['space'],1,4.031454899988603,5.044728999986546,None,1,None,1,[0.4476796999806538],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.9021627000184,None,328.8017078444512,6.633888727792077,0.0002039821351865305,1,"[0.5872324009990887, 0.5872324009990887, 0.5872324009990887, 0.5872324009990887]","[244.90463017588763, 1456.970325392298, 160.6970196134821, 1161.367619985872]",None,"[12.0, 7.582715715090722, 13.238881238214129, 6.634942028550877]",False,991.913532000006,994.6914686000091,994.6914686000091,995.9048047000251,['space'],1,3.371487199998228,4.39876589999767,None,1,None,1,[0.43904819997260347],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.3624287000275,None,466.5164957684038,-4.0,4.615806072703715e-05,0,"[0.4652820812149503, 0.7423775345292518, 0.791875371832844, 0.7378184335486366]","[740.5487761432823, 659.7539553864473, 587.7739531418044, 523.6470614103134]",Tone,"[5.0, 6.80272692949871, 9.0, 10.01701877723087]",False,997.371223300026,1000.3875729000138,1000.3875729000138,1001.6046763000195,None,0,3.7444137999846134,4.774618199997349,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.19808620002,None,,,,,"[0.4671031615673193, 0.572535570760784, 0.5882125278512116, 0.7278968204069033]","[498.6172816579811, 233.4145055934151, 5117.3196306681875, 260.3269101136682]",None,"[10.711014651906595, 11.891341302813132, -7.737642093698149, 12.411447692845933]",True,1003.2084212000191,1005.8692635000043,1005.8692635000043,1007.0918275000004,None,1,3.3760887999960687,4.408964800008107,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.6644330000272,None,1517.722883122989,1.070959241853986,5.633461379689658e-05,1,"[0.5560562950517676, 0.5560562950517676, 0.5560562950517676, 0.5560562950517676]","[301.1543626582052, 451.22171280307543, 676.0686855332655, 1012.9584959892074]",Perfect_5th,"[12.692802249890509, 11.224919305042746, 6.0, 5.0]",False,1008.6791176000261,1011.3865912000183,1011.3865912000183,1012.5939819000196,['space'],1,3.2415559999935795,4.266440999985207,None,1,None,1,[0.3301591999770608],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.9969293000177,None,757.8582832551998,-5.0,2.26534801498785e-05,1,"[0.7916403079892188, 0.7916403079892188, 0.7916403079892188, 0.7916403079892188]","[587.4292198265877, 4890.645757567854, 1059.2031984710547, 1246.0800998644813]",None,"[9.0, -7.407129935038894, 5.7389287608496184, 7.33586302511102]",False,1014.0257038000273,1017.430643300002,1017.430643300002,1018.6482397000073,['space'],1,4.192825500009349,5.194787600019481,None,1,None,1,[0.3862159999553114],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.2806877000257,None,707.1067811865476,-4.0,2.801636609927772e-05,0,"[0.6237300994802302, 0.6237300994802302, 0.6237300994802302, 0.6237300994802302]","[140.30775603867164, 210.22410381342866, 314.9802624737183, 471.93715634084674]",Perfect_5th,"[14.285385275557555, 11.84221032185445, 12.692802249890509, 11.224919305042746]",False,1020.2868470000103,1023.1937047000101,1023.1937047000101,1024.4102082000172,None,0,3.5241204999911133,4.548577199981082,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.885817900009,None,,,,,"[0.5416099609532591, 0.4530154124042789, 0.49992154214255413, 0.4066775529488216]","[1506.641795647339, 1195.8223856749214, 949.1248564937462, 753.3208978236695]",Major_3rd,"[7.070959241853986, 7.0, 4.187791949715262, 4.670978789390276]",True,1025.8820675000024,1028.4128360000032,1028.4128360000032,1029.6145706000098,None,1,2.9245776000025216,3.939718100009486,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.8632030000153,None,859.083744936044,-2.108220512675823,3.1416853576487526e-05,1,"[0.7092266935420912, 0.7092266935420912, 0.7092266935420912, 0.7092266935420912]","[205.04987242945023, 3604.145875153183, 2414.7143121176223, 4831.851720560939]",None,"[11.84221032185445, -1.0, 2.2619426833123955, -7.0]",False,1030.8566741000104,1034.012487800006,1034.012487800006,1035.2248535000253,['space'],1,3.873670500004664,4.9000729999970645,None,1,None,1,[0.40007709997007623],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.8087372000155,None,8000.0,-6.0,9.098504293049921e-05,1,"[0.6281321210869754, 0.5452391219569775, 0.7719139902351881, 0.7124733124461038]","[2845.0351613822813, 283.10580266127926, 623.7809781370945, 3381.316906450545]",None,"[1.901561825943622, 12.613922452999732, 8.0, 0.0]",False,1036.837779500027,1039.8105191000213,1039.8105191000213,1041.015215100022,['space'],1,3.681036399997538,4.693671399989398,None,1,None,1,[0.389750299975276],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.5847601999994,None,1108.0265787551348,0.0,4.857088474182984e-05,1,"[0.566532211766711, 0.566532211766711, 0.566532211766711, 0.566532211766711]","[698.0130052082968, 783.4931075726859, 879.4412783623129, 987.1394586783753]",Tone,"[6.0, 4.670978789390276, 3.891779487324177, 4.853291291955699]",False,1042.6035211000126,1045.3437296000193,1045.3437296000193,1046.5624902000127,['space'],1,3.2962025000015274,4.309507900004974,None,1,None,1,[0.4311681999824941],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,5,0,5,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.9660380000132,None,,,,,"[0.5180111954868694, 0.5180111954868694, 0.5180111954868694, 0.5180111954868694]","[7712.514618253474, 730.3815271917128, 185.7806448408872, 670.8394031194659]",None,"[2.0, 5.0, 12.145326944620653, 6.80272692949871]",True,1047.978236200026,1050.5485548000142,1050.5485548000142,1051.7601551000262,None,1,3.117929300002288,4.135177499993006,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
