tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.6202391998377,None,,,,,"[0.6659837888396729, 0.6659837888396729, 0.6659837888396729, 0.6659837888396729]","[155.1006935279971, 5527.474022817542, 453.46954726755627, 7862.144203818891]",None,"[4.371753608000451, -0.9694354748693517, 6.59044577893951, -1.5246490448829233]",True,834.6235092999414,837.6573220000137,837.6573220000137,838.8788655998651,None,1,,3.6913317998405546,4.7096766997128725,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.3847564999014,None,466.5164957684038,-2.0,5.810955560840543e-05,1,"[0.6400640169177609, 0.6400640169177609, 0.6400640169177609, 0.6400640169177609]","[900.9234223863269, 1324.4035325134462, 600.3669982852142, 574.1096397307309]",None,"[6.0, 6.954440554421228, 7.0, 7.070494605656956]",False,840.4194526998326,843.3646842997987,843.3646842997987,844.5812346998136,['space'],1,[0.6139422000851482],3.5751236497890204,4.603854549815878,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0595381997991,None,4927.905031796348,-5.728652914302443,7.641861790121152e-05,1,"[0.5360954504784774, 0.5360954504784774, 0.5360954504784774, 0.5360954504784774]","[241.36859011116007, 767.2827710492327, 224.28299980762034, 4374.121065774422]",None,"[0.6222929191430779, 5.917456052324865, 0.6961229588504807, 1.6083902085372372]",False,846.0740693998523,848.6977247998584,848.6977247998584,849.9073043998796,['space'],1,[0.37405609991401434],3.17096980009228,4.1758457000833005,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.3076664998662,None,176.7766952966369,-8.0,0.00013934586077992474,0,"[0.6130314102230998, 0.4602805237810421, 0.6346419179118652, 0.6162513771171167]","[4380.502086499017, 5765.3315185277, 2719.8837334778955, 7820.664330966572]",None,"[1.6083902085372372, -1.0, 1.0, -1.5246490448829233]",False,851.3405838999897,854.0843556998298,854.0843556998298,855.2915562998969,None,0,,3.3601512496825308,4.382528849644586,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.7676917999052,None,304.74197945328433,-3.316717305699461,7.473653194711633e-05,0,"[0.5229153833200927, 0.5229153833200927, 0.5229153833200927, 0.5229153833200927]","[191.9754173499119, 215.48512018362888, 241.8738693815075, 271.4942388584806]",Tone,"[1.6760163755732504, 0.6961229588504807, 0.8324630595920937, 1.2931498873070675]",False,856.7811422999948,859.3805774999782,859.3805774999782,860.5970118998084,None,0,,3.117347299819812,4.121646899962798,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.9670900998171,None,384.9818008556352,-1.0,7.170401895925725e-05,1,"[0.4516181355504136, 0.4878351110508224, 0.4108934096449737, 0.747659789349145]","[1247.382923082088, 432.8694051863877, 4389.607891597748, 4954.368101127346]",None,"[7.305918379084402, 6.150099501374751, 1.6083902085372372, 0.27134708569755706]",False,861.957948199939,864.3230161999818,864.3230161999818,865.5267572999,['space'],1,[0.48365569999441504],3.1403206498362124,4.168723749695346,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.1588325998746,None,512.987444611281,1.0,7.788900832471516e-05,1,"[0.5236443754636165, 0.4569328816770473, 0.7020104333874329, 0.5183189253043889]","[203.57920230560654, 256.4937223056406, 323.1618398987667, 407.15840461121303]",Major_3rd,"[1.062109997243569, 1.0, 3.4747590406773865, 5.597592726781405]",False,867.1648756999057,869.8747908999212,869.8747908999212,871.0897224999499,['space'],1,[0.4746662999968976],3.227582899853587,4.236405299976468,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.4706336997915,None,,,,,"[0.640201346000052, 0.7790389994854094, 0.4940874509909313, 0.5335154875135488]","[184.7856995984944, 1714.604249485689, 353.42402928985496, 189.99724326755552]",None,"[2.0, 2.0876797242856355, 4.2479600298789695, 1.6760163755732504]",True,872.4619062999263,875.4061834998429,875.4061834998429,876.6135197998956,None,1,,3.4897701498121023,4.514457149896771,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0101404997986,None,2000.0,5.0,0.0001330362529899405,0,"[0.6229544620486478, 0.6807806451183669, 0.46765102621434884, 0.5365013201028199]","[1259.921049894873, 1414.2135623730949, 1587.4010519681995, 1781.7974362806785]",Tone,"[7.305918379084402, 6.162415204904671, 4.0, 2.0]",False,878.0379962997977,880.8462776998058,880.8462776998058,882.0522199999541,None,0,,3.3372779495548457,4.362694649491459,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.4506283998489,None,1231.1444133449168,-7.0,2.3996088094672076e-05,0,"[0.40080113371859954, 0.40080113371859954, 0.40080113371859954, 0.40080113371859954]","[1809.4504291441726, 277.570670491118, 3165.127549781639, 2344.6880512640187]",None,"[1.0, 1.9331993152652034, 2.4515867102086832, -0.4494547166917453]",False,883.5406609999482,885.7636204999872,885.7636204999872,886.9708996999543,None,0,,2.629337749676779,3.6558954496867955,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.2458073999733,None,8000.0,-2.0,0.00014420157515633036,1,"[0.7759123093545806, 0.533722370335592, 0.5014498518650838, 0.6670664090735969]","[307.49433960883766, 1066.848638606088, 167.2831075063925, 262.2560764035105]",None,"[2.683282694300539, 6.891968791479923, 3.417677421301641, 1.2931498873070675]",False,888.2799847999122,891.1025533999782,891.1025533999782,892.3226262999233,['space'],1,[0.26439730008132756],3.4983888496644795,4.506248649675399,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.8362355998252,None,2639.015821545789,-6.0,3.87199998338875e-05,0,"[0.7616178525738759, 0.7616178525738759, 0.7616178525738759, 0.7616178525738759]","[6649.903169142305, 5278.031643091579, 4189.176491282508, 3324.951584571152]",Major_3rd,"[-1.7244312477694326, -0.39302076275731945, 1.6083902085372372, 2.4515867102086832]",False,893.8710360999685,897.1871665997896,897.1871665997896,898.4001848998014,None,0,,4.06288784975186,5.078414949821308,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.9987141999882,None,,,,,"[0.7719990245476421, 0.7719990245476421, 0.7719990245476421, 0.7719990245476421]","[3312.8888329037773, 3718.591985202422, 4173.9783765371285, 4685.132318126897]",Tone,"[2.4515867102086832, 2.5050615479466045, 2.0, 0.9577883879131583]",True,899.9938275997993,903.3502499000169,903.3502499000169,904.5697323000059,None,1,,4.090315499808639,5.117017799988389,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.1674201998394,None,1161.455918088413,1.2434726372087108,5.8625411379967e-05,1,"[0.704438251569931, 0.704438251569931, 0.704438251569931, 0.704438251569931]","[1430.5824318479972, 447.3988277276314, 1595.3722318830762, 185.95664368767734]",None,"[6.0, 6.150099501374751, 4.0, 2.0]",False,906.1847635000013,909.322604399873,909.322604399873,910.5283358998131,['space'],1,[0.362425799947232],3.824080499820411,4.828847199911252,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,4,0,4,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.072186099831,None,8000.0,-4.0,0.00011454338263838867,1,"[0.6297383086646915, 0.6297383086646915, 0.6297383086646915, 0.6297383086646915]","[1435.9161078815712, 814.8327674462797, 2328.483916293831, 192.41617705618282]",None,"[6.0, 5.735065782666709, -0.4494547166917453, 1.6760163755732504]",False,913.0131630999967,915.9381765997969,915.9381765997969,917.1518204999156,['space'],1,[0.3511485999915749],3.534265999449417,4.5631478992290795,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.1979213999584,None,146.91030546091574,-1.0,0.0004702743213157388,1,"[0.751012234670788, 0.4346849014260229, 0.7902441204453863, 0.7110694882334997]","[233.2055734336272, 207.76254643520122, 185.09538629669348, 164.90124238541515]",Tone,"[0.6222929191430779, 1.0, 2.0, 3.417677421301641]",False,925.1997736999765,928.2174019999802,928.2174019999802,929.4517353000119,['space'],1,[0.3491925001144409],3.7286019497551024,4.764210749650374,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.010214000009,None,667.4097379205986,0.5954001287760289,5.12815606411762e-05,0,"[0.6762391196833879, 0.6762391196833879, 0.6762391196833879, 0.6762391196833879]","[165.81185531360384, 6674.922200673163, 171.02660142832698, 5259.313119575225]",None,"[3.417677421301641, -1.7244312477694326, 3.0, -0.39302076275731945]",False,931.0011473998893,934.0562443998642,934.0562443998642,935.2635262999684,None,0,,3.707485299790278,4.725610599853098,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.7862354998942,None,,,,,"[0.5700378932898409, 0.74570107584761, 0.6126278277861701, 0.755758035346264]","[595.7731459333451, 472.8654592944978, 375.3135637617558, 297.88657296667253]",Major_3rd,"[7.0, 6.59044577893951, 4.961109682929862, 2.0]",True,936.7792612998746,939.7279595998116,939.7279595998116,940.9329307000153,None,1,,3.6878594998270273,4.704424900002778,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5428404998966,None,8000.0,-3.0,0.00012851978913844324,1,"[0.7467512714125626, 0.5059779660541213, 0.59319513910981, 0.6469135806422326]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[0.0, -0.9694354748693517, -1.7244312477694326, -1.847718983824807]",False,942.55053639994,945.4085601000115,945.4085601000115,946.6355240999255,['space'],1,[0.16928760008886456],3.5202675499022007,4.526112049818039,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.1241088998504,None,2836.172543769772,-4.6203267468757225,3.81880987708846e-05,0,"[0.6097405701017508, 0.6097405701017508, 0.6097405701017508, 0.6097405701017508]","[1125.5358198858653, 1418.0862718848862, 1786.6767445147123, 2251.07163977173]",Major_3rd,"[7.243472637208711, 6.162415204904671, 2.0, -0.4494547166917453]",False,948.1357739998493,950.9972754998598,950.9972754998598,952.2079852998722,None,0,,3.4566825998481363,4.468954499810934,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6700168999378,None,7405.331583593059,-7.781676705724075,6.675272702377927e-05,1,"[0.7156508433416167, 0.6429582168659461, 0.7867948372215039, 0.7867203779364571]","[7324.727193968469, 824.8979347165816, 301.41332134242356, 1058.2497269990583]",None,"[-1.7816767057240748, 5.735065782666709, 2.683282694300539, 6.891968791479923]",False,953.6737208999693,956.8574302999768,956.8574302999768,958.0896734998096,['space'],1,[0.5226104999892414],3.9655636998359114,4.993648899719119,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.7401754998136,None,125.0,-2.0,0.0005740768107484417,1,"[0.5220241506632373, 0.5220241506632373, 0.5220241506632373, 0.5220241506632373]","[7386.143471122373, 1044.9702338155894, 4921.7491871731045, 3882.567194263734]",None,"[-1.7816767057240748, 6.891968791479923, 0.27134708569755706, 2.1509078376766233]",False,959.7579083999153,962.3514175999444,962.3514175999444,963.5858136999886,['space'],1,[0.397346300072968],3.1066847497131675,4.122395049547777,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.9256721998099,None,,,,,"[0.483504810965338, 0.7892506060444517, 0.6279087921814746, 0.41401542939383007]","[898.2950900158796, 562.9169187308198, 1430.9461420526907, 725.9233365039063]",None,"[5.761142002011438, 7.070494605656956, 6.0, 6.0]",True,964.9429826999549,967.8649549998809,967.8649549998809,969.0917416999582,None,1,,3.3373875997494906,4.3451476998161525,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.343478199793,None,1741.101126592249,-6.0,3.1635787586497645e-05,0,"[0.6133989122458818, 0.6133989122458818, 0.6133989122458818, 0.6133989122458818]","[4387.299918778506, 3482.2022531844987, 2763.825759935554, 2193.649959389253]",Major_3rd,"[1.6083902085372372, 2.615232688418234, 1.0, -0.4963369915670208]",False,970.3576681998093,973.2295243998524,973.2295243998524,974.4630159998778,None,0,,3.4815381495282054,4.497432849602774,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.8952635999303,None,319.2822694711689,-3.0,6.903138365858237e-05,1,"[0.5701601557261441, 0.7102087520799181, 0.7588327173925757, 0.4519729247968824]","[804.5409043298658, 638.5645389423378, 506.82901043332765, 402.2704521649329]",Major_3rd,"[5.735065782666709, 6.595400128776029, 6.908020731256669, 5.597592726781405]",False,975.8869132997934,978.9608151998837,978.9608151998837,980.1606477999594,['space'],1,[0.32790779997594655],3.516966599971056,4.5341723000165075,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.4863413998391,None,2297.3967099940687,7.0,0.00018224143068270158,0,"[0.6593939089224157, 0.5525907770454991, 0.614480920761908, 0.502760136615783]","[455.86124427910823, 683.0201283771975, 1023.3738919967744, 1533.3283446695998]",Perfect_5th,"[6.59044577893951, 6.595400128776029, 6.431302590161051, 4.970570268636886]",False,983.3053695999552,986.1741755998228,986.1741755998228,987.4094523999374,None,0,,3.3697856990620494,4.376656599109992,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.7290140998084,None,,,,,"[0.5086808918408852, 0.5086808918408852, 0.5086808918408852, 0.5086808918408852]","[6950.779109137939, 6192.4401984076385, 5516.837034922073, 4914.943042601225]",Tone,"[-1.847718983824807, -1.4269691556203679, -0.9694354748693517, 0.27134708569755706]",True,988.7293398999609,991.2820587998722,991.2820587998722,992.490371799795,None,1,,3.045562599785626,4.0588565999642015,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.8445754998829,None,3249.0095854249403,-3.0,5.0092288148172966e-05,0,"[0.6522076669504607, 0.6964394166133079, 0.6820615328524007, 0.4170746072684712]","[942.828909392221, 321.6204986686171, 820.8386288576531, 424.0754319225843]",None,"[6.012492611891718, 3.0, 5.735065782666709, 6.0]",False,993.9326783998404,997.0034499999601,997.0034499999601,998.2031617998146,None,0,,3.4655719499569386,4.482775449752808,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,5,0,5,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.4645374999382,None,3450.49770515023,-3.384767311581766,5.031719625322902e-05,0,"[0.6590928765865296, 0.5854138796862702, 0.41728467355749116, 0.4449953786386154]","[1369.3309217423339, 1725.2488525751155, 2173.6773456663645, 2738.661843484667]",Major_3rd,"[6.162415204904671, 2.0876797242856355, -0.4963369915670208, 1.0]",False,999.4616647998337,1002.1580950999632,1002.1580950999632,1003.3653686998878,None,0,,3.1180569999851286,4.13464259984903,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
