tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_both,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.3887225000653,None,233.2582478842019,8.0,0.0005030881344778151,0,"[0.7479929705101732, 0.47444902668909633, 0.4372504387121347, 0.533414353221398]","[5620.402962451101, 375.8071483188348, 1255.2187228666432, 1029.5438541964297]",None,"[9.668480869467476, 24.14720206948669, 15.0, 19.0]",False,729.4152627000585,732.1003847999964,732.1003847999964,733.3194196000695,None,0,,3.20273606677074,4.216156366746873,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.6861909000436,None,,,,,"[0.5634532380165966, 0.6258537810464645, 0.7165232162740451, 0.5558947142188425]","[177.6308051094908, 266.1454923668527, 398.7676746920842, 597.4764290208082]",Perfect_5th,"[25.0, 23.618090464956765, 23.69144843127717, 19.0]",True,734.7094507000875,737.6636262000538,737.6636262000538,738.89976629999,['space'],0,[0.40547729993704706],3.487156066810712,4.52070236671716,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.2754817000823,None,189.49708999195215,18.56610200717843,0.002574783505907383,1,"[0.6935704820096684, 0.7550760859524162, 0.6574091525318355, 0.497318895076318]","[955.0054902987347, 637.3896947009725, 425.40658356206444, 283.9248309824793]",Perfect_5th,"[19.004327458869362, 18.56335264732024, 23.003285969918135, 23.854540953153773]",False,740.2865076001035,743.4182298000669,743.4182298000669,744.6624628000427,['space'],1,[0.639582599978894],3.6454052667832,4.670889566768892,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0063248000806,None,544.8119097802308,14.0,0.00032303533657190473,0,"[0.5068266051542941, 0.7257629772931538, 0.6458754240741003, 0.6754175409403008]","[2959.8977489231625, 866.9781495328385, 376.34220861224816, 617.6131117487206]",None,"[5.868312522825567, 18.693979025111148, 24.14720206948669, 18.56335264732024]",False,746.0221571000293,748.9403632000322,748.9403632000322,750.1714504000265,None,0,,3.584721766761504,4.620251566753723,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.7131836999906,None,4000.0,4.0,0.0001330362529899405,1,"[0.4106826194250908, 0.4106826194250908, 0.4106826194250908, 0.4106826194250908]","[147.19094479221658, 5156.79834051181, 683.9702011497848, 5943.137443635866]",None,"[25.657864776754597, 9.5808718829304, 18.0, 9.204042212469089]",False,751.7432645000517,754.0111331000226,754.0111331000226,755.2264472000534,['space'],1,[0.5736946000251919],2.67181753332261,3.700818633311428,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.4940831999993,None,395.26745846744484,18.0,0.0006178521988590135,1,"[0.5827211124731545, 0.5827211124731545, 0.5827211124731545, 0.5827211124731545]","[156.86199484500466, 197.63372923372245, 249.00289563079065, 313.72398969000926]",Major_3rd,"[25.65234502824306, 24.112279518464348, 23.493321563251698, 24.12229882851687]",False,756.4984532000963,759.285528800101,759.285528800101,760.5156433000229,['space'],1,[0.4749903999036178],3.357668566633947,4.403342966688797,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9557198000839,None,8000.0,-1.0,0.00016179682846481421,1,"[0.5660058218068006, 0.7827751586803476, 0.7020521917115775, 0.5256857953980427]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[8.0, 5.260599938988865, 5.734165779963748, 9.5808718829304]",False,761.9914286000421,765.0840568999993,765.0840568999993,766.3203193000518,['space'],1,[0.40756570000667125],3.581556766643189,4.622581066680141,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.6729818000458,None,3482.202253184498,6.0,0.00014934683253380802,0,"[0.672967704562022, 0.672967704562022, 0.672967704562022, 0.672967704562022]","[1381.9128799677774, 1741.1011265922498, 2193.6499593892536, 2763.825759935554]",Major_3rd,"[12.0, 5.890979483582172, 5.0, 5.960003624663175]",False,767.6961608000565,770.7610556000145,770.7610556000145,771.9826759001007,None,0,,3.7197469333186746,4.7617112332955,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.5049062999897,None,477.0971192153442,16.0,0.0004581694279526781,0,"[0.5766160383919376, 0.5766160383919376, 0.5766160383919376, 0.5766160383919376]","[1202.2094066872319, 954.1942384306884, 757.3444689334349, 601.1047033436159]",Major_3rd,"[17.0, 19.004327458869362, 17.99259359280647, 19.0]",False,773.5268208000343,776.2807654000353,776.2807654000353,777.4966546000214,None,0,,3.3350542666157708,4.351682766689919,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.9307092000963,None,165.39233963829884,19.423428007499954,0.0036633954636407246,1,"[0.48163397435460675, 0.48163397435460675, 0.48163397435460675, 0.48163397435460675]","[504.1845091756384, 4547.4899694987935, 5283.68348164641, 1229.8258984045476]",None,"[21.0, 8.0, 9.5808718829304, 16.0]",False,778.9540725999977,781.4215127000352,781.4215127000352,782.6392104000552,['space'],1,[0.33299399993848056],2.9487033667974174,3.983283966779709,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.989474400063,None,4924.577653379667,-6.0,7.395346242294152e-05,0,"[0.6015338332584592, 0.6727379108856859, 0.5295085456172519, 0.6491868966074208]","[187.3185679855272, 264.3292314672058, 7987.652747803018, 3794.275479076749]",None,"[24.56610200717843, 23.618090464956765, 3.8946294733858866, 6.0]",False,784.0836673000595,786.911165400059,786.911165400059,788.1402873999905,None,0,,3.468065833323635,4.497102533350699,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6341796000488,None,473.14530002199615,16.0,0.0004594434893505923,1,"[0.41778846115448554, 0.4401367649543917, 0.6703679913094698, 0.4283835339584652]","[751.0713469887262, 669.1285002641941, 596.1257231565382, 531.0876426106427]",Tone,"[17.99259359280647, 18.091308165430455, 19.0, 20.179488091888764]",False,789.632997800014,792.1776753000449,792.1776753000449,793.3955734000774,['space'],1,[0.37536499998532236],2.9955240667331964,4.012173566734418,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.6960348000284,None,,,,,"[0.4041126294363379, 0.4041126294363379, 0.4041126294363379, 0.4041126294363379]","[1289.0864392599212, 860.361977297141, 574.2227281543791, 383.2476913553553]",Perfect_5th,"[15.0, 18.693979025111148, 19.284917039316973, 24.0]",True,794.6992364000762,796.9393983000191,796.9393983000191,798.1679441001033,None,1,,2.6348354666261002,3.6496079666540027,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.3911620000144,None,2538.4885531726113,-0.3541321529163633,8.016756982665229e-05,0,"[0.702983028081827, 0.44643463618307083, 0.7706393890946135, 0.41212394520206913]","[395.04932222127314, 141.4012760974332, 2034.9974447929144, 4095.5812300393277]",None,"[24.0, 25.657864776754597, 4.741683434789566, 7.0]",False,799.410592900007,802.3612085999921,802.3612085999921,803.5946844000136,None,0,,3.379132066620514,4.4047316666692495,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,5,0,5,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.8684102999978,None,217.63764082403114,15.0,0.0012983715067005196,0,"[0.5030318973213952, 0.5030318973213952, 0.5030318973213952, 0.5030318973213952]","[548.4124898473133, 435.27528164806233, 345.47821999194423, 274.20624492365664]",Major_3rd,"[20.0, 23.003285969918135, 24.34575158242586, 23.618090464956765]",False,804.8938324000919,807.439213900012,807.439213900012,808.6703902001027,None,0,,3.030475666746497,4.062812566757202,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.8114747999934,None,201.65260482179605,18.112279518464348,0.0021098619625288233,1,"[0.6641216499295615, 0.6641216499295615, 0.6641216499295615, 0.6641216499295615]","[320.10355702624673, 285.1798486268462, 254.06636158111326, 226.34739585519375]",Tone,"[24.315909985835255, 23.854540953153773, 23.493321563251698, 23.531253110563384]",False,811.8151486000279,814.8356700000586,814.8356700000586,816.0510257000569,['space'],1,[0.4164782000007108],3.682794166728854,4.724167466745712,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.5961737000616,None,435.2752816480623,11.0,0.00026522982363892667,1,"[0.5534867643008073, 0.5534867643008073, 0.5534867643008073, 0.5534867643008073]","[1216.7175017319544, 582.8498876671061, 518.6928874397382, 3888.6732725616025]",None,"[16.0, 19.0, 21.0, 6.493070110718627]",False,817.6352212000638,820.3362572999904,820.3362572999904,821.5783961000852,['space'],1,[0.4498083000071347],3.2325396332889795,4.246469033299945,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.9281435000012,None,,,,,"[0.581380173936981, 0.45508075502617906, 0.7529050613043615, 0.4300152301505125]","[907.5651354521983, 473.5383131881094, 1419.9902116875624, 2972.5986663780864]",None,"[19.0, 22.0, 11.615651520037542, 5.868312522825567]",True,822.9363136000466,825.7608278000262,825.7608278000262,826.9979831000092,['space'],0,[0.7721831999951974],3.2469176666345447,4.276171066681854,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.2623679999961,None,8000.0,-5.0,0.00010208689723347648,1,"[0.7341391759375849, 0.7341391759375849, 0.7341391759375849, 0.7341391759375849]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[9.028398643114974, 9.668480869467476, 8.207358387276932, 6.0]",False,828.2907822000561,831.5171853000065,831.5171853000065,832.7412605000427,['space'],1,[0.37083150004036725],3.9563717333367094,4.993414833326824,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.3354454000946,None,164.93848884661182,12.0,0.0015651004536898975,0,"[0.6808694738686796, 0.6894938784850896, 0.6285075187926972, 0.42708939687243747]","[2492.1941919754245, 3925.453530396597, 1724.4498457222323, 367.3591672499612]",None,"[5.645867847083637, 6.493070110718627, 6.0, 24.14720206948669]",False,834.3507877000375,837.3758974000812,837.3758974000812,838.6131155000767,None,0,,3.429640066693537,4.462373866699636,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.8773227999918,None,6146.279955143515,3.0,0.00017340810790332465,0,"[0.4019062166421148, 0.4019062166421148, 0.4019062166421148, 0.4019062166421148]","[479.97917258072505, 466.92831025653214, 571.9996699762278, 333.46156902277056]",None,"[22.0, 22.133902068025165, 19.284917039316973, 24.315909985835255]",False,839.8817426000023,842.121418200084,842.121418200084,843.3646626000991,None,0,,2.6455786667065695,3.666112866718322,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.5956413000822,None,,,,,"[0.684235374841544, 0.684235374841544, 0.684235374841544, 0.684235374841544]","[5231.813758804784, 577.3975668159728, 1902.4862066128833, 4829.449615399134]",None,"[9.5808718829304, 19.284917039316973, 5.0, 9.0]",True,844.6213789000176,847.7105541999917,847.7105541999917,848.9399753999896,None,1,,3.781305466662161,4.798994466662407,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.4615447000833,None,1071.7734625362941,5.0,8.367608612606695e-05,0,"[0.5624386084126856, 0.5624386084126856, 0.5624386084126856, 0.5624386084126856]","[254.5441846586249, 809.4267829373833, 1190.3264077883073, 629.3515199973576]",None,"[23.493321563251698, 18.300670454568305, 17.0, 18.56335264732024]",False,850.47652320005,853.1820026000496,853.1820026000496,854.4155612000031,None,0,,3.2600867667933926,4.282211366808042,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.8212546000723,None,326.656569148688,18.315909985835255,0.0007874638331015865,0,"[0.48211511323233935, 0.48211511323233935, 0.48211511323233935, 0.48211511323233935]","[6702.239319966268, 539.1562672784905, 5918.382783244621, 172.46247331672538]",None,"[8.0, 20.179488091888764, 9.204042212469089, 25.032957429512688]",False,855.8469904999947,858.3229501000606,858.3229501000606,859.5528586000437,None,0,,2.961088166804984,3.9799879668280482,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.882229500101,None,665.3828299640278,12.091308165430453,0.00019335960284409107,1,"[0.5313081713458139, 0.5924770920417383, 0.6018450120493386, 0.753815537975862]","[3585.4636288280035, 7999.654959542402, 511.43733547578444, 172.50702550087914]",None,"[5.734165779963748, 3.8946294733858866, 21.0, 25.032957429512688]",False,860.9094785000198,863.6674024000531,863.6674024000531,864.8992260000668,['space'],1,[0.07308900007046759],3.508312866673805,4.530439166701399,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.488795000012,None,,,,,"[0.5085682169596759, 0.5564024970955767, 0.7007074367867101, 0.6220361356632006]","[4183.714500806498, 596.1027970837733, 4621.071219862854, 4702.2216224244885]",None,"[7.0, 19.0, 8.190404381033082, 8.190404381033082]",True,866.5081582000712,869.2963716000086,869.2963716000086,870.5328576000175,None,1,,3.4244287667097524,4.4417564667528495,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.9911553000566,None,8000.0,-6.0,9.098504293049921e-05,0,"[0.5369566229971702, 0.7369105239380652, 0.42720116641359884, 0.41096632443463865]","[7931.497777113538, 6790.451276302304, 4600.704235881894, 318.04009789932655]",None,"[4.0, 7.0, 8.190404381033082, 24.12229882851687]",False,872.0323250000365,874.7733068000525,874.7733068000525,875.9967392000835,None,0,,3.1369641333585605,4.1707687333691865,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.2460819000844,None,172.12166286170046,19.032957429512688,0.0032830973437189405,1,"[0.4248459934199721, 0.46113154342657686, 0.6115179205169354, 0.7438584141915441]","[4539.382317480583, 2430.26110350661, 4799.80734772484, 6924.529657369907]",None,"[8.0, 5.645867847083637, 9.0, 7.0]",False,877.266433400102,879.7911932000425,879.7911932000425,881.0083040000172,['space'],1,[0.28010239999275655],3.27994866669178,4.303498766734265,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.6276850000722,None,125.0,22.0,0.00909850429304992,1,"[0.6270794676907548, 0.6247852171058128, 0.4057700384543081, 0.7417462254348254]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[24.112279518464348, 25.032957429512688, 25.65234502824306, 25.657864776754597]",False,882.6364240000257,885.3193757000845,885.3193757000845,886.5362972000148,['space'],1,[0.571837899973616],3.429362866678275,4.4818515666993335,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,6,0,6,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.1783563999925,None,,,,,"[0.537158120354511, 0.537158120354511, 0.537158120354511, 0.537158120354511]","[289.3346732764679, 1266.3670037209026, 2809.780040389578, 1460.9933708259668]",None,"[23.854540953153773, 15.0, 5.960003624663175, 11.0]",True,888.1953995000804,890.8197410000721,890.8197410000721,892.038446700084,None,1,,3.184027466690168,4.204267266672105,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
